eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Egalitarian,Individual Time In Egalitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Utilitarian,Individual Time In Utilitarian,PoA,PoS
9c1b4c41-df4a-4bc2-a2f8-9eb55bc2923d,22,False,"[(72, 61), (63, 74), (53, 76)]",188,210,39,49,188,56,123,129,53,133,72,129,53,129,53,133,72,129,53,137,63,129,53,129,53,137,63,129,53,129.0,53.0,129.11759999999998,53.55879999999999,130.66809999999998,60.923199999999994,129.0,53.0,1.113821138211382,1.048780487804878
e8413c4e-875f-43d4-98bc-636f7947886c,22,False,"[(47, 70), (51, 62), (64, 53)]",200,200,38,38,200,50,111,117,47,113,51,113,51,113,51,113,51,113,51,113,51,113,51,113,51,117,47,113,51,113.0,51.0,115.0,57.5,113.95979999999997,54.11949999999999,113.0,51.0,1.054054054054054,1.018018018018018
e8413c4e-875f-43d4-98bc-636f7947886c,22,False,"[(70, 47), (62, 51), (53, 64)]",200,200,38,38,200,61,111,117,70,113,62,113,62,113,62,113,62,113,62,113,62,113,62,113,62,117,70,113,62,113.0,62.0,115.0,57.5,113.95979999999997,59.84030000000001,113.0,62.0,1.054054054054054,1.018018018018018
cc86375f-b704-4fc1-90b8-ba8f656e5b3f,0,False,"[(65, 42), (57, 46), (56, 79)]",200,166,38,31,200,56,101,107,65,103,57,103,57,103,57,103,57,107,65,103,57,103,57,103,57,135,56,103,57,103.0,57.0,107.0,65.0,104.15300000000002,59.30609999999999,103.0,57.0,1.3366336633663367,1.0198019801980198
cc86375f-b704-4fc1-90b8-ba8f656e5b3f,0,False,"[(42, 65), (46, 57), (79, 56)]",166,200,31,38,166,45,101,107,42,103,46,103,46,103,46,103,46,107,42,103,46,103,46,103,46,135,79,103,46,103.0,46.0,107.0,42.0,104.15300000000002,44.846900000000005,103.0,46.0,1.3366336633663367,1.0198019801980198
3b52c31f-4440-4679-817e-a2c375cb1da8,22,False,"[(91, 102)]",288,232,64,56,288,91,193,193,91,193,91,193,91,193,91,193,91,193,91,193,91,193,91,193,91,193,91,193,91,193.0,91.0,193.0,91.0,193.0,91.0,193.0,91.0,1.0,1.0
3b52c31f-4440-4679-817e-a2c375cb1da8,22,False,"[(102, 91)]",232,288,56,64,232,102,193,193,102,193,102,193,102,193,102,193,102,193,102,193,102,193,102,193,102,193,102,193,102,193.0,102.0,193.0,102.0,193.0,102.0,193.0,102.0,1.0,1.0
aeaca2a9-d15a-44ad-bfbc-1fd495eaf101,22,False,"[(100, 77), (91, 102), (96, 85)]",266,266,68,68,266,91,171,177,100,181,96,177,100,177,100,193,91,181,96,181,96,177,100,177,100,193,91,177,100,177.00009999999997,100.0,187.0,93.5,180.15589999999997,96.8442,177.0,100.0,1.128654970760234,1.0350877192982457
aeaca2a9-d15a-44ad-bfbc-1fd495eaf101,22,False,"[(77, 100), (102, 91), (85, 96)]",266,266,68,68,266,80,171,177,77,181,85,177,77,177,77,193,102,181,85,181,85,177,77,177,77,193,102,177,77,177.00009999999997,77.0001,187.0,93.5,180.15589999999997,83.3117,177.0,77.0,1.128654970760234,1.0350877192982457
27484d14-fb46-4e60-bdbc-fa106ec6e47c,11,False,"[(51, 62)]",210,210,42,39,210,51,113,113,51,113,51,113,51,113,51,113,51,113,51,113,51,113,51,113,51,113,51,113,51,113.0,51.0,113.0,51.0,113.0,51.0,113.0,51.0,1.0,1.0
27484d14-fb46-4e60-bdbc-fa106ec6e47c,11,False,"[(62, 51)]",210,210,39,42,210,62,113,113,62,113,62,113,62,113,62,113,62,113,62,113,62,113,62,113,62,113,62,113,62,113.0,62.0,113.0,62.0,113.0,62.0,113.0,62.0,1.0,1.0
8caf12b9-c280-4be7-9bf0-21e6a49f120e,1,False,"[(157, 168)]",540,574,138,154,540,157,325,325,157,325,157,325,157,325,157,325,157,325,157,325,157,325,157,325,157,325,157,325,157,325.0,157.0,325.0,157.0,325.0,157.0,325.0,157.0,1.0,1.0
8caf12b9-c280-4be7-9bf0-21e6a49f120e,1,False,"[(168, 157)]",574,540,154,138,574,168,325,325,168,325,168,325,168,325,168,325,168,325,168,325,168,325,168,325,168,325,168,325,168,325.0,168.0,325.0,168.0,325.0,168.0,325.0,168.0,1.0,1.0
66a9121f-df74-4165-9b2e-179636393612,0,False,"[(91, 114)]",232,278,77,94,232,94,199,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205,91,205.0,91.0,205.0,91.0,205.0,91.0,205.0,91.0,1.0301507537688441,1.0301507537688441
66a9121f-df74-4165-9b2e-179636393612,0,False,"[(114, 91)]",278,232,94,77,278,105,199,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205,114,205.0,114.0,205.0,114.0,205.0,114.0,205.0,114.0,1.0301507537688441,1.0301507537688441
b4a31c88-7203-4225-ba53-720a3fba4463,0,False,"[(65, 54)]",190,144,47,31,190,65,119,119,65,119,65,119,65,119,65,119,65,119,65,119,65,119,65,119,65,119,65,119,65,119.0,65.0,119.0,65.0,119.0,65.0,119.0,65.0,1.0,1.0
b4a31c88-7203-4225-ba53-720a3fba4463,0,False,"[(54, 65)]",144,190,31,47,144,54,119,119,54,119,54,119,54,119,54,119,54,119,54,119,54,119,54,119,54,119,54,119,54,119.0,54.0,119.0,54.0,119.0,54.0,119.0,54.0,1.0,1.0
31cbc5bc-a8c7-41c9-bf3a-5042a1f1e6a2,1,False,"[(123, 78), (115, 82)]",266,232,76,69,266,114,195,201,123,197,115,197,115,197,115,197,115,197,115,197,115,197,115,197,115,201,123,197,115,197.0,115.0,197.33339999999998,115.66669999999999,198.3159,117.6318,197.0,115.0,1.0307692307692307,1.0102564102564102
31cbc5bc-a8c7-41c9-bf3a-5042a1f1e6a2,1,False,"[(78, 123), (82, 115)]",232,266,69,76,232,81,195,201,78,197,82,197,82,197,82,197,82,197,82,197,82,197,82,197,82,201,78,197,82,197.0,82.0,197.33339999999998,81.66669999999999,198.3159,80.6841,197.0,82.0,1.0307692307692307,1.0102564102564102
c95220a5-7165-45b6-9be5-ec96ff1e666b,0,False,"[(215, 192), (211, 222)]",718,672,189,169,718,198,407,407,215,407,215,407,215,407,215,433,211,407,215,407,215,407,215,407,215,433,211,407,215,407.0,215.0,407.0,215.0,409.91419999999994,214.55169999999998,407.0,215.0,1.0638820638820639,1.0
c95220a5-7165-45b6-9be5-ec96ff1e666b,0,False,"[(192, 215), (222, 211)]",672,718,169,189,672,209,407,407,192,407,192,407,192,407,192,433,222,407,192,407,192,407,192,407,192,433,222,407,192,407.0,192.0,407.0,192.0,409.91419999999994,195.3625,407.0,192.0,1.0638820638820639,1.0
61006572-d1e8-4e8c-b27c-299bfdd433a8,0,False,"[(141, 186), (173, 184)]",298,420,90,131,298,144,321,327,141,357,173,327,141,327,141,357,173,327,141,327,141,327,141,327,141,357,173,327,141,327.0,141.0,327.0,141.0,328.19759999999997,142.2774,327.0,141.0,1.1121495327102804,1.0186915887850467
61006572-d1e8-4e8c-b27c-299bfdd433a8,0,False,"[(186, 141), (184, 173)]",420,298,131,90,420,177,321,327,186,357,184,327,186,327,186,357,184,327,186,327,186,327,186,327,186,357,184,327,186,327.0,186.0,327.0,186.0,328.19759999999997,185.9202,327.0,186.0,1.1121495327102804,1.0186915887850467
