eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Egalitarian,Individual Time In Egalitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Utilitarian,Individual Time In Utilitarian,PoA,PoS
6bc3ac0b-e354-46d3-855f-a71337f0c639,1,False,"[(91, 68), (83, 72)]",222,210,69,57,222,82,153,159,91,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,159,91,155,83,155.0,83.0,155.33339999999998,83.66669999999999,156.31439999999998,85.62880000000001,155.0,83.0,1.0392156862745099,1.0130718954248366
6bc3ac0b-e354-46d3-855f-a71337f0c639,1,False,"[(68, 91), (72, 83)]",210,222,57,69,210,71,153,159,68,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,159,68,155,72,155.0,72.0,155.33339999999998,71.66669999999999,156.31439999999998,70.6856,155.0,72.0,1.0392156862745099,1.0130718954248366
e42d6046-db56-4a4c-9c71-40649855a202,0,False,"[(61, 72), (57, 80)]",210,256,43,58,210,60,131,137,57,133,61,133,61,133,61,133,61,137,57,133,61,133,61,133,61,137,57,133,61,133.0,61.0,137.0,57.0,134.50209999999998,59.49799999999999,133.0,61.0,1.0458015267175573,1.015267175572519
e42d6046-db56-4a4c-9c71-40649855a202,0,False,"[(72, 61), (80, 57)]",256,210,58,43,256,71,131,137,80,133,72,133,72,133,72,133,72,137,80,133,72,133,72,133,72,137,80,133,72,133.0,72.0,137.0,80.0,134.50209999999998,75.0041,133.0,72.0,1.0458015267175573,1.015267175572519
b59876fb-9dc6-4e0b-8b1b-21bfe1319fda,1,False,"[(56, 79), (77, 66)]",210,222,52,50,210,59,129,135,56,143,77,135,56,135,56,143,77,135,56,135,56,135,56,135,56,143,77,135,56,135.0,56.0,137.58819999999997,62.794099999999986,138.03449999999998,63.96549999999999,135.0,56.0,1.1085271317829457,1.0465116279069768
b59876fb-9dc6-4e0b-8b1b-21bfe1319fda,1,False,"[(79, 56), (66, 77)]",222,210,50,52,222,70,129,135,79,143,66,135,79,135,79,143,66,135,79,135,79,135,79,135,79,143,66,135,79,135.0,79.0,137.58819999999997,74.79409999999999,138.03449999999998,74.06899999999999,135.0,79.0,1.1085271317829457,1.0465116279069768
6dcb3aa2-7e24-4711-90a1-564e10b1ebab,0,False,"[(82, 59), (79, 68)]",190,144,64,48,190,73,135,141,82,147,79,141,82,141,82,147,79,141,82,141,82,141,82,141,82,147,79,141,82,141.0,82.0,141.0,82.0,142.2201,81.39,141.0,82.0,1.0888888888888888,1.0444444444444445
6dcb3aa2-7e24-4711-90a1-564e10b1ebab,0,False,"[(59, 82), (68, 79)]",144,190,48,64,144,62,135,141,59,147,68,141,59,141,59,147,68,141,59,141,59,141,59,141,59,147,68,141,59,141.0,59.0,141.0,59.0,142.2201,60.8301,141.0,59.0,1.0888888888888888,1.0444444444444445
e5d484f6-e4f7-40bc-bd0d-82c5105195f4,22,False,"[(69, 92)]",200,200,69,60,200,72,155,161,69,161,69,161,69,161,69,161,69,161,69,161,69,161,69,161,69,161,69,161,69,161.0,69.0,161.0,69.0,161.0,69.0,161.0,69.0,1.038709677419355,1.038709677419355
e5d484f6-e4f7-40bc-bd0d-82c5105195f4,22,False,"[(92, 69)]",200,200,60,69,200,83,155,161,92,161,92,161,92,161,92,161,92,161,92,161,92,161,92,161,92,161,92,161,92,161.0,92.0,161.0,92.0,161.0,92.0,161.0,92.0,1.038709677419355,1.038709677419355
a3ecd59d-f252-464b-99fa-2d79675c3969,22,False,"[(113, 90)]",254,266,81,81,254,104,197,203,113,203,113,203,113,203,113,203,113,203,113,203,113,203,113,203,113,203,113,203,113,203.0,113.0,203.0,113.0,203.0,113.0,203.0,113.0,1.0304568527918783,1.0304568527918783
a3ecd59d-f252-464b-99fa-2d79675c3969,22,False,"[(90, 113)]",266,254,81,81,266,93,197,203,90,203,90,203,90,203,90,203,90,203,90,203,90,203,90,203,90,203,90,203,90,203.0,90.0,203.0,90.0,203.0,90.0,203.0,90.0,1.0304568527918783,1.0304568527918783
01a385fd-7772-41bc-bdc0-eb509bc5c48c,0,False,"[(109, 86)]",244,188,76,62,244,100,189,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195.0,109.0,195.0,109.0,195.0,109.0,195.0,109.0,1.0317460317460319,1.0317460317460319
01a385fd-7772-41bc-bdc0-eb509bc5c48c,0,False,"[(86, 109)]",188,244,62,76,188,89,189,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195.0,86.0,195.0,86.0,195.0,86.0,195.0,86.0,1.0317460317460319,1.0317460317460319
