eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Utilitarian,Individual Time In Utilitarian,Egalitarian,Individual Time In Egalitarian,PoA,PoS
be6bbd68-a82d-432b-ac3f-4c8f964a185c,11,True,"[(115, 126), (143, 120)]",210,210,106,106,210,115,241,241,115,241,115,241,115,241,115,241,115,241,115,241,115,241,115,241,115,263,143,241,115,241.0,115.0,245.0582,120.165,241.0,115.0,248.1176,124.0588,1.0912863070539418,1.0
be6bbd68-a82d-432b-ac3f-4c8f964a185c,11,True,"[(126, 115), (120, 143)]",210,210,106,106,210,126,241,241,126,241,126,241,126,241,126,241,126,241,126,241,126,241,126,241,126,263,120,241,126,241.0,126.0,245.0582,124.8932,241.0,126.0,248.1176,124.0588,1.0912863070539418,1.0
6d366ea1-7413-4f3c-9ddf-ed89cec7ef6b,11,False,"[(101, 90)]",200,166,101,76,200,101,191,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191,101,191.0,101.0,191.0,101.0,191.0,101.0,191.0,101.0,1.0,1.0
6d366ea1-7413-4f3c-9ddf-ed89cec7ef6b,11,False,"[(90, 101)]",166,200,76,101,166,90,191,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191,90,191.0,90.0,191.0,90.0,191.0,90.0,191.0,90.0,1.0,1.0
d6bafa45-df2c-4ede-8bdc-a5c65463d3df,22,False,"[(119, 96)]",200,200,87,96,200,110,209,215,119,215,119,215,119,215,119,215,119,215,119,215,119,215,119,215,119,215,119,215,119,215.0,119.0,215.0,119.0,215.0,119.0,215.0,119.0,1.0287081339712918,1.0287081339712918
d6bafa45-df2c-4ede-8bdc-a5c65463d3df,22,False,"[(96, 119)]",200,200,96,87,200,99,209,215,96,215,96,215,96,215,96,215,96,215,96,215,96,215,96,215,96,215,96,215,96,215.0,96.0,215.0,96.0,215.0,96.0,215.0,96.0,1.0287081339712918,1.0287081339712918
6173e817-8030-42cb-99dd-938e6c08100d,22,False,"[(213, 136), (180, 147), (226, 127)]",254,200,139,97,254,180,327,353,226,327,180,327,180,327,180,327,180,327,180,327,180,327,180,327,180,353,226,327,180,327.0,180.0,334.9537,194.0719,327.0,180.0,335.2728,194.6364,1.0795107033639144,1.0
6173e817-8030-42cb-99dd-938e6c08100d,22,False,"[(136, 213), (147, 180), (127, 226)]",200,254,97,139,200,147,327,353,127,327,147,327,147,327,147,327,147,327,147,327,147,327,147,327,147,353,127,327,147,327.0,147.0,334.9537,140.8818,327.0,147.0,335.2728,140.6364,1.0795107033639144,1.0
211ac915-c6f4-45ba-aab2-33f6e448b362,23,False,"[(176, 153), (164, 175)]",210,244,141,153,210,169,327,329,176,339,164,329,176,329,176,339,164,339,164,339,164,329,176,339,164,329,176,329,176,335.51509999999996,168.1818,334.1902,169.77190000000002,329.0,176.0,339.0,164.0,1.036697247706422,1.0061162079510704
211ac915-c6f4-45ba-aab2-33f6e448b362,23,False,"[(153, 176), (175, 164)]",244,210,153,141,244,158,327,329,153,339,175,329,153,329,153,339,175,339,175,339,175,329,153,339,175,329,153,329,153,335.51509999999996,167.3333,334.1902,164.4183,329.0,153.0,339.0,175.0,1.036697247706422,1.0061162079510704
4ce77df1-0819-45bf-b5d0-046781750280,11,False,"[(565, 588)]",1024,1024,553,556,1024,568,1147,1153,565,1153,565,1153,565,1153,565,1153,565,1153,565,1153,565,1153,565,1153,565,1153,565,1153,565,1153.0,565.0,1153.0,565.0,1153.0,565.0,1153.0,565.0,1.005231037489102,1.005231037489102
4ce77df1-0819-45bf-b5d0-046781750280,11,False,"[(588, 565)]",1024,1024,556,553,1024,579,1147,1153,588,1153,588,1153,588,1153,588,1153,588,1153,588,1153,588,1153,588,1153,588,1153,588,1153,588,1153.0,588.0,1153.0,588.0,1153.0,588.0,1153.0,588.0,1.005231037489102,1.005231037489102
0e61841c-8b39-4995-8df0-26910367dcc9,22,False,"[(233, 222)]",376,376,204,205,376,233,455,455,233,455,233,455,233,455,233,455,233,455,233,455,233,455,233,455,233,455,233,455,233,455.0,233.0,455.0,233.0,455.0,233.0,455.0,233.0,1.0,1.0
0e61841c-8b39-4995-8df0-26910367dcc9,22,False,"[(222, 233)]",376,376,205,204,376,222,455,455,222,455,222,455,222,455,222,455,222,455,222,455,222,455,222,455,222,455,222,455,222,455.0,222.0,455.0,222.0,455.0,222.0,455.0,222.0,1.0,1.0
