eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Egalitarian,Individual Time In Egalitarian,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,PoA,PoS
b14d1719-b90d-413c-b6c9-059f75297691,22,False,"[(117, 94), (103, 114)]",343,343,86,85,343,100,211,211,117,217,103,211,117,211,117,217,103,217,103,217,103,211,117,211,117,217,103,211,117,215.05880000000002,107.52940000000001,211.0,117.0,211.0,117.0,213.52429999999998,111.11009999999999,1.028436018957346,1.0
b14d1719-b90d-413c-b6c9-059f75297691,22,False,"[(94, 117), (114, 103)]",343,343,85,86,343,111,211,211,94,217,114,211,94,211,94,217,114,217,114,217,114,211,94,211,94,217,114,211,94,215.05880000000002,107.52940000000001,211.0,94.0,211.0,94.0,213.52429999999998,102.4142,1.028436018957346,1.0
faa6efbc-d825-4613-a4c1-db6a21cd848c,0,False,"[(112, 89), (87, 110)]",353,399,73,80,353,103,195,197,87,197,87,197,87,197,87,201,112,197,87,197,87,197,87,197,87,201,112,197,87,197.0,87.0,197.0,87.0,197.0,87.0,198.67550000000006,97.4717,1.0307692307692307,1.0102564102564102
faa6efbc-d825-4613-a4c1-db6a21cd848c,0,False,"[(89, 112), (110, 87)]",399,353,80,73,399,92,195,197,110,197,110,197,110,197,110,201,89,197,110,197,110,197,110,197,110,201,89,197,110,197.0,110.0,197.0,110.0,197.0,110.0,198.67550000000006,101.2038,1.0307692307692307,1.0102564102564102
eadde75f-c4a5-498f-b430-0f90dc7a514f,0,False,"[(118, 141), (155, 132)]",353,399,104,132,353,121,253,259,118,259,118,259,118,259,118,259,118,259,118,259,118,259,118,259,118,287,155,259,118,259.0,118.0,259.0,118.0,259.0,118.0,263.9375,124.52449999999999,1.134387351778656,1.023715415019763
eadde75f-c4a5-498f-b430-0f90dc7a514f,0,False,"[(141, 118), (132, 155)]",399,353,132,104,399,132,253,259,141,259,141,259,141,259,141,259,141,259,141,259,141,259,141,259,141,287,132,259,141,259.0,141.0,259.0,141.0,259.0,141.0,263.9375,139.413,1.134387351778656,1.023715415019763
a08a374d-0270-43dd-aaf5-1bf49e5826dc,0,False,"[(160, 171)]",529,575,146,153,529,160,331,331,160,331,160,331,160,331,160,331,160,331,160,331,160,331,160,331,160,331,160,331,160,331.0,160.0,331.0,160.0,331.0,160.0,331.0,160.0,1.0,1.0
a08a374d-0270-43dd-aaf5-1bf49e5826dc,0,False,"[(171, 160)]",575,529,153,146,575,171,331,331,171,331,171,331,171,331,171,331,171,331,171,331,171,331,171,331,171,331,171,331,171,331.0,171.0,331.0,171.0,331.0,171.0,331.0,171.0,1.0,1.0
6fda0e89-9b7b-4173-b61e-8919ec10e6cd,1,False,"[(118, 95), (85, 108)]",353,365,74,82,353,88,187,193,85,193,85,193,85,193,85,213,118,193,85,193,85,193,85,193,85,213,118,193,85,197.7826,92.8913,193.0,85.0,193.0,85.0,198.62210000000005,94.27640000000002,1.13903743315508,1.032085561497326
6fda0e89-9b7b-4173-b61e-8919ec10e6cd,1,False,"[(95, 118), (108, 85)]",365,353,82,74,365,99,187,193,108,193,108,193,108,193,108,213,95,193,108,193,108,193,108,193,108,213,95,193,108,197.7826,104.8913,193.0,108.0,193.0,108.0,198.62210000000005,104.34570000000002,1.13903743315508,1.032085561497326
bf0af480-9276-47a2-bf66-8f02c13b9fb0,0,False,"[(176, 199)]",529,575,159,170,529,179,369,375,176,375,176,375,176,375,176,375,176,375,176,375,176,375,176,375,176,375,176,375,176,375.0,176.0,375.0,176.0,375.0,176.0,375.0,176.0,1.016260162601626,1.016260162601626
bf0af480-9276-47a2-bf66-8f02c13b9fb0,0,False,"[(199, 176)]",575,529,170,159,575,190,369,375,199,375,199,375,199,375,199,375,199,375,199,375,199,375,199,375,199,375,199,375,199,375.0,199.0,375.0,199.0,375.0,199.0,375.0,199.0,1.016260162601626,1.016260162601626
179e6c54-54c9-4ce0-b406-8671bf678dac,22,False,"[(209, 220)]",727,761,195,205,727,209,429,429,209,429,209,429,209,429,209,429,209,429,209,429,209,429,209,429,209,429,209,429,209,429.0,209.0,429.0,209.0,429.0,209.0,429.0,209.0,1.0,1.0
179e6c54-54c9-4ce0-b406-8671bf678dac,22,False,"[(220, 209)]",761,727,205,195,761,220,429,429,220,429,220,429,220,429,220,429,220,429,220,429,220,429,220,429,220,429,220,429,220,429.0,220.0,429.0,220.0,429.0,220.0,429.0,220.0,1.0,1.0
ded1b330-a535-4aba-a88b-adb47c61fdd2,22,False,"[(126, 149), (168, 145)]",409,397,112,122,409,129,269,275,126,275,126,275,126,275,126,275,126,275,126,275,126,275,126,275,126,313,168,275,126,303.913,157.9565,275.0,126.0,275.0,126.0,278.6714999999999,130.058,1.1635687732342008,1.0223048327137547
ded1b330-a535-4aba-a88b-adb47c61fdd2,22,False,"[(149, 126), (145, 168)]",397,409,122,112,397,140,269,275,149,275,149,275,149,275,149,275,149,275,149,275,149,275,149,275,149,313,145,275,149,303.913,145.9565,275.0,149.0,275.0,149.0,278.6714999999999,148.6135,1.1635687732342008,1.0223048327137547
b1929c68-71ba-437e-afe0-8ebe801e88a2,0,False,"[(89, 112), (90, 101), (95, 84), (98, 75)]",333,287,72,61,333,89,167,173,98,179,95,173,98,173,98,191,90,173,98,179,95,173,98,173,98,201,89,173,98,173.0,98.0,173.0,98.0,173.0,98.0,177.04240000000004,95.9788,1.2035928143712575,1.035928143712575
b1929c68-71ba-437e-afe0-8ebe801e88a2,0,False,"[(112, 89), (101, 90), (84, 95), (75, 98)]",287,333,61,72,287,78,167,173,75,179,84,173,75,173,75,191,101,173,75,179,84,173,75,173,75,201,112,173,75,173.0,75.0,173.0,75.0,173.0,75.0,177.04240000000004,81.06360000000001,1.2035928143712575,1.035928143712575
018e3bfe-d867-4d78-a0b2-58d60c49e34a,22,False,"[(211, 288), (238, 271)]",441,497,147,155,441,211,499,499,211,509,238,499,211,499,211,509,238,499,211,509,238,499,211,499,211,509,238,499,211,503.7728,223.8864,499.0,211.0,499.0,211.0,502.9053,221.5443,1.0200400801603207,1.0
018e3bfe-d867-4d78-a0b2-58d60c49e34a,22,False,"[(288, 211), (271, 238)]",497,441,155,147,497,288,499,499,288,509,271,499,288,499,288,509,271,499,288,509,271,499,288,499,288,509,271,499,288,503.7728,279.8864,499.0,288.0,499.0,288.0,502.9053,281.361,1.0200400801603207,1.0
e6847403-412f-426e-9fc6-4c497d64dfd3,0,False,"[(110, 87), (98, 109), (89, 112)]",343,309,80,73,343,110,197,197,110,207,98,197,110,197,110,207,98,197,110,197,110,197,110,197,110,207,98,197,110,197.0,110.0,197.0,110.0,197.0,110.0,198.6934,101.1095,1.0507614213197969,1.0
e6847403-412f-426e-9fc6-4c497d64dfd3,0,False,"[(87, 110), (109, 98), (112, 89)]",309,343,73,80,309,87,197,197,87,207,109,197,87,197,87,207,109,197,87,197,87,197,87,197,87,207,109,197,87,197.0,87.0,197.0,87.0,197.0,87.0,198.6934,97.5839,1.0507614213197969,1.0
e3073a6f-7e1e-40bf-8e13-e0ebf0092e2e,22,False,"[(103, 126), (130, 119), (139, 116)]",343,309,94,102,343,106,223,229,103,229,103,229,103,229,103,249,130,255,139,249,130,229,103,229,103,255,139,229,103,255.0,139.0,229.0,103.0,229.0,103.0,235.67520000000002,112.24260000000001,1.1434977578475336,1.0269058295964126
e3073a6f-7e1e-40bf-8e13-e0ebf0092e2e,22,False,"[(126, 103), (119, 130), (116, 139)]",309,343,102,94,309,117,223,229,126,229,126,229,126,229,126,249,119,255,116,249,119,229,126,229,126,255,116,229,126,255.0,116.0,229.0,126.0,229.0,126.0,235.67520000000002,123.43260000000001,1.1434977578475336,1.0269058295964126
5ac98c4c-5d6b-412c-b808-7107cd1148d1,1,False,"[(111, 134)]",419,431,111,102,419,114,239,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245.0,111.0,245.0,111.0,245.0,111.0,245.0,111.0,1.0251046025104602,1.0251046025104602
5ac98c4c-5d6b-412c-b808-7107cd1148d1,1,False,"[(134, 111)]",431,419,102,111,431,125,239,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245.0,134.0,245.0,134.0,245.0,134.0,245.0,134.0,1.0251046025104602,1.0251046025104602
49d4a20d-74de-42c8-893e-94910aa7dc5a,1,False,"[(179, 202)]",463,475,170,191,463,179,381,381,179,381,179,381,179,381,179,381,179,381,179,381,179,381,179,381,179,381,179,381,179,381.0,179.0,381.0,179.0,381.0,179.0,381.0,179.0,1.0,1.0
49d4a20d-74de-42c8-893e-94910aa7dc5a,1,False,"[(202, 179)]",475,463,191,170,475,202,381,381,202,381,202,381,202,381,202,381,202,381,202,381,202,381,202,381,202,381,202,381,202,381.0,202.0,381.0,202.0,381.0,202.0,381.0,202.0,1.0,1.0
fad6f563-4a09-4774-bd63-2f14c701d283,0,False,"[(128, 105)]",343,309,99,96,343,119,227,233,128,233,128,233,128,233,128,233,128,233,128,233,128,233,128,233,128,233,128,233,128,233.0,128.0,233.0,128.0,233.0,128.0,233.0,128.0,1.026431718061674,1.026431718061674
fad6f563-4a09-4774-bd63-2f14c701d283,0,False,"[(105, 128)]",309,343,96,99,309,108,227,233,105,233,105,233,105,233,105,233,105,233,105,233,105,233,105,233,105,233,105,233,105,233.0,105.0,233.0,105.0,233.0,105.0,233.0,105.0,1.026431718061674,1.026431718061674
7990fbe5-6bcb-460d-9f37-b41a22db1e24,22,False,"[(82, 105), (90, 79)]",343,343,73,65,343,90,169,169,90,169,90,169,90,169,90,169,90,169,90,169,90,169,90,169,90,187,82,169,90,174.8236,87.4118,169.0,90.0,169.0,90.0,173.27239999999995,88.1011,1.106508875739645,1.0
7990fbe5-6bcb-460d-9f37-b41a22db1e24,22,False,"[(105, 82), (79, 90)]",343,343,65,73,343,79,169,169,79,169,79,169,79,169,79,169,79,169,79,169,79,169,79,169,79,187,105,169,79,174.8236,87.4118,169.0,79.0,169.0,79.0,173.27239999999995,85.17129999999997,1.106508875739645,1.0
0ccc97e0-222d-4371-9e1b-cfa91570dd06,0,False,"[(96, 85)]",343,309,91,74,343,96,181,181,96,181,96,181,96,181,96,181,96,181,96,181,96,181,96,181,96,181,96,181,96,181.0,96.0,181.0,96.0,181.0,96.0,181.0,96.0,1.0,1.0
0ccc97e0-222d-4371-9e1b-cfa91570dd06,0,False,"[(85, 96)]",309,343,74,91,309,85,181,181,85,181,85,181,85,181,85,181,85,181,85,181,85,181,85,181,85,181,85,181,85,181.0,85.0,181.0,85.0,181.0,85.0,181.0,85.0,1.0,1.0
efeeb615-ee29-4e33-976d-99fb21e67597,0,False,"[(174, 163), (166, 189)]",397,443,142,155,397,174,337,337,174,337,174,337,174,337,174,337,174,355,166,355,166,337,174,337,174,355,166,337,174,355.0,166.0,337.0,174.0,337.0,174.0,341.8896,171.8268,1.053412462908012,1.0
efeeb615-ee29-4e33-976d-99fb21e67597,0,False,"[(163, 174), (189, 166)]",443,397,155,142,443,163,337,337,163,337,163,337,163,337,163,337,163,355,189,355,189,337,163,337,163,355,189,337,163,355.0,189.0,337.0,163.0,337.0,163.0,341.8896,170.06279999999998,1.053412462908012,1.0
431cbc90-979f-4579-9b3a-7e94017d9791,22,False,"[(297, 286), (280, 291), (275, 298)]",1069,1069,266,259,1069,287,563,573,275,571,280,571,280,571,280,583,297,571,280,571,280,571,280,571,280,583,297,571,280,577.0,288.5,571.0,280.0,571.0,280.0,571.0382,280.05409999999995,1.0355239786856127,1.014209591474245
431cbc90-979f-4579-9b3a-7e94017d9791,22,False,"[(286, 297), (291, 280), (298, 275)]",1069,1069,259,266,1069,276,563,573,298,571,291,571,291,571,291,583,286,571,291,571,291,571,291,571,291,583,286,571,291,577.0,288.5,571.0,291.0,571.0,291.0,571.0382,290.9841,1.0355239786856127,1.014209591474245
5d751271-4fc5-45b0-9c64-f3d7d00ba8d4,0,False,"[(162, 139)]",333,287,135,125,333,153,295,301,162,301,162,301,162,301,162,301,162,301,162,301,162,301,162,301,162,301,162,301,162,301.0,162.0,301.0,162.0,301.0,162.0,301.0,162.0,1.0203389830508474,1.0203389830508474
5d751271-4fc5-45b0-9c64-f3d7d00ba8d4,0,False,"[(139, 162)]",287,333,125,135,287,142,295,301,139,301,139,301,139,301,139,301,139,301,139,301,139,301,139,301,139,301,139,301,139,301.0,139.0,301.0,139.0,301.0,139.0,301.0,139.0,1.0203389830508474,1.0203389830508474
99ce26fa-343e-4329-a6b4-1adb4bf8d2f4,11,False,"[(193, 204), (211, 200), (218, 195)]",683,705,182,186,683,193,397,397,193,397,193,397,193,397,193,397,193,397,193,397,193,397,193,397,193,413,218,397,193,397.0,193.0,397.0,193.0,397.0,193.0,401.1119,199.4248,1.0403022670025188,1.0
99ce26fa-343e-4329-a6b4-1adb4bf8d2f4,11,False,"[(204, 193), (200, 211), (195, 218)]",705,683,186,182,705,204,397,397,204,397,204,397,204,397,204,397,204,397,204,397,204,397,204,397,204,413,195,397,204,397.0,204.0,397.0,204.0,397.0,204.0,401.1119,201.6871,1.0403022670025188,1.0
b8aff4bf-eef9-4e93-b9ed-6e38585c39ce,22,False,"[(143, 264), (161, 238), (179, 234)]",343,375,97,120,343,161,399,407,143,413,179,399,161,399,161,413,179,413,179,413,179,399,161,399,161,407,143,399,161,413.0,179.0,399.0,161.0,399.0,161.0,400.7969,156.9571,1.0350877192982457,1.0
b8aff4bf-eef9-4e93-b9ed-6e38585c39ce,22,False,"[(264, 143), (238, 161), (234, 179)]",375,343,120,97,375,238,399,407,264,413,234,399,238,399,238,413,234,413,234,413,234,399,238,399,238,407,264,399,238,413.0,234.0,399.0,238.0,399.0,238.0,400.7969,243.8398,1.0350877192982457,1.0
64c471c3-2f9d-4fd8-b753-8e923f4a5f6e,1,False,"[(295, 570)]",727,1025,281,375,727,295,865,865,295,865,295,865,295,865,295,865,295,865,295,865,295,865,295,865,295,865,295,865,295,865.0,295.0,865.0,295.0,865.0,295.0,865.0,295.0,1.0,1.0
64c471c3-2f9d-4fd8-b753-8e923f4a5f6e,1,False,"[(570, 295)]",1025,727,375,281,1025,570,865,865,570,865,570,865,570,865,570,865,570,865,570,865,570,865,570,865,570,865,570,865,570,865.0,570.0,865.0,570.0,865.0,570.0,865.0,570.0,1.0,1.0
c1e918f3-f562-47eb-afb0-023cefab21a0,11,False,"[(217, 206), (208, 219)]",607,573,208,192,607,217,423,423,217,423,217,423,217,423,217,423,217,423,217,423,217,423,217,423,217,427,208,423,217,423.0,217.0,423.0,217.0,423.0,217.0,424.5562,213.4986,1.0094562647754137,1.0
c1e918f3-f562-47eb-afb0-023cefab21a0,11,False,"[(206, 217), (219, 208)]",573,607,192,208,573,206,423,423,206,423,206,423,206,423,206,423,206,423,206,423,206,423,206,423,206,427,219,423,206,423.0,206.0,423.0,206.0,423.0,206.0,424.5562,211.05759999999998,1.0094562647754137,1.0
b3a1439c-76e4-4b26-935f-749b867c1ab7,0,False,"[(156, 179), (167, 178), (180, 169)]",397,431,145,155,397,159,329,335,156,345,167,335,156,335,156,345,167,335,156,335,156,335,156,335,156,349,180,335,156,335.0,156.0,335.0,156.0,335.0,156.0,338.879,162.6498,1.060790273556231,1.0182370820668694
b3a1439c-76e4-4b26-935f-749b867c1ab7,0,False,"[(179, 156), (178, 167), (169, 180)]",431,397,155,145,431,170,329,335,179,345,178,335,179,335,179,345,178,335,179,335,179,335,179,335,179,349,169,335,179,335.0,179.0,335.0,179.0,335.0,179.0,338.879,176.2292,1.060790273556231,1.0182370820668694
7ae7b45c-1807-4910-80a3-ef2ba8e17522,11,False,"[(193, 170), (172, 183)]",441,463,134,143,441,172,355,363,193,355,172,355,172,355,172,355,172,355,172,355,172,355,172,355,172,363,193,355,172,355.0,172.0,355.0,172.0,355.0,172.0,357.8991,179.6101,1.0225352112676056,1.0
7ae7b45c-1807-4910-80a3-ef2ba8e17522,11,False,"[(170, 193), (183, 172)]",463,441,143,134,463,183,355,363,170,355,183,355,183,355,183,355,183,355,183,355,183,355,183,355,183,363,170,355,183,355.0,183.0,355.0,183.0,355.0,183.0,357.8991,178.289,1.0225352112676056,1.0
7705dcfd-b4b1-4dea-9f6f-60cc81570298,0,False,"[(484, 495)]",1893,1939,473,477,1893,484,979,979,484,979,484,979,484,979,484,979,484,979,484,979,484,979,484,979,484,979,484,979,484,979.0,484.0,979.0,484.0,979.0,484.0,979.0,484.0,1.0,1.0
7705dcfd-b4b1-4dea-9f6f-60cc81570298,0,False,"[(495, 484)]",1939,1893,477,473,1939,495,979,979,495,979,495,979,495,979,495,979,495,979,495,979,495,979,495,979,495,979,495,979,495,979.0,495.0,979.0,495.0,979.0,495.0,979.0,495.0,1.0,1.0
08c607ae-b8ae-417e-bfa0-29399a8c2bd9,22,False,"[(85, 96), (114, 91)]",353,387,65,76,353,85,181,181,85,181,85,181,85,181,85,181,85,181,85,181,85,181,85,181,85,205,114,181,85,181.0,85.0,181.0,85.0,181.0,85.0,184.24070000000006,88.91579999999999,1.132596685082873,1.0
08c607ae-b8ae-417e-bfa0-29399a8c2bd9,22,False,"[(96, 85), (91, 114)]",387,353,76,65,387,96,181,181,96,181,96,181,96,181,96,181,96,181,96,181,96,181,96,181,96,205,91,181,96,181.0,96.0,181.0,96.0,181.0,96.0,184.24070000000006,95.32490000000001,1.132596685082873,1.0
15551203-37e6-42db-b362-d873842fec15,22,False,"[(129, 174)]",365,387,118,143,365,129,303,303,129,303,129,303,129,303,129,303,129,303,129,303,129,303,129,303,129,303,129,303,129,303.0,129.0,303.0,129.0,303.0,129.0,303.0,129.0,1.0,1.0
15551203-37e6-42db-b362-d873842fec15,22,False,"[(174, 129)]",387,365,143,118,387,174,303,303,174,303,174,303,174,303,174,303,174,303,174,303,174,303,174,303,174,303,174,303,174,303.0,174.0,303.0,174.0,303.0,174.0,303.0,174.0,1.0,1.0
84fcca2d-e702-464d-a324-043573179a17,0,False,"[(96, 107), (104, 81)]",343,309,77,69,343,95,179,185,104,185,104,185,104,185,104,203,96,185,104,185,104,185,104,185,104,203,96,185,104,185.0,104.0,185.0,104.0,185.0,104.0,188.98160000000001,102.2304,1.1340782122905029,1.0335195530726258
84fcca2d-e702-464d-a324-043573179a17,0,False,"[(107, 96), (81, 104)]",309,343,69,77,309,84,179,185,81,185,81,185,81,185,81,203,107,185,81,185,81,185,81,185,81,203,107,185,81,185.0,81.0,185.0,81.0,185.0,81.0,188.98160000000001,86.75120000000001,1.1340782122905029,1.0335195530726258
30951ae7-6f96-41a5-bef3-24b088210b3b,0,False,"[(295, 340)]",903,971,281,317,903,295,635,635,295,635,295,635,295,635,295,635,295,635,295,635,295,635,295,635,295,635,295,635,295,635.0,295.0,635.0,295.0,635.0,295.0,635.0,295.0,1.0,1.0
30951ae7-6f96-41a5-bef3-24b088210b3b,0,False,"[(340, 295)]",971,903,317,281,971,340,635,635,340,635,340,635,340,635,340,635,340,635,340,635,340,635,340,635,340,635,340,635,340,635.0,340.0,635.0,340.0,635.0,340.0,635.0,340.0,1.0,1.0
f70ede29-fdb4-4c12-9db5-8574ec95305a,23,False,"[(127, 116), (123, 146)]",353,343,105,83,353,130,237,243,127,243,127,243,127,243,127,243,127,243,127,243,127,243,127,243,127,269,123,243,127,243.76479999999998,126.88239999999999,243.0,127.0,243.0,127.0,246.0235,126.53479999999999,1.1350210970464134,1.0253164556962024
f70ede29-fdb4-4c12-9db5-8574ec95305a,23,False,"[(116, 127), (146, 123)]",343,353,83,105,343,107,237,243,116,243,116,243,116,243,116,243,116,243,116,243,116,243,116,243,116,269,146,243,116,243.76479999999998,116.88239999999999,243.0,116.0,243.0,116.0,246.0235,119.4887,1.1350210970464134,1.0253164556962024
c889089b-4197-4a70-a139-e3752ab16300,0,False,"[(98, 87), (76, 99)]",343,309,65,73,343,76,175,175,76,185,98,175,76,175,76,185,98,185,98,185,98,175,76,175,76,185,98,175,76,185.0,98.0,175.0,76.0,175.0,76.0,178.96140000000003,84.7151,1.0571428571428572,1.0
c889089b-4197-4a70-a139-e3752ab16300,0,False,"[(87, 98), (99, 76)]",309,343,73,65,309,99,175,175,99,185,87,175,99,175,99,185,87,185,87,185,87,175,99,175,99,185,87,175,99,185.0,87.0,175.0,99.0,175.0,99.0,178.96140000000003,94.24629999999999,1.0571428571428572,1.0
0f8555ed-b762-4692-8ca9-034fae6dd0bc,0,False,"[(152, 163), (148, 171)]",463,509,134,136,463,168,313,319,148,315,152,315,152,315,152,315,152,319,148,315,152,315,152,315,152,319,148,315,152,319.0,148.0,315.0,152.0,315.0,152.0,316.4181,150.582,1.0191693290734825,1.0063897763578276
0f8555ed-b762-4692-8ca9-034fae6dd0bc,0,False,"[(163, 152), (171, 148)]",509,463,136,134,509,145,313,319,171,315,163,315,163,315,163,315,163,319,171,315,163,315,163,315,163,319,171,315,163,319.0,171.0,315.0,163.0,315.0,163.0,316.4181,165.8361,1.0191693290734825,1.0063897763578276
e9a841e0-1ae3-4fef-99c1-1a23ccc60cd7,1,False,"[(101, 124), (110, 99)]",343,331,91,88,343,110,209,209,110,209,110,209,110,209,110,209,110,209,110,209,110,209,110,209,110,225,101,209,110,209.0,110.0,209.0,110.0,209.0,110.0,213.10519999999997,107.6908,1.076555023923445,1.0
e9a841e0-1ae3-4fef-99c1-1a23ccc60cd7,1,False,"[(124, 101), (99, 110)]",331,343,88,91,331,99,209,209,99,209,99,209,99,209,99,209,99,209,99,209,99,209,99,209,99,225,124,209,99,209.0,99.0,209.0,99.0,209.0,99.0,213.10519999999997,105.4144,1.076555023923445,1.0
43657a74-7e7a-4640-9455-76653378bbb4,0,False,"[(129, 118), (96, 119)]",353,399,82,101,353,99,209,215,96,215,96,215,96,215,96,247,129,215,96,215,96,215,96,215,96,247,129,215,96,215.0,96.0,215.0,96.0,215.0,96.0,215.86290000000008,96.88990000000001,1.1818181818181819,1.0287081339712918
43657a74-7e7a-4640-9455-76653378bbb4,0,False,"[(118, 129), (119, 96)]",399,353,101,82,399,110,209,215,119,215,119,215,119,215,119,247,118,215,119,215,119,215,119,215,119,247,118,215,119,215.0,119.0,215.0,119.0,215.0,119.0,215.86290000000008,118.97300000000001,1.1818181818181819,1.0287081339712918
cea0bf7e-6c07-4798-afcc-244e2d019aa9,11,False,"[(99, 76)]",353,331,72,65,353,90,169,175,99,175,99,175,99,175,99,175,99,175,99,175,99,175,99,175,99,175,99,175,99,175.0,99.0,175.0,99.0,175.0,99.0,175.0,99.0,1.0355029585798816,1.0355029585798816
cea0bf7e-6c07-4798-afcc-244e2d019aa9,11,False,"[(76, 99)]",331,353,65,72,331,79,169,175,76,175,76,175,76,175,76,175,76,175,76,175,76,175,76,175,76,175,76,175,76,175.0,76.0,175.0,76.0,175.0,76.0,175.0,76.0,1.0355029585798816,1.0355029585798816
0ee64874-f1b8-4af9-aa11-cc9aa52a7798,11,False,"[(108, 85), (101, 90), (83, 94)]",353,331,74,73,353,83,177,177,83,177,83,177,83,177,83,191,101,193,108,177,83,177,83,177,83,193,108,177,83,192.5294,107.2647,177.0,83.0,177.0,83.0,181.53139999999996,90.0804,1.0903954802259888,1.0
0ee64874-f1b8-4af9-aa11-cc9aa52a7798,11,False,"[(85, 108), (90, 101), (94, 83)]",331,353,73,74,331,94,177,177,94,177,94,177,94,177,94,191,90,193,85,177,94,177,94,177,94,193,85,177,94,192.5294,85.2647,177.0,94.0,177.0,94.0,181.53139999999996,91.451,1.0903954802259888,1.0
14b631ee-78af-42b0-9c1b-1792829df64b,11,False,"[(202, 147), (188, 177), (181, 236)]",419,353,142,117,419,202,349,349,202,365,188,349,202,349,202,365,188,349,202,349,202,349,202,349,202,417,181,349,202,349.0,202.0,349.0002,201.9999,349.0,202.0,355.905,195.9581,1.1948424068767909,1.0
14b631ee-78af-42b0-9c1b-1792829df64b,11,False,"[(147, 202), (177, 188), (236, 181)]",353,419,117,142,353,147,349,349,147,365,177,349,147,349,147,365,177,349,147,349,147,349,147,349,147,417,236,349,147,349.0,147.0,349.0002,147.0003,349.0,147.0,355.905,159.9469,1.1948424068767909,1.0
54aeed7d-42a4-453d-b019-6da8dc724dde,22,False,"[(98, 87)]",343,343,78,78,343,98,185,185,98,185,98,185,98,185,98,185,98,185,98,185,98,185,98,185,98,185,98,185,98,185.0,98.0,185.0,98.0,185.0,98.0,185.0,98.0,1.0,1.0
54aeed7d-42a4-453d-b019-6da8dc724dde,22,False,"[(87, 98)]",343,343,78,78,343,87,185,185,87,185,87,185,87,185,87,185,87,185,87,185,87,185,87,185,87,185,87,185,87,185.0,87.0,185.0,87.0,185.0,87.0,185.0,87.0,1.0,1.0
55e2aad8-c639-4a75-b460-d19b2cecc298,11,False,"[(438, 427), (542, 421)]",1453,1431,376,351,1453,438,865,963,542,865,438,865,438,865,438,865,438,865,438,865,438,865,438,865,438,963,542,865,438,874.8,448.4,865.0,438.0,865.0,438.0,870.3705,443.6993,1.1132947976878613,1.0
55e2aad8-c639-4a75-b460-d19b2cecc298,11,False,"[(427, 438), (421, 542)]",1431,1453,351,376,1431,427,865,963,421,865,427,865,427,865,427,865,427,865,427,865,427,865,427,865,427,963,421,865,427,874.8,426.4,865.0,427.0,865.0,427.0,870.3705,426.6712,1.1132947976878613,1.0
bf5471fd-6ae8-4b3c-b621-adfa2dd90b16,22,False,"[(100, 123), (109, 120), (113, 102)]",353,331,91,87,353,113,215,223,100,215,113,215,113,215,113,229,109,215,113,215,113,215,113,215,113,229,109,215,113,215.0,113.0,215.0,113.0,215.0,113.0,217.87290000000002,108.33160000000001,1.0651162790697675,1.0
bf5471fd-6ae8-4b3c-b621-adfa2dd90b16,22,False,"[(123, 100), (120, 109), (102, 113)]",331,353,87,91,331,102,215,223,123,215,102,215,102,215,102,229,120,215,102,215,102,215,102,215,102,229,120,215,102,215.0,102.0,215.0,102.0,215.0,102.0,217.87290000000002,109.5413,1.0651162790697675,1.0
d26add81-ace6-4495-badd-291918890928,22,False,"[(105, 82), (98, 121)]",343,343,81,82,343,96,181,187,105,187,105,187,105,187,105,187,105,187,105,187,105,187,105,187,105,219,98,187,105,203.0,101.5,187.0,105.0,187.0,105.0,192.13649999999996,103.87639999999999,1.2099447513812154,1.0331491712707181
d26add81-ace6-4495-badd-291918890928,22,False,"[(82, 105), (121, 98)]",343,343,82,81,343,85,181,187,82,187,82,187,82,187,82,187,82,187,82,187,82,187,82,187,82,219,121,187,82,203.0,101.5,187.0,82.0,187.0,82.0,192.13649999999996,88.2601,1.2099447513812154,1.0331491712707181
48513ae8-6ff1-47da-8105-85ca81b880ea,22,False,"[(122, 99)]",343,343,93,90,343,113,215,221,122,221,122,221,122,221,122,221,122,221,122,221,122,221,122,221,122,221,122,221,122,221.0,122.0,221.0,122.0,221.0,122.0,221.0,122.0,1.027906976744186,1.027906976744186
48513ae8-6ff1-47da-8105-85ca81b880ea,22,False,"[(99, 122)]",343,343,90,93,343,102,215,221,99,221,99,221,99,221,99,221,99,221,99,221,99,221,99,221,99,221,99,221,99,221.0,99.0,221.0,99.0,221.0,99.0,221.0,99.0,1.027906976744186,1.027906976744186
