eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Utilitarian,Individual Time In Utilitarian,Egalitarian,Individual Time In Egalitarian,PoA,PoS
8553ef2e-3dd1-48f9-9ccd-32e7bd815760,23,False,"[(420, 397)]",860,992,287,361,860,420,817,817,420,817,420,817,420,817,420,817,420,817,420,817,420,817,420,817,420,817,420,817,420,817.0,420.0,817.0,420.0,817.0,420.0,817.0,420.0,1.0,1.0
8e6038b5-9c2e-4e69-938d-347a61896869,22,False,"[(114, 103), (110, 121), (106, 129)]",310,310,96,89,310,114,217,217,114,217,114,217,114,217,114,217,114,217,114,217,114,217,114,217,114,235,106,217,114,217.0,114.0,221.2828,112.0966,217.0,114.0,222.8236,111.4118,1.0829493087557605,1.0
8e6038b5-9c2e-4e69-938d-347a61896869,22,False,"[(103, 114), (121, 110), (129, 106)]",310,310,89,96,310,103,217,217,103,217,103,217,103,217,103,217,103,217,103,217,103,217,103,217,103,235,129,217,103,217.0,103.0,221.2828,109.18620000000001,217.0,103.0,222.8236,111.4118,1.0829493087557605,1.0
319b84f8-5d73-46b3-b96b-e320e7de6c55,11,False,"[(126, 115), (130, 107)]",354,320,104,93,354,121,231,237,130,241,126,237,130,237,130,241,126,237,130,241,126,237,130,237,130,241,126,237,130,237.0,130.0,238.2736,128.7265,237.0,130.0,237.0,130.0,1.0432900432900434,1.025974025974026
319b84f8-5d73-46b3-b96b-e320e7de6c55,11,False,"[(115, 126), (107, 130)]",320,354,93,104,320,110,231,237,107,241,115,237,107,237,107,241,115,237,107,241,115,237,107,237,107,241,115,237,107,237.0,107.0,238.2736,109.5471,237.0,107.0,237.0,107.0,1.0432900432900434,1.025974025974026
0b25034a-0a57-4c39-8736-c3a0a400c913,1,False,"[(403, 414), (416, 405)]",1640,1674,386,394,1640,403,817,817,403,817,403,817,403,817,403,817,403,817,403,817,403,817,403,817,403,821,416,817,403,817.0,403.0,818.6116999999999,408.23810000000003,817.0,403.0,817.0,403.0,1.0048959608323134,1.0
0b25034a-0a57-4c39-8736-c3a0a400c913,1,False,"[(414, 403), (405, 416)]",1674,1640,394,386,1674,414,817,817,414,817,414,817,414,817,414,817,414,817,414,817,414,817,414,817,414,821,405,817,414,817.0,414.0,818.6116999999999,410.3735999999999,817.0,414.0,817.0,414.0,1.0048959608323134,1.0
959ee200-5b9f-4fe8-8d41-df3a6b8b9d3f,1,False,"[(129, 106), (122, 111)]",310,298,102,92,310,120,229,235,129,233,122,233,122,233,122,233,122,233,122,233,122,233,122,233,122,235,129,233,122,233.0,122.0,233.8231,124.8809,233.0,122.0,233.16660000000002,122.58330000000001,1.0262008733624455,1.017467248908297
959ee200-5b9f-4fe8-8d41-df3a6b8b9d3f,1,False,"[(106, 129), (111, 122)]",298,310,92,102,298,109,229,235,106,233,111,233,111,233,111,233,111,233,111,233,111,233,111,233,111,235,106,233,111,233.0,111.0,233.8231,108.94220000000001,233.0,111.0,233.16660000000002,110.58330000000001,1.0262008733624455,1.017467248908297
169af180-e445-442b-8f13-718910e4e012,12,False,"[(108, 97)]",320,342,88,88,320,108,205,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205,108,205.0,108.0,205.0,108.0,205.0,108.0,205.0,108.0,1.0,1.0
169af180-e445-442b-8f13-718910e4e012,12,False,"[(97, 108)]",342,320,88,88,342,97,205,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205,97,205.0,97.0,205.0,97.0,205.0,97.0,205.0,97.0,1.0,1.0
46ca1e4d-60de-46cb-9882-553e9e2430de,23,False,"[(93, 82), (89, 100), (84, 107)]",320,320,71,68,320,93,175,175,93,175,93,175,93,175,93,175,93,175,93,175,93,175,93,175,93,191,84,175,93,175.0,93.0,179.26160000000004,90.6028,175.0,93.0,180.1764,90.0882,1.0914285714285714,1.0
46ca1e4d-60de-46cb-9882-553e9e2430de,23,False,"[(82, 93), (100, 89), (107, 84)]",320,320,68,71,320,82,175,175,82,175,82,175,82,175,82,175,82,175,82,175,82,175,82,175,82,191,107,175,82,175.0,82.0,179.26160000000004,88.65880000000001,175.0,82.0,180.1764,90.0882,1.0914285714285714,1.0
c2756955-bb72-48d3-921b-54d94fc350b1,22,False,"[(97, 86), (89, 100), (85, 108)]",310,310,76,72,310,97,183,193,85,183,97,183,97,183,97,183,97,183,97,183,97,183,97,183,97,193,85,183,97,183.00009999999997,97.0,186.2634,92.64869999999999,183.0,97.0,186.0,93.0,1.0546448087431695,1.0
c2756955-bb72-48d3-921b-54d94fc350b1,22,False,"[(86, 97), (100, 89), (108, 85)]",310,310,72,76,310,86,183,193,108,183,86,183,86,183,86,183,86,183,86,183,86,183,86,183,86,193,108,183,86,183.00009999999997,86.0001,186.2634,93.6147,183.0,86.0,186.0,93.0,1.0546448087431695,1.0
39e49042-f67d-4105-8fdd-dac5396779f8,0,False,"[(313, 290)]",850,804,286,276,850,304,597,603,313,603,313,603,313,603,313,603,313,603,313,603,313,603,313,603,313,603,313,603,313,603.0,313.0,603.0,313.0,603.0,313.0,603.0,313.0,1.0100502512562815,1.0100502512562815
39e49042-f67d-4105-8fdd-dac5396779f8,0,False,"[(290, 313)]",804,850,276,286,804,293,597,603,290,603,290,603,290,603,290,603,290,603,290,603,290,603,290,603,290,603,290,603,290,603.0,290.0,603.0,290.0,603.0,290.0,603.0,290.0,1.0100502512562815,1.0100502512562815
73bd9f34-9d5d-4d89-a1bc-2bee0c66edb5,22,False,"[(322, 345)]",970,970,311,324,970,325,661,667,322,667,322,667,322,667,322,667,322,667,322,667,322,667,322,667,322,667,322,667,322,667.0,322.0,667.0,322.0,667.0,322.0,667.0,322.0,1.0090771558245084,1.0090771558245084
73bd9f34-9d5d-4d89-a1bc-2bee0c66edb5,22,False,"[(345, 322)]",970,970,324,311,970,336,661,667,345,667,345,667,345,667,345,667,345,667,345,667,345,667,345,667,345,667,345,667,345,667.0,345.0,667.0,345.0,667.0,345.0,667.0,345.0,1.0090771558245084,1.0090771558245084
4b232994-b71b-4ee8-8d23-f00a7b1ca276,22,False,"[(139, 150)]",310,298,130,127,310,139,289,289,139,289,139,289,139,289,139,289,139,289,139,289,139,289,139,289,139,289,139,289,139,289.0,139.0,289.0,139.0,289.0,139.0,289.0,139.0,1.0,1.0
4b232994-b71b-4ee8-8d23-f00a7b1ca276,22,False,"[(150, 139)]",298,310,127,130,298,150,289,289,150,289,150,289,150,289,150,289,150,289,150,289,150,289,150,289,150,289,150,289,150,289.0,150.0,289.0,150.0,289.0,150.0,289.0,150.0,1.0,1.0
12faa1de-9f90-4517-956e-86b35348ea5c,11,False,"[(120, 153), (121, 88)]",310,254,85,60,310,121,209,209,121,209,121,209,121,209,121,273,120,209,121,209,121,209,121,209,121,273,120,209,121,209.0,121.0,209.84879999999998,120.98670000000001,209.0,121.0,209.0,121.0,1.30622009569378,1.0
12faa1de-9f90-4517-956e-86b35348ea5c,11,False,"[(153, 120), (88, 121)]",254,310,60,85,254,88,209,209,88,209,88,209,88,209,88,273,153,209,88,209,88,209,88,209,88,273,153,209,88,209.0,88.0,209.84879999999998,88.8621,209.0,88.0,209.0,88.0,1.30622009569378,1.0
6d1dec60-1574-4396-b744-3dbd763f9f82,23,False,"[(150, 173)]",408,398,132,131,408,153,317,323,150,323,150,323,150,323,150,323,150,323,150,323,150,323,150,323,150,323,150,323,150,323.0,150.0,323.0,150.0,323.0,150.0,323.0,150.0,1.0189274447949528,1.0189274447949528
6d1dec60-1574-4396-b744-3dbd763f9f82,23,False,"[(173, 150)]",398,408,131,132,398,164,317,323,173,323,173,323,173,323,173,323,173,323,173,323,173,323,173,323,173,323,173,323,173,323.0,173.0,323.0,173.0,323.0,173.0,323.0,173.0,1.0189274447949528,1.0189274447949528
038e7dcf-c76e-47bb-972a-d10f7e5b5da1,22,False,"[(383, 406), (405, 394)]",1454,1442,372,375,1454,383,789,789,383,799,405,789,383,789,383,799,405,799,405,799,405,789,383,789,383,799,405,789,383,789.0,383.0,792.5790999999999,390.8741,789.0,383.0,799.0,405.0,1.0126742712294043,1.0
