eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,PoA,PoS
91764c78-98f9-437a-b7d2-b356488236c9,0,False,"[(44, 21), (37, 26)]",80,34,17,7,80,35,59,65,44,63,37,63,37,63,37,63,37,65,44,65,44,65,44,65,44,63,37,63,37,64.40520000000001,41.9183,65.0,44.0,65.0,44.0,63.0,37.0,1.1016949152542372,1.0677966101694916
91764c78-98f9-437a-b7d2-b356488236c9,0,False,"[(21, 44), (26, 37)]",34,80,7,17,34,24,59,65,21,63,26,63,26,63,26,63,26,65,21,65,21,65,21,65,21,63,26,63,26,64.40520000000001,22.4869,65.0,21.0,65.0,21.0,63.0,26.0,1.1016949152542372,1.0677966101694916
a78efbbe-626b-4dda-bf22-17728234131b,22,False,"[(39, 50)]",90,90,32,27,90,39,89,89,39,89,39,89,39,89,39,89,39,89,39,89,39,89,39,89,39,89,39,89,39,89.0,39.0,89.0,39.0,89.0,39.0,89.0,39.0,1.0,1.0
a78efbbe-626b-4dda-bf22-17728234131b,22,False,"[(50, 39)]",90,90,27,32,90,50,89,89,50,89,50,89,50,89,50,89,50,89,50,89,50,89,50,89,50,89,50,89,50,89.0,50.0,89.0,50.0,89.0,50.0,89.0,50.0,1.0,1.0
d66d1a92-847c-406e-a525-563ac5856542,22,False,"[(65, 42)]",90,90,40,31,90,65,107,107,65,107,65,107,65,107,65,107,65,107,65,107,65,107,65,107,65,107,65,107,65,107.0,65.0,107.0,65.0,107.0,65.0,107.0,65.0,1.0,1.0
d66d1a92-847c-406e-a525-563ac5856542,22,False,"[(42, 65)]",90,90,31,40,90,42,107,107,42,107,42,107,42,107,42,107,42,107,42,107,42,107,42,107,42,107,42,107,42,107.0,42.0,107.0,42.0,107.0,42.0,107.0,42.0,1.0,1.0
8b3f705d-eaf9-46cf-95dd-0770f5fbce2f,22,False,"[(31, 42)]",90,90,22,28,90,31,73,73,31,73,31,73,31,73,31,73,31,73,31,73,31,73,31,73,31,73,31,73,31,73.0,31.0,73.0,31.0,73.0,31.0,73.0,31.0,1.0,1.0
8b3f705d-eaf9-46cf-95dd-0770f5fbce2f,22,False,"[(42, 31)]",90,90,28,22,90,42,73,73,42,73,42,73,42,73,42,73,42,73,42,73,42,73,42,73,42,73,42,73,42,73.0,42.0,73.0,42.0,73.0,42.0,73.0,42.0,1.0,1.0
7464b404-90f0-4b37-bda4-bf645eb24056,22,False,"[(31, 54), (36, 47), (61, 38)]",90,78,31,22,90,34,79,85,31,83,36,83,36,83,36,83,36,83,36,83,36,83,36,83,36,99,61,83,36,86.45920000000001,41.405,93.8236,52.9118,83.0,36.0,83.0,36.0,1.2531645569620253,1.0506329113924051
7464b404-90f0-4b37-bda4-bf645eb24056,22,False,"[(54, 31), (47, 36), (38, 61)]",78,90,22,31,78,45,79,85,54,83,47,83,47,83,47,83,47,83,47,83,47,83,47,83,47,99,38,83,47,86.45920000000001,45.0542,93.8236,40.9118,83.0,47.0,83.0,47.0,1.2531645569620253,1.0506329113924051
06238155-5fb4-4ad4-a8df-f61975f3e31d,1,False,"[(50, 27)]",90,78,18,24,90,41,71,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77,50,77.0,50.0,77.0,50.0,77.0,50.0,77.0,50.0,1.0845070422535212,1.0845070422535212
06238155-5fb4-4ad4-a8df-f61975f3e31d,1,False,"[(27, 50)]",78,90,24,18,78,30,71,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77,27,77.0,27.0,77.0,27.0,77.0,27.0,77.0,27.0,1.0845070422535212,1.0845070422535212
