eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,PoA,PoS
7bafda32-9ae1-46ad-a924-1afd61c6201c,22,False,"[(184, 151), (165, 176)]",309,299,155,137,309,184,335,335,184,341,165,335,184,335,184,341,165,335,184,341,165,335,184,335,184,341,165,335,184,337.6313,175.6675,338.1364,174.0682,335.0053,183.9832,335.0,184.0,1.017910447761194,1.0
7bafda32-9ae1-46ad-a924-1afd61c6201c,22,False,"[(151, 184), (176, 165)]",299,309,137,155,299,151,335,335,151,341,176,335,151,335,151,341,176,335,151,341,176,335,151,335,151,341,176,335,151,337.6313,161.9638,338.1364,164.0682,335.0053,151.0221,335.0,151.0,1.017910447761194,1.0
1c21bca3-14ea-4561-a1a9-bf18ae7cfe51,22,False,"[(116, 149), (103, 158), (127, 138), (145, 134), (166, 111)]",309,387,89,98,309,103,261,261,103,265,127,261,103,261,103,265,127,261,103,265,116,261,103,261,103,277,166,261,103,264.6046,124.6277,261.0,103.0,261.0,103.0,261.0,103.0,1.0689655172413792,1.0
1c21bca3-14ea-4561-a1a9-bf18ae7cfe51,22,False,"[(149, 116), (158, 103), (138, 127), (134, 145), (111, 166)]",387,309,98,89,387,158,261,261,158,265,138,261,158,261,158,265,138,261,158,265,149,261,158,261,158,277,111,261,158,264.6046,139.9769,261.0,158.0,261.0,158.0,261.0,158.0,1.0689655172413792,1.0
ae396b6f-2316-4b36-9f09-064c01581e0a,0,False,"[(133, 110)]",377,331,111,96,377,124,237,243,133,243,133,243,133,243,133,243,133,243,133,243,133,243,133,243,133,243,133,243,133,243.0,133.0,243.0,133.0,243.0,133.0,243.0,133.0,1.0253164556962024,1.0253164556962024
ae396b6f-2316-4b36-9f09-064c01581e0a,0,False,"[(110, 133)]",331,377,96,111,331,113,237,243,110,243,110,243,110,243,110,243,110,243,110,243,110,243,110,243,110,243,110,243,110,243.0,110.0,243.0,110.0,243.0,110.0,243.0,110.0,1.0253164556962024,1.0253164556962024
a6fb8491-0009-48cf-a353-790dac9ea58d,0,False,"[(132, 109)]",355,309,105,95,355,123,235,241,132,241,132,241,132,241,132,241,132,241,132,241,132,241,132,241,132,241,132,241,132,241.0,132.0,241.0,132.0,241.0,132.0,241.0,132.0,1.025531914893617,1.025531914893617
a6fb8491-0009-48cf-a353-790dac9ea58d,0,False,"[(109, 132)]",309,355,95,105,309,112,235,241,109,241,109,241,109,241,109,241,109,241,109,241,109,241,109,241,109,241,109,241,109,241.0,109.0,241.0,109.0,241.0,109.0,241.0,109.0,1.025531914893617,1.025531914893617
5f304617-de41-4eb7-90a2-7e157db1a16d,1,False,"[(144, 121)]",353,387,112,112,353,135,259,265,144,265,144,265,144,265,144,265,144,265,144,265,144,265,144,265,144,265,144,265,144,265.0,144.0,265.0,144.0,265.0,144.0,265.0,144.0,1.0231660231660231,1.0231660231660231
5f304617-de41-4eb7-90a2-7e157db1a16d,1,False,"[(121, 144)]",387,353,112,112,387,124,259,265,121,265,121,265,121,265,121,265,121,265,121,265,121,265,121,265,121,265,121,265,121,265.0,121.0,265.0,121.0,265.0,121.0,265.0,121.0,1.0231660231660231,1.0231660231660231
53e4cb21-51ce-4cae-8ac6-f9c9ed21f4b0,1,False,"[(155, 166), (162, 151)]",331,375,117,121,331,156,301,313,162,313,162,313,162,313,162,321,155,321,155,321,155,313,162,313,162,321,155,313,162,315.981,159.3916,321.0,155.0,313.0,162.0,313.0,162.0,1.0664451827242525,1.0398671096345515
53e4cb21-51ce-4cae-8ac6-f9c9ed21f4b0,1,False,"[(166, 155), (151, 162)]",375,331,121,117,375,145,301,313,151,313,151,313,151,313,151,321,166,321,166,321,166,313,151,313,151,321,166,313,151,315.981,156.5894,321.0,166.0,313.0,151.0,313.0,151.0,1.0664451827242525,1.0398671096345515
259403fa-35e5-4207-b993-746f0e47b8ac,1,False,"[(119, 96), (103, 126)]",299,287,83,87,299,110,209,215,119,215,119,215,119,215,119,215,119,215,119,215,119,215,119,215,119,229,103,215,119,219.7878,113.5282,218.3478,115.1739,215.0,119.0,215.0,119.0,1.0956937799043063,1.0287081339712918
259403fa-35e5-4207-b993-746f0e47b8ac,1,False,"[(96, 119), (126, 103)]",287,299,87,83,287,99,209,215,96,215,96,215,96,215,96,215,96,215,96,215,96,215,96,215,96,229,126,215,96,219.7878,106.2596,218.3478,103.1739,215.0,96.0,215.0,96.0,1.0956937799043063,1.0287081339712918
6c52ede3-85c1-406b-ad30-b909d85740ae,22,True,"[(141, 96)]",397,353,116,90,397,141,237,237,141,237,141,237,141,237,141,237,141,237,141,237,141,237,141,237,141,237,141,237,141,237.0,141.0,237.0,141.0,237.0,141.0,237.0,141.0,1.0,1.0
6c52ede3-85c1-406b-ad30-b909d85740ae,22,True,"[(96, 141)]",353,397,90,116,353,96,237,237,96,237,96,237,96,237,96,237,96,237,96,237,96,237,96,237,96,237,96,237,96,237.0,96.0,237.0,96.0,237.0,96.0,237.0,96.0,1.0,1.0
cc05a2ed-afb2-4743-bbfb-d98cda22d967,44,False,"[(262, 901)]",739,1333,244,449,739,265,1157,1163,262,1163,262,1163,262,1163,262,1163,262,1163,262,1163,262,1163,262,1163,262,1163,262,1163,262,1163.0,262.0,1163.0,262.0,1163.0,262.0,1163.0,262.0,1.0051858254105446,1.0051858254105446
cc05a2ed-afb2-4743-bbfb-d98cda22d967,44,False,"[(901, 262)]",1333,739,449,244,1333,892,1157,1163,901,1163,901,1163,901,1163,901,1163,901,1163,901,1163,901,1163,901,1163,901,1163,901,1163,901,1163.0,901.0,1163.0,901.0,1163.0,901.0,1163.0,901.0,1.0051858254105446,1.0051858254105446
0a7cb712-c3eb-476b-a7de-34f3d5eaab6b,0,False,"[(427, 404)]",1301,1255,398,387,1301,418,825,831,427,831,427,831,427,831,427,831,427,831,427,831,427,831,427,831,427,831,427,831,427,831.0,427.0,831.0,427.0,831.0,427.0,831.0,427.0,1.0072727272727273,1.0072727272727273
0a7cb712-c3eb-476b-a7de-34f3d5eaab6b,0,False,"[(404, 427)]",1255,1301,387,398,1255,407,825,831,404,831,404,831,404,831,404,831,404,831,404,831,404,831,404,831,404,831,404,831,404,831.0,404.0,831.0,404.0,831.0,404.0,831.0,404.0,1.0072727272727273,1.0072727272727273
f1a548b2-7bab-4f62-8576-59c772bcbec6,22,False,"[(100, 123), (138, 115), (108, 119)]",299,299,83,83,299,103,217,223,100,227,108,223,100,223,100,227,108,227,108,227,108,223,100,223,100,253,138,223,100,225.8077,105.6155,235.41180000000003,117.70590000000001,223.0,100.0,223.0,100.0,1.1658986175115207,1.0276497695852536
f1a548b2-7bab-4f62-8576-59c772bcbec6,22,False,"[(123, 100), (115, 138), (119, 108)]",299,299,83,83,299,114,217,223,123,227,119,223,123,223,123,227,119,227,119,227,119,223,123,223,123,253,115,223,123,225.8077,120.19220000000001,235.41180000000003,117.70590000000001,223.0,123.0,223.0,123.0,1.1658986175115207,1.0276497695852536
0ebe95a6-056c-4474-9827-7c581223b7fc,23,False,"[(155, 144), (146, 169)]",309,299,119,120,309,155,299,299,155,299,155,299,155,299,155,299,155,299,155,299,155,299,155,299,155,315,146,299,155,303.08050000000003,152.7048,299.4706,154.7353,299.0,155.0,299.0,155.0,1.0535117056856187,1.0
0ebe95a6-056c-4474-9827-7c581223b7fc,23,False,"[(144, 155), (169, 146)]",299,309,120,119,299,144,299,299,144,299,144,299,144,299,144,299,144,299,144,299,144,299,144,299,144,315,169,299,144,303.08050000000003,150.3757,299.4706,144.7353,299.0,144.0,299.0,144.0,1.0535117056856187,1.0
39cef0da-ad62-4e81-b2c4-f17af6a8e35d,11,False,"[(112, 101)]",299,265,95,89,299,112,213,213,112,213,112,213,112,213,112,213,112,213,112,213,112,213,112,213,112,213,112,213,112,213.0,112.0,213.0,112.0,213.0,112.0,213.0,112.0,1.0,1.0
39cef0da-ad62-4e81-b2c4-f17af6a8e35d,11,False,"[(101, 112)]",265,299,89,95,265,101,213,213,101,213,101,213,101,213,101,213,101,213,101,213,101,213,101,213,101,213,101,213,101,213.0,101.0,213.0,101.0,213.0,101.0,213.0,101.0,1.0,1.0
9905dd60-40c2-496c-bfe5-5350c31fa604,22,False,"[(76, 99), (93, 70)]",299,299,65,61,299,93,163,163,93,163,93,163,93,163,93,175,76,163,93,163,93,163,93,163,93,175,76,163,93,167.5093,86.61189999999999,169.0,84.5,163.0,93.0,163.0,93.0,1.0736196319018405,1.0
9905dd60-40c2-496c-bfe5-5350c31fa604,22,False,"[(99, 76), (70, 93)]",299,299,61,65,299,70,163,163,70,163,70,163,70,163,70,175,99,163,70,163,70,163,70,163,70,175,99,163,70,167.5093,80.8974,169.0,84.5,163.0,70.0,163.0,70.0,1.0736196319018405,1.0
9456e39d-907d-4408-bcc4-d863635cf75e,22,False,"[(145, 156)]",541,529,145,141,541,145,301,301,145,301,145,301,145,301,145,301,145,301,145,301,145,301,145,301,145,301,145,301,145,301.0,145.0,301.0,145.0,301.0,145.0,301.0,145.0,1.0,1.0
9456e39d-907d-4408-bcc4-d863635cf75e,22,False,"[(156, 145)]",529,541,141,145,529,156,301,301,156,301,156,301,156,301,156,301,156,301,156,301,156,301,156,301,156,301,156,301,156,301.0,156.0,301.0,156.0,301.0,156.0,301.0,156.0,1.0,1.0
af09dce4-ebc0-4277-9bc3-7844eeec9754,0,False,"[(188, 199), (192, 181)]",431,375,102,104,431,192,373,373,192,373,192,373,192,373,192,387,188,373,192,373,192,373,192,373,192,387,188,373,192,375.1095,191.3973,373.0,192.0,373.0,192.0,373.0,192.0,1.0375335120643432,1.0
af09dce4-ebc0-4277-9bc3-7844eeec9754,0,False,"[(199, 188), (181, 192)]",375,431,104,102,375,181,373,373,181,373,181,373,181,373,181,387,199,373,181,373,181,373,181,373,181,387,199,373,181,375.1095,183.7122,373.0,181.0,373.0,181.0,373.0,181.0,1.0375335120643432,1.0
4960d73a-78fd-451a-b55e-08d433ec08da,12,False,"[(165, 142), (153, 176)]",331,375,117,108,331,156,301,307,165,307,165,307,165,307,165,307,165,329,153,329,153,307,165,307,165,329,153,307,165,313.9521,161.208,329.0,153.0,307.0,165.0,307.0,165.0,1.0930232558139534,1.0199335548172757
4960d73a-78fd-451a-b55e-08d433ec08da,12,False,"[(142, 165), (176, 153)]",375,331,108,117,375,145,301,307,142,307,142,307,142,307,142,307,142,329,176,329,176,307,142,307,142,329,176,307,142,313.9521,152.7441,329.0,176.0,307.0,142.0,307.0,142.0,1.0930232558139534,1.0199335548172757
299cd657-875c-4389-93aa-d3e6aa13dc5f,0,False,"[(208, 197)]",685,639,198,174,685,208,405,405,208,405,208,405,208,405,208,405,208,405,208,405,208,405,208,405,208,405,208,405,208,405.0,208.0,405.0,208.0,405.0,208.0,405.0,208.0,1.0,1.0
299cd657-875c-4389-93aa-d3e6aa13dc5f,0,False,"[(197, 208)]",639,685,174,198,639,197,405,405,197,405,197,405,197,405,197,405,197,405,197,405,197,405,197,405,197,405,197,405,197,405.0,197.0,405.0,197.0,405.0,197.0,405.0,197.0,1.0,1.0
43329d23-3d73-49cf-90a6-6e3f6cf42f11,0,False,"[(115, 92)]",299,265,83,75,299,106,201,207,115,207,115,207,115,207,115,207,115,207,115,207,115,207,115,207,115,207,115,207,115,207.0,115.0,207.0,115.0,207.0,115.0,207.0,115.0,1.0298507462686568,1.0298507462686568
43329d23-3d73-49cf-90a6-6e3f6cf42f11,0,False,"[(92, 115)]",265,299,75,83,265,95,201,207,92,207,92,207,92,207,92,207,92,207,92,207,92,207,92,207,92,207,92,207,92,207.0,92.0,207.0,92.0,207.0,92.0,207.0,92.0,1.0298507462686568,1.0298507462686568
8c0e1511-84de-4e14-9c23-f95dc90350ab,12,False,"[(106, 129), (110, 99), (114, 91)]",309,321,89,91,309,105,199,205,114,209,110,205,114,205,114,209,110,209,110,209,110,205,114,205,114,235,106,205,114,207.8931,111.1069,226.58819999999997,107.29409999999999,205.0,114.0,205.0,114.0,1.1809045226130652,1.0301507537688441
8c0e1511-84de-4e14-9c23-f95dc90350ab,12,False,"[(129, 106), (99, 110), (91, 114)]",321,309,91,89,321,94,199,205,91,209,99,205,91,205,91,209,99,209,99,209,99,205,91,205,91,235,129,205,91,207.8931,96.78620000000001,226.58819999999997,119.29409999999999,205.0,91.0,205.0,91.0,1.1809045226130652,1.0301507537688441
b096e8a7-66ba-41eb-ab47-2e1899bba5d5,55,False,"[(189, 200)]",387,331,153,119,387,189,389,389,189,389,189,389,189,389,189,389,189,389,189,389,189,389,189,389,189,389,189,389,189,389.0,189.0,389.0,189.0,389.0,189.0,389.0,189.0,1.0,1.0
b096e8a7-66ba-41eb-ab47-2e1899bba5d5,55,False,"[(200, 189)]",331,387,119,153,331,200,389,389,200,389,200,389,200,389,200,389,200,389,200,389,200,389,200,389,200,389,200,389,200,389.0,200.0,389.0,200.0,389.0,200.0,389.0,200.0,1.0,1.0
a945d512-7306-4406-af16-0fc3f567f462,22,False,"[(93, 82), (84, 107)]",299,299,70,73,299,93,175,175,93,175,93,175,93,175,93,175,93,175,93,175,93,175,93,175,93,191,84,175,93,179.26420000000002,90.60140000000001,180.1764,90.0882,175.0,93.0,175.0,93.0,1.0914285714285714,1.0
a945d512-7306-4406-af16-0fc3f567f462,22,False,"[(82, 93), (107, 84)]",299,299,73,70,299,82,175,175,82,175,82,175,82,175,82,175,82,175,82,175,82,175,82,175,82,191,107,175,82,179.26420000000002,88.6628,180.1764,90.0882,175.0,82.0,175.0,82.0,1.0914285714285714,1.0
9e12323c-4ca9-4af4-bb4c-8492bc884d9b,11,True,"[(96, 129), (106, 73), (114, 69)]",309,265,78,58,309,105,177,183,114,179,106,179,106,179,106,225,96,183,114,179,106,179,106,179,106,225,96,179,106,182.66989999999998,105.2022,182.66660000000002,113.33330000000001,179.0,106.0,179.0,106.0,1.271186440677966,1.0112994350282485
9e12323c-4ca9-4af4-bb4c-8492bc884d9b,11,True,"[(129, 96), (73, 106), (69, 114)]",265,309,58,78,265,72,177,183,69,179,73,179,73,179,73,225,129,183,69,179,73,179,73,179,73,225,129,179,73,182.66989999999998,77.46770000000001,182.66660000000002,69.33330000000001,179.0,73.0,179.0,73.0,1.271186440677966,1.0112994350282485
df7b45a3-e90f-4a06-a198-6e90b8059ef2,22,False,"[(77, 100)]",299,299,57,69,299,80,171,177,77,177,77,177,77,177,77,177,77,177,77,177,77,177,77,177,77,177,77,177,77,177.0,77.0,177.0,77.0,177.0,77.0,177.0,77.0,1.0350877192982457,1.0350877192982457
df7b45a3-e90f-4a06-a198-6e90b8059ef2,22,False,"[(100, 77)]",299,299,69,57,299,91,171,177,100,177,100,177,100,177,100,177,100,177,100,177,100,177,100,177,100,177,100,177,100,177.0,100.0,177.0,100.0,177.0,100.0,177.0,100.0,1.0350877192982457,1.0350877192982457
3ac169cf-f3b8-4851-ad58-95f254d035cb,0,False,"[(70, 81), (83, 60)]",299,265,63,49,299,83,143,143,83,151,70,143,83,143,83,151,70,143,83,143,83,143,83,143,83,151,70,143,83,145.8526,78.3646,143.0,83.0,143.0,83.0,143.0,83.0,1.055944055944056,1.0
3ac169cf-f3b8-4851-ad58-95f254d035cb,0,False,"[(81, 70), (60, 83)]",265,299,49,63,265,60,143,143,60,151,81,143,60,143,60,151,81,143,60,143,60,143,60,143,60,151,81,143,60,145.8526,67.488,143.0,60.0,143.0,60.0,143.0,60.0,1.055944055944056,1.0
e2a3cbc5-9c2e-4e78-b750-e8c3f8eb547e,1,False,"[(165, 142)]",365,353,147,128,365,156,301,307,165,307,165,307,165,307,165,307,165,307,165,307,165,307,165,307,165,307,165,307,165,307.0,165.0,307.0,165.0,307.0,165.0,307.0,165.0,1.0199335548172757,1.0199335548172757
e2a3cbc5-9c2e-4e78-b750-e8c3f8eb547e,1,False,"[(142, 165)]",353,365,128,147,353,145,301,307,142,307,142,307,142,307,142,307,142,307,142,307,142,307,142,307,142,307,142,307,142,307.0,142.0,307.0,142.0,307.0,142.0,307.0,142.0,1.0199335548172757,1.0199335548172757
7d61adb5-bcc5-4c93-ac76-7925777d91e1,22,False,"[(75, 98), (80, 91), (104, 81)]",309,343,61,72,309,78,167,173,75,171,80,171,80,171,80,171,80,173,75,171,80,171,80,171,80,185,104,171,80,172.67129999999997,82.86510000000001,173.0,75.0,171.0,80.0,171.0,80.0,1.1077844311377245,1.0239520958083832
7d61adb5-bcc5-4c93-ac76-7925777d91e1,22,False,"[(98, 75), (91, 80), (81, 104)]",343,309,72,61,343,89,167,173,98,171,91,171,91,171,91,171,91,173,98,171,91,171,91,171,91,185,81,171,91,172.67129999999997,89.80619999999999,173.0,98.0,171.0,91.0,171.0,91.0,1.1077844311377245,1.0239520958083832
84c19b94-03d7-448e-a3e4-6dd1598f8026,22,False,"[(350, 327)]",1223,1223,319,316,1223,341,671,677,350,677,350,677,350,677,350,677,350,677,350,677,350,677,350,677,350,677,350,677,350,677.0,350.0,677.0,350.0,677.0,350.0,677.0,350.0,1.0089418777943369,1.0089418777943369
84c19b94-03d7-448e-a3e4-6dd1598f8026,22,False,"[(327, 350)]",1223,1223,316,319,1223,330,671,677,327,677,327,677,327,677,327,677,327,677,327,677,327,677,327,677,327,677,327,677,327,677.0,327.0,677.0,327.0,677.0,327.0,677.0,327.0,1.0089418777943369,1.0089418777943369
cf9fa553-9e99-4d96-801f-d0327e64fb70,22,False,"[(398, 387)]",1003,969,389,373,1003,398,785,785,398,785,398,785,398,785,398,785,398,785,398,785,398,785,398,785,398,785,398,785,398,785.0,398.0,785.0,398.0,785.0,398.0,785.0,398.0,1.0,1.0
cf9fa553-9e99-4d96-801f-d0327e64fb70,22,False,"[(387, 398)]",969,1003,373,389,969,387,785,785,387,785,387,785,387,785,387,785,387,785,387,785,387,785,387,785,387,785,387,785,387,785.0,387.0,785.0,387.0,785.0,387.0,785.0,387.0,1.0,1.0
c651ba08-9fe0-48c4-b3fb-163d114e95a0,11,False,"[(398, 585)]",441,639,138,243,441,398,983,983,398,983,398,983,398,983,398,983,398,983,398,983,398,983,398,983,398,983,398,983,398,983.0,398.0,983.0,398.0,983.0,398.0,983.0,398.0,1.0,1.0
