eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,Egalitarian,Individual Time In Egalitarian,PoA,PoS
4f56c53d-c2db-4904-9426-88ef33f73001,22,False,"[(103, 92), (90, 113)]",310,298,67,80,310,103,195,203,90,195,103,195,103,195,103,195,103,195,103,195,103,195,103,195,103,203,90,195,103,197.93560000000002,98.22970000000001,195.0,103.0,195.0,103.0,195.0,103.0,1.041025641025641,1.0
4f56c53d-c2db-4904-9426-88ef33f73001,22,False,"[(92, 103), (113, 90)]",298,310,80,67,298,92,195,203,113,195,92,195,92,195,92,195,92,195,92,195,92,195,92,195,92,203,113,195,92,197.93560000000002,99.70590000000001,195.0,92.0,195.0,92.0,195.0,92.0,1.041025641025641,1.0
179012b4-3bb2-4daf-8a0e-8444bfd58924,22,False,"[(129, 106), (114, 137), (127, 116), (123, 134)]",310,276,95,95,310,120,229,235,129,243,127,235,129,235,129,243,127,235,129,235,129,235,129,235,129,257,123,235,129,239.7299,124.56569999999999,235.0,129.0,235.0,129.0,235.0,129.0,1.1222707423580787,1.0262008733624455
179012b4-3bb2-4daf-8a0e-8444bfd58924,22,False,"[(106, 129), (137, 114), (116, 127), (134, 123)]",276,310,95,95,276,109,229,235,106,243,116,235,106,235,106,243,116,235,106,235,106,235,106,235,106,257,134,235,106,239.7299,115.1642,235.0,106.0,235.0,106.0,235.0,106.0,1.1222707423580787,1.0262008733624455
114c648d-2385-40c5-ae07-3d3f4973ab6e,0,False,"[(91, 114), (92, 81)]",300,254,74,67,300,92,173,173,92,173,92,173,92,173,92,173,92,173,92,173,92,173,92,173,92,205,91,173,92,173.78300000000002,91.97550000000001,173.0,92.0,173.0,92.0,173.0,92.0,1.1849710982658959,1.0
114c648d-2385-40c5-ae07-3d3f4973ab6e,0,False,"[(114, 91), (81, 92)]",254,300,67,74,254,81,173,173,81,173,81,173,81,173,81,173,81,173,81,173,81,173,81,173,81,205,114,173,81,173.78300000000002,81.8075,173.0,81.0,173.0,81.0,173.0,81.0,1.1849710982658959,1.0
c9ca1d5e-413b-4795-9213-200dfbfc7915,33,False,"[(149, 116)]",320,320,98,107,320,149,265,265,149,265,149,265,149,265,149,265,149,265,149,265,149,265,149,265,149,265,149,265,149,265.0,149.0,265.0,149.0,265.0,149.0,265.0,149.0,1.0,1.0
c9ca1d5e-413b-4795-9213-200dfbfc7915,33,False,"[(116, 149)]",320,320,107,98,320,116,265,265,116,265,116,265,116,265,116,265,116,265,116,265,116,265,116,265,116,265,116,265,116,265.0,116.0,265.0,116.0,265.0,116.0,265.0,116.0,1.0,1.0
007d74a7-bcb5-4657-9245-6fa3ce4cbac9,11,False,"[(76, 99), (85, 96), (102, 91), (105, 82)]",310,276,62,59,310,76,175,175,76,181,85,175,76,175,76,181,85,187,105,193,102,175,76,175,76,193,102,175,76,179.97050000000002,88.0119,175.0,76.0,175.0,76.0,187.0,105.0,1.1028571428571428,1.0
007d74a7-bcb5-4657-9245-6fa3ce4cbac9,11,False,"[(99, 76), (96, 85), (91, 102), (82, 105)]",276,310,59,62,276,99,175,175,99,181,96,175,99,175,99,181,96,187,82,193,91,175,99,175,99,193,91,175,99,179.97050000000002,91.95859999999999,175.0,99.0,175.0,99.0,187.0,82.0,1.1028571428571428,1.0
2c20278f-ee3e-4bde-b259-5ddc4918a907,22,False,"[(186, 163)]",398,398,154,163,398,177,343,349,186,349,186,349,186,349,186,349,186,349,186,349,186,349,186,349,186,349,186,349,186,349.0,186.0,349.0,186.0,349.0,186.0,349.0,186.0,1.0174927113702623,1.0174927113702623
2c20278f-ee3e-4bde-b259-5ddc4918a907,22,False,"[(163, 186)]",398,398,163,154,398,166,343,349,163,349,163,349,163,349,163,349,163,349,163,349,163,349,163,349,163,349,163,349,163,349.0,163.0,349.0,163.0,349.0,163.0,349.0,163.0,1.0174927113702623,1.0174927113702623
564a82ab-fb7d-4342-a916-bd11555a1747,0,False,"[(118, 95), (114, 103)]",310,276,92,81,310,109,207,213,118,217,114,213,118,213,118,217,114,213,118,217,114,213,118,213,118,217,114,213,118,214.2636,116.7365,213.0,118.0,213.0,118.0,213.0,118.0,1.0483091787439613,1.0289855072463767
564a82ab-fb7d-4342-a916-bd11555a1747,0,False,"[(95, 118), (103, 114)]",276,310,81,92,276,98,207,213,95,217,103,213,95,213,95,217,103,213,95,217,103,213,95,213,95,217,103,213,95,214.2636,97.52709999999999,213.0,95.0,213.0,95.0,213.0,95.0,1.0483091787439613,1.0289855072463767
ca2f3b23-f7b6-420d-8743-dfd20a73ef5e,11,False,"[(103, 126), (108, 119)]",320,320,97,97,320,106,223,229,103,227,108,227,108,227,108,227,108,227,108,227,108,227,108,227,108,229,103,227,108,227.79629999999997,106.00909999999999,227.0,108.0,227.0,108.0,227.0,108.0,1.0269058295964126,1.0179372197309418
ca2f3b23-f7b6-420d-8743-dfd20a73ef5e,11,False,"[(126, 103), (119, 108)]",320,320,97,97,320,117,223,229,126,227,119,227,119,227,119,227,119,227,119,227,119,227,119,227,119,229,126,227,119,227.79629999999997,121.78720000000001,227.0,119.0,227.0,119.0,227.0,119.0,1.0269058295964126,1.0179372197309418
d6e9c685-d9c4-461d-8994-e91501f52742,0,False,"[(143, 120)]",310,276,120,111,310,134,257,263,143,263,143,263,143,263,143,263,143,263,143,263,143,263,143,263,143,263,143,263,143,263.0,143.0,263.0,143.0,263.0,143.0,263.0,143.0,1.0233463035019454,1.0233463035019454
d6e9c685-d9c4-461d-8994-e91501f52742,0,False,"[(120, 143)]",276,310,111,120,276,123,257,263,120,263,120,263,120,263,120,263,120,263,120,263,120,263,120,263,120,263,120,263,120,263.0,120.0,263.0,120.0,263.0,120.0,263.0,120.0,1.0233463035019454,1.0233463035019454
fe6d4459-cf5e-44fe-a847-731f5e98151f,23,False,"[(147, 170), (153, 130), (150, 139)]",342,332,120,106,342,153,283,283,153,289,150,283,153,283,153,289,150,289,150,289,150,283,153,283,153,317,147,283,153,286.0801,151.46,283.0001,153.0,283.0,153.0,289.8236,149.9118,1.1201413427561837,1.0
fe6d4459-cf5e-44fe-a847-731f5e98151f,23,False,"[(170, 147), (130, 153), (139, 150)]",332,342,106,120,332,130,283,283,130,289,139,283,130,283,130,289,139,289,139,289,139,283,130,283,130,317,170,283,130,286.0801,134.6201,283.0001,130.0001,283.0,130.0,289.8236,139.9118,1.1201413427561837,1.0
e2d6a8a7-86e5-4965-8ccb-065ee28e8b01,1,False,"[(413, 390)]",1454,1442,387,379,1454,404,797,803,413,803,413,803,413,803,413,803,413,803,413,803,413,803,413,803,413,803,413,803,413,803.0,413.0,803.0,413.0,803.0,413.0,803.0,413.0,1.0075282308657465,1.0075282308657465
e2d6a8a7-86e5-4965-8ccb-065ee28e8b01,1,False,"[(390, 413)]",1442,1454,379,387,1442,393,797,803,390,803,390,803,390,803,390,803,390,803,390,803,390,803,390,803,390,803,390,803,390,803.0,390.0,803.0,390.0,803.0,390.0,803.0,390.0,1.0075282308657465,1.0075282308657465
e80e0c3e-0704-4557-bf88-c3367065996b,0,False,"[(434, 411)]",1268,1222,410,391,1268,425,839,845,434,845,434,845,434,845,434,845,434,845,434,845,434,845,434,845,434,845,434,845,434,845.0,434.0,845.0,434.0,845.0,434.0,845.0,434.0,1.0071513706793802,1.0071513706793802
e80e0c3e-0704-4557-bf88-c3367065996b,0,False,"[(411, 434)]",1222,1268,391,410,1222,414,839,845,411,845,411,845,411,845,411,845,411,845,411,845,411,845,411,845,411,845,411,845,411,845.0,411.0,845.0,411.0,845.0,411.0,845.0,411.0,1.0071513706793802,1.0071513706793802
35b55402-c684-45e7-9709-cab80fb115fc,0,False,"[(100, 77), (95, 84), (86, 109)]",310,276,72,63,310,100,177,177,100,179,95,177,100,177,100,179,95,177,100,179,95,177,100,177,100,195,86,177,100,179.4828,94.7285,177.0,100.0,177.0,100.0,177.0,100.0,1.1016949152542372,1.0
35b55402-c684-45e7-9709-cab80fb115fc,0,False,"[(77, 100), (84, 95), (109, 86)]",276,310,63,72,276,77,177,177,77,179,84,177,77,177,77,179,84,177,77,179,84,177,77,177,77,195,109,177,77,179.4828,84.7543,177.0,77.0,177.0,77.0,177.0,77.0,1.1016949152542372,1.0
1c0ded23-4d06-44c7-b0ee-cc49f1b411ec,11,False,"[(255, 244), (258, 235)]",628,628,233,226,628,258,493,493,258,499,255,493,258,493,258,499,255,499,255,499,255,493,258,493,258,499,255,493,258,494.55949999999996,257.2202,493.0,258.0,493.0,258.0,499.0,255.0,1.0121703853955375,1.0
1c0ded23-4d06-44c7-b0ee-cc49f1b411ec,11,False,"[(244, 255), (235, 258)]",628,628,226,233,628,235,493,493,235,499,244,493,235,493,235,499,244,499,244,499,244,493,235,493,235,499,244,493,235,494.55949999999996,237.33929999999998,493.0,235.0,493.0,235.0,499.0,244.0,1.0121703853955375,1.0
c4c30a7c-7b12-4abf-a86c-6409b05a4b07,0,False,"[(472, 449)]",1026,606,301,204,1026,463,915,921,472,921,472,921,472,921,472,921,472,921,472,921,472,921,472,921,472,921,472,921,472,921.0,472.0,921.0,472.0,921.0,472.0,921.0,472.0,1.0065573770491802,1.0065573770491802
c4c30a7c-7b12-4abf-a86c-6409b05a4b07,0,False,"[(449, 472)]",606,1026,204,301,606,452,915,921,449,921,449,921,449,921,449,921,449,921,449,921,449,921,449,921,449,921,449,921,449,921.0,449.0,921.0,449.0,921.0,449.0,921.0,449.0,1.0065573770491802,1.0065573770491802
73ded643-6cc8-4c03-90f1-211c7c4a4d78,23,True,"[(94, 117), (104, 115), (108, 97), (111, 88)]",320,320,80,79,320,111,199,199,111,205,108,199,111,199,111,219,104,205,108,205,108,199,111,199,111,219,104,199,111,203.50830000000002,104.61330000000001,199.0,111.0,199.0,111.0,205.0,102.5,1.100502512562814,1.0
73ded643-6cc8-4c03-90f1-211c7c4a4d78,23,True,"[(117, 94), (115, 104), (97, 108), (88, 111)]",320,320,79,80,320,88,199,199,88,205,97,199,88,199,88,219,115,205,97,205,97,199,88,199,88,219,115,199,88,203.50830000000002,98.89500000000001,199.0,88.0,199.0,88.0,205.0,102.5,1.100502512562814,1.0
54bdc7bc-57f1-4660-b566-7a2e4547dbc1,1,True,"[(170, 203), (203, 158), (166, 211)]",386,430,133,137,386,203,361,361,203,373,170,361,203,361,203,373,170,377,166,373,170,361,203,361,203,377,166,361,203,367.398,185.4056,363.994,194.7667,361.0,203.0,376.6666,166.3333,1.0443213296398892,1.0
54bdc7bc-57f1-4660-b566-7a2e4547dbc1,1,True,"[(203, 170), (158, 203), (211, 166)]",430,386,137,133,430,158,361,361,158,373,203,361,158,361,158,373,203,377,211,373,203,361,158,361,158,377,211,361,158,367.398,181.9924,363.994,169.2273,361.0,158.0,376.6666,210.3333,1.0443213296398892,1.0
e5b8162a-1aca-416c-b6ec-170ccce1ed3c,22,False,"[(103, 92), (85, 96)]",310,298,76,76,310,85,181,181,85,181,85,181,85,181,85,195,103,195,103,181,85,181,85,181,85,195,103,181,85,183.7344,88.5156,181.0,85.0,181.0,85.0,195.0,103.0,1.0773480662983426,1.0
e5b8162a-1aca-416c-b6ec-170ccce1ed3c,22,False,"[(92, 103), (96, 85)]",298,310,76,76,298,96,181,181,96,181,96,181,96,181,96,195,92,195,92,181,96,181,96,181,96,195,92,181,96,183.7344,95.21879999999999,181.0,96.0,181.0,96.0,195.0,92.0,1.0773480662983426,1.0
0aa105ef-0848-41b3-b611-0791cb2cd50c,0,False,"[(134, 111), (104, 115)]",332,298,87,83,332,104,219,219,104,219,104,219,104,219,104,219,104,245,134,219,104,219,104,219,104,245,134,219,104,222.63569999999999,108.195,219.0,104.0,219.0,104.0,245.0,134.0,1.1187214611872147,1.0
0aa105ef-0848-41b3-b611-0791cb2cd50c,0,False,"[(111, 134), (115, 104)]",298,332,83,87,298,115,219,219,115,219,115,219,115,219,115,219,115,245,111,219,115,219,115,219,115,245,111,219,115,222.63569999999999,114.44069999999999,219.0,115.0,219.0,115.0,245.0,111.0,1.1187214611872147,1.0
b5371aca-c7ef-4eba-8f9c-e24be5a9c5da,0,False,"[(85, 62), (84, 107)]",310,276,62,51,310,76,141,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,147,85,191,84,147,85,147.90679999999998,84.9794,147.0,85.0,147.0,85.0,147.0,85.0,1.3546099290780143,1.0425531914893618
b5371aca-c7ef-4eba-8f9c-e24be5a9c5da,0,False,"[(62, 85), (107, 84)]",276,310,51,62,276,65,141,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,147,62,191,107,147,62,147.90679999999998,62.927400000000006,147.0,62.0,147.0,62.0,147.0,62.0,1.3546099290780143,1.0425531914893618
489741cf-4ddd-4362-9a54-6dd4d8073ef6,0,False,"[(359, 336)]",1026,980,333,313,1026,350,689,695,359,695,359,695,359,695,359,695,359,695,359,695,359,695,359,695,359,695,359,695,359,695.0,359.0,695.0,359.0,695.0,359.0,695.0,359.0,1.0087082728592163,1.0087082728592163
489741cf-4ddd-4362-9a54-6dd4d8073ef6,0,False,"[(336, 359)]",980,1026,313,333,980,339,689,695,336,695,336,695,336,695,336,695,336,695,336,695,336,695,336,695,336,695,336,695,336,695.0,336.0,695.0,336.0,695.0,336.0,695.0,336.0,1.0087082728592163,1.0087082728592163
398611ae-aa81-4df2-8334-f75c6a1039c4,0,False,"[(94, 105), (107, 96), (116, 93)]",300,254,85,82,300,94,199,209,116,199,94,199,94,199,94,199,94,209,116,203,107,199,94,199,94,209,116,199,94,201.5052,102.14189999999999,199.0,94.0,199.0,94.0,209.0,116.0,1.050251256281407,1.0
398611ae-aa81-4df2-8334-f75c6a1039c4,0,False,"[(105, 94), (96, 107), (93, 116)]",254,300,82,85,254,105,199,209,93,199,105,199,105,199,105,199,105,209,93,203,96,199,105,199,105,209,93,199,105,201.5052,99.36330000000001,199.0,105.0,199.0,105.0,209.0,93.0,1.050251256281407,1.0
75bbc8ba-0c07-41a6-a564-f677a3bdcc1f,23,True,"[(1200, 254)]",1200,254,335,47,1200,1200,1454,1454,1200,1454,1200,1454,1200,1454,1200,1454,1200,1454,1200,1454,1200,1454,1200,1454,1200,1454,1200,1454,1200,1454.0,1200.0,1454.0,1200.0,1454.0,1200.0,1454.0,1200.0,1.0,1.0
75bbc8ba-0c07-41a6-a564-f677a3bdcc1f,23,True,"[(254, 1200)]",254,1200,47,335,254,254,1454,1454,254,1454,254,1454,254,1454,254,1454,254,1454,254,1454,254,1454,254,1454,254,1454,254,1454,254,1454.0,254.0,1454.0,254.0,1454.0,254.0,1454.0,254.0,1.0,1.0
0914392e-849c-4389-ba85-532ced0418a8,1,False,"[(98, 121), (120, 109)]",320,332,84,93,320,115,219,219,98,229,120,219,98,219,98,229,120,219,98,219,98,219,98,219,98,229,120,219,98,222.51909999999998,105.7421,219.0,98.0,219.0,98.0,222.23520000000002,105.11760000000001,1.0456621004566211,1.0
0914392e-849c-4389-ba85-532ced0418a8,1,False,"[(121, 98), (109, 120)]",332,320,93,84,332,104,219,219,121,229,109,219,121,219,121,229,109,219,121,219,121,219,121,219,121,229,109,219,121,222.51909999999998,116.77699999999999,219.0,121.0,219.0,121.0,222.23520000000002,117.11760000000001,1.0456621004566211,1.0
98e6f959-a8a9-4c72-a7fc-862a1fd7ea25,23,False,"[(138, 171), (149, 138), (160, 105)]",364,354,109,96,364,160,265,265,160,287,149,265,160,265,160,287,149,287,149,287,149,265,160,265,160,309,138,265,160,276.8188,154.0906,265.0,160.0,265.0,160.0,287.5,148.75,1.1660377358490566,1.0
98e6f959-a8a9-4c72-a7fc-862a1fd7ea25,23,False,"[(171, 138), (138, 149), (105, 160)]",354,364,96,109,354,105,265,265,105,287,138,265,105,265,105,287,138,287,138,287,138,265,105,265,105,309,171,265,105,276.8188,122.72819999999999,265.0,105.0,265.0,105.0,287.5,138.75,1.1660377358490566,1.0
4710c35d-402b-42be-8476-231046e35d35,1,False,"[(238, 261)]",760,772,229,239,760,238,499,499,238,499,238,499,238,499,238,499,238,499,238,499,238,499,238,499,238,499,238,499,238,499.0,238.0,499.0,238.0,499.0,238.0,499.0,238.0,1.0,1.0
4710c35d-402b-42be-8476-231046e35d35,1,False,"[(261, 238)]",772,760,239,229,772,261,499,499,261,499,261,499,261,499,261,499,261,499,261,499,261,499,261,499,261,499,261,499,261,499.0,261.0,499.0,261.0,499.0,261.0,499.0,261.0,1.0,1.0
a9a73d52-3831-4a52-a9e2-4730b98a7d02,1,False,"[(122, 133)]",320,354,108,121,320,122,255,255,122,255,122,255,122,255,122,255,122,255,122,255,122,255,122,255,122,255,122,255,122,255.0,122.0,255.0,122.0,255.0,122.0,255.0,122.0,1.0,1.0
a9a73d52-3831-4a52-a9e2-4730b98a7d02,1,False,"[(133, 122)]",354,320,121,108,354,133,255,255,133,255,133,255,133,255,133,255,133,255,133,255,133,255,133,255,133,255,133,255,133,255.0,133.0,255.0,133.0,255.0,133.0,255.0,133.0,1.0,1.0
ef1c68d0-001f-440d-9d4c-9579e31c13d3,11,False,"[(160, 149)]",430,386,133,116,430,160,309,309,160,309,160,309,160,309,160,309,160,309,160,309,160,309,160,309,160,309,160,309,160,309.0,160.0,309.0,160.0,309.0,160.0,309.0,160.0,1.0,1.0
ef1c68d0-001f-440d-9d4c-9579e31c13d3,11,False,"[(149, 160)]",386,430,116,133,386,149,309,309,149,309,149,309,149,309,149,309,149,309,149,309,149,309,149,309,149,309,149,309,149,309.0,149.0,309.0,149.0,309.0,149.0,309.0,149.0,1.0,1.0
e3032504-a98a-49c8-bc67-2fce9e69a8ea,0,False,"[(101, 78), (94, 83), (84, 107)]",300,254,75,64,300,94,177,179,101,177,94,177,94,177,94,177,94,179,101,177,94,177,94,177,94,191,84,177,94,178.3709,93.0207,177.0,94.0,177.0,94.0,179.0,101.0,1.07909604519774,1.0
e3032504-a98a-49c8-bc67-2fce9e69a8ea,0,False,"[(78, 101), (83, 94), (107, 84)]",254,300,64,75,254,83,177,179,78,177,83,177,83,177,83,177,83,179,78,177,83,177,83,177,83,191,107,177,83,178.3709,85.3502,177.0,83.0,177.0,83.0,179.0,78.0,1.07909604519774,1.0
c4b5ec58-8b7b-4138-b358-883627bcdc44,0,False,"[(164, 119)]",344,276,128,105,344,164,283,283,164,283,164,283,164,283,164,283,164,283,164,283,164,283,164,283,164,283,164,283,164,283.0,164.0,283.0,164.0,283.0,164.0,283.0,164.0,1.0,1.0
c4b5ec58-8b7b-4138-b358-883627bcdc44,0,False,"[(119, 164)]",276,344,105,128,276,119,283,283,119,283,119,283,119,283,119,283,119,283,119,283,119,283,119,283,119,283,119,283,119,283.0,119.0,283.0,119.0,283.0,119.0,283.0,119.0,1.0,1.0
c6e1d286-a805-46f7-9fac-487bad57449d,1,False,"[(96, 73)]",310,298,68,64,310,79,169,169,96,169,96,169,96,169,96,169,96,169,96,169,96,169,96,169,96,169,96,169,96,169.0,96.0,169.0,96.0,169.0,96.0,169.0,96.0,1.0,1.0
c6e1d286-a805-46f7-9fac-487bad57449d,1,False,"[(73, 96)]",298,310,64,68,298,90,169,169,73,169,73,169,73,169,73,169,73,169,73,169,73,169,73,169,73,169,73,169,73,169.0,73.0,169.0,73.0,169.0,73.0,169.0,73.0,1.0,1.0
428575a8-2ad7-4fa4-8418-1738681b435d,1,False,"[(72, 83)]",320,342,68,63,320,72,155,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155,72,155.0,72.0,155.0,72.0,155.0,72.0,155.0,72.0,1.0,1.0
428575a8-2ad7-4fa4-8418-1738681b435d,1,False,"[(83, 72)]",342,320,63,68,342,83,155,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155,83,155.0,83.0,155.0,83.0,155.0,83.0,155.0,83.0,1.0,1.0
bdcd277e-d437-4c85-b621-952861bed649,22,False,"[(183, 194)]",508,496,174,171,508,183,377,377,183,377,183,377,183,377,183,377,183,377,183,377,183,377,183,377,183,377,183,377,183,377.0,183.0,377.0,183.0,377.0,183.0,377.0,183.0,1.0,1.0
bdcd277e-d437-4c85-b621-952861bed649,22,False,"[(194, 183)]",496,508,171,174,496,194,377,377,194,377,194,377,194,377,194,377,194,377,194,377,194,377,194,377,194,377,194,377,194,377.0,194.0,377.0,194.0,377.0,194.0,377.0,194.0,1.0,1.0
ffd816a2-60e4-4aa0-b72a-70a1ddbcc823,23,False,"[(122, 111), (143, 98)]",320,298,96,98,320,122,233,241,143,233,122,233,122,233,122,233,122,233,122,233,122,233,122,233,122,241,143,233,122,236.0398,129.9796,233.0,122.0,233.0,122.0,235.58819999999997,128.7941,1.0343347639484979,1.0
ffd816a2-60e4-4aa0-b72a-70a1ddbcc823,23,False,"[(111, 122), (98, 143)]",298,320,98,96,298,111,233,241,98,233,111,233,111,233,111,233,111,233,111,233,111,233,111,233,111,241,98,233,111,236.0398,106.06020000000001,233.0,111.0,233.0,111.0,235.58819999999997,106.79409999999999,1.0343347639484979,1.0
d223541e-7ccc-4ed0-aea6-625b3d0b2bcf,0,False,"[(130, 107)]",310,276,85,87,310,121,231,237,130,237,130,237,130,237,130,237,130,237,130,237,130,237,130,237,130,237,130,237,130,237.0,130.0,237.0,130.0,237.0,130.0,237.0,130.0,1.025974025974026,1.025974025974026
d223541e-7ccc-4ed0-aea6-625b3d0b2bcf,0,False,"[(107, 130)]",276,310,87,85,276,110,231,237,107,237,107,237,107,237,107,237,107,237,107,237,107,237,107,237,107,237,107,237,107,237.0,107.0,237.0,107.0,237.0,107.0,237.0,107.0,1.025974025974026,1.025974025974026
2aeb623c-b1c4-46cb-8b4a-c420d7281593,11,False,"[(126, 115), (104, 127)]",342,320,93,100,342,107,225,231,104,241,126,231,104,231,104,241,126,241,126,241,126,231,104,231,104,241,126,231,104,234.8773,112.53,231.0,104.0,231.0,104.0,241.0,126.0,1.0711111111111111,1.0266666666666666
2aeb623c-b1c4-46cb-8b4a-c420d7281593,11,False,"[(115, 126), (127, 104)]",320,342,100,93,320,118,225,231,127,241,115,231,127,231,127,241,115,241,115,241,115,231,127,231,127,241,115,231,127,234.8773,122.34729999999999,231.0,127.0,231.0,127.0,241.0,115.0,1.0711111111111111,1.0266666666666666
443ee1d9-282b-4101-af13-3d1af48dafac,23,False,"[(514, 491), (497, 520), (501, 512)]",1806,1850,448,464,1806,514,1005,1005,514,1013,501,1005,514,1005,514,1013,501,1017,497,1013,501,1005,514,1005,514,1017,497,1005,514,1009.0931,507.34889999999996,1005.0003999999999,513.9994999999999,1005.0,514.0,1017.0,497.0,1.0119402985074626,1.0
443ee1d9-282b-4101-af13-3d1af48dafac,23,False,"[(491, 514), (520, 497), (512, 501)]",1850,1806,464,448,1850,491,1005,1005,491,1013,512,1005,491,1005,491,1013,512,1017,520,1013,512,1005,491,1005,491,1017,520,1005,491,1009.0931,501.7442000000001,1005.0003999999999,491.0009,1005.0,491.0,1017.0,520.0,1.0119402985074626,1.0
58dcf670-4b4c-4ec3-8463-27e99160a6e7,22,False,"[(67, 90), (84, 73)]",310,298,58,58,310,70,151,157,67,157,84,157,67,157,67,157,84,157,84,157,84,157,84,157,84,157,67,157,67,157.0,75.8269,157.0,83.9616,157.0,84.0,157.0,84.0,1.0397350993377483,1.0397350993377483
58dcf670-4b4c-4ec3-8463-27e99160a6e7,22,False,"[(90, 67), (73, 84)]",298,310,58,58,298,81,151,157,90,157,73,157,90,157,90,157,73,157,73,157,73,157,73,157,73,157,90,157,90,157.0,81.1731,157.0,73.0384,157.0,73.0,157.0,73.0,1.0397350993377483,1.0397350993377483
2119f75d-048e-4d4a-b187-f5edf8ba1eae,22,False,"[(424, 413)]",1300,1266,406,390,1300,424,837,837,424,837,424,837,424,837,424,837,424,837,424,837,424,837,424,837,424,837,424,837,424,837.0,424.0,837.0,424.0,837.0,424.0,837.0,424.0,1.0,1.0
2119f75d-048e-4d4a-b187-f5edf8ba1eae,22,False,"[(413, 424)]",1266,1300,390,406,1266,413,837,837,413,837,413,837,413,837,413,837,413,837,413,837,413,837,413,837,413,837,413,837,413,837.0,413.0,837.0,413.0,837.0,413.0,837.0,413.0,1.0,1.0
7a569a9c-7e5a-40df-adb1-6f8de3113596,22,False,"[(89, 100)]",342,376,75,82,342,89,189,189,89,189,89,189,89,189,89,189,89,189,89,189,89,189,89,189,89,189,89,189,89,189.0,89.0,189.0,89.0,189.0,89.0,189.0,89.0,1.0,1.0
7a569a9c-7e5a-40df-adb1-6f8de3113596,22,False,"[(100, 89)]",376,342,82,75,376,100,189,189,100,189,100,189,100,189,100,189,100,189,100,189,100,189,100,189,100,189,100,189,100,189.0,100.0,189.0,100.0,189.0,100.0,189.0,100.0,1.0,1.0
226fbc37-000b-4c98-9fde-10abb35c10e7,22,False,"[(103, 80), (100, 89)]",320,332,75,71,320,94,177,183,103,189,100,183,103,183,103,189,100,189,100,189,100,183,103,183,103,189,100,183,103,184.65789999999998,102.1711,183.0,103.0,183.0,103.0,189.0,100.0,1.0677966101694916,1.0338983050847457
226fbc37-000b-4c98-9fde-10abb35c10e7,22,False,"[(80, 103), (89, 100)]",332,320,71,75,332,83,177,183,80,189,89,183,80,183,80,189,89,189,89,189,89,183,80,183,80,189,89,183,80,184.65789999999998,82.48679999999999,183.0,80.0,183.0,80.0,189.0,89.0,1.0677966101694916,1.0338983050847457
7dfd2963-f0ac-4734-8324-111d85c8e75c,11,False,"[(144, 111), (131, 120), (130, 163), (129, 174)]",342,386,101,88,342,135,237,255,144,251,131,251,131,251,131,251,131,293,130,251,131,251,131,251,131,303,129,251,131,251.99559999999997,134.2358,251.0,131.0,251.0,131.0,302.0714,129.0357,1.2784810126582278,1.0590717299578059
7dfd2963-f0ac-4734-8324-111d85c8e75c,11,False,"[(111, 144), (120, 131), (163, 130), (174, 129)]",386,342,88,101,386,102,237,255,111,251,120,251,120,251,120,251,120,293,163,251,120,251,120,251,120,303,174,251,120,251.99559999999997,117.75979999999998,251.0,120.0,251.0,120.0,302.0714,173.0357,1.2784810126582278,1.0590717299578059
517b8ac7-beac-4815-aa00-76be7bcaca72,22,False,"[(91, 80), (74, 97)]",310,310,63,63,310,77,165,171,74,171,91,171,91,171,91,171,91,171,91,171,91,171,91,171,91,171,74,171,91,171.0,82.6094,171.0,85.5,171.0,74.0,171.0,85.5,1.0363636363636364,1.0363636363636364
517b8ac7-beac-4815-aa00-76be7bcaca72,22,False,"[(80, 91), (97, 74)]",310,310,63,63,310,88,165,171,97,171,80,171,80,171,80,171,80,171,80,171,80,171,80,171,80,171,97,171,80,171.0,88.3906,171.0,85.5,171.0,97.0,171.0,85.5,1.0363636363636364,1.0363636363636364
585773ff-41e3-45aa-819e-04dc3ad980c9,22,False,"[(474, 485)]",1696,1684,456,465,1696,465,953,959,474,959,474,959,474,959,474,959,474,959,474,959,474,959,474,959,474,959,474,959,474,959.0,474.0,959.0,474.0,959.0,474.0,959.0,474.0,1.006295907660021,1.006295907660021
