eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,PoA,PoS
678f0c54-08bf-43e1-a2d0-441e69b891c8,22,False,"[(78, 67), (86, 63)]",200,200,43,52,200,77,143,149,86,145,78,145,78,145,78,145,78,145,78,145,78,145,78,145,78,149,86,145,78,146.2323,80.4646,145.0,78.0,145.0,78.0,145.0,78.0,1.0419580419580419,1.013986013986014
678f0c54-08bf-43e1-a2d0-441e69b891c8,22,False,"[(67, 78), (63, 86)]",200,200,52,43,200,66,143,149,63,145,67,145,67,145,67,145,67,145,67,145,67,145,67,145,67,149,63,145,67,146.2323,65.76769999999999,145.0,67.0,145.0,67.0,145.0,67.0,1.0419580419580419,1.013986013986014
39a75f40-cf3f-4f15-8798-e6bb1c8ce699,0,False,"[(93, 104), (89, 112)]",210,244,75,94,210,93,197,201,89,197,93,197,93,197,93,197,93,201,89,197,93,197,93,197,93,201,89,197,93,198.46590000000003,91.534,201.0,89.0,197.0,93.0,197.0,93.0,1.0203045685279188,1.0
39a75f40-cf3f-4f15-8798-e6bb1c8ce699,0,False,"[(104, 93), (112, 89)]",244,210,94,75,244,104,197,201,112,197,104,197,104,197,104,197,104,201,112,197,104,197,104,197,104,201,112,197,104,198.46590000000003,106.93190000000001,201.0,112.0,197.0,104.0,197.0,104.0,1.0203045685279188,1.0
ce3d2e34-221a-4ee3-8dc8-78d0276bd535,0,False,"[(98, 75), (66, 77), (62, 85)]",210,256,48,58,210,65,141,147,62,143,66,143,66,143,66,143,66,147,62,143,66,143,66,143,66,173,98,143,66,143.8972,65.1027,147.0,62.0,143.0,66.0,143.0,66.0,1.2269503546099292,1.0141843971631206
ce3d2e34-221a-4ee3-8dc8-78d0276bd535,0,False,"[(75, 98), (77, 66), (85, 62)]",256,210,58,48,256,76,141,147,85,143,77,143,77,143,77,143,77,147,85,143,77,143,77,143,77,173,75,143,77,143.8972,78.7945,147.0,85.0,143.0,77.0,143.0,77.0,1.2269503546099292,1.0141843971631206
923c131a-9303-4c9b-af49-bc9ea706c5b3,11,False,"[(64, 87), (66, 77), (70, 59)]",210,232,47,50,210,70,129,129,70,129,70,129,70,129,70,143,66,151,64,143,66,129,70,129,70,151,64,129,70,133.37710000000004,68.74940000000001,150.33339999999998,64.16669999999999,129.00009999999997,70.0,129.0,70.0,1.1705426356589148,1.0
923c131a-9303-4c9b-af49-bc9ea706c5b3,11,False,"[(87, 64), (77, 66), (59, 70)]",232,210,50,47,232,59,129,129,59,129,59,129,59,129,59,143,77,151,87,143,77,129,59,129,59,151,87,129,59,133.37710000000004,64.6277,150.33339999999998,86.16669999999999,129.00009999999997,59.0001,129.0,59.0,1.1705426356589148,1.0
3d6b6af0-3642-470c-9a47-aa6e6178fa0f,11,False,"[(105, 94)]",222,166,87,58,222,105,199,199,105,199,105,199,105,199,105,199,105,199,105,199,105,199,105,199,105,199,105,199,105,199.0,105.0,199.0,105.0,199.0,105.0,199.0,105.0,1.0,1.0
3d6b6af0-3642-470c-9a47-aa6e6178fa0f,11,False,"[(94, 105)]",166,222,58,87,166,94,199,199,94,199,94,199,94,199,94,199,94,199,94,199,94,199,94,199,94,199,94,199,94,199.0,94.0,199.0,94.0,199.0,94.0,199.0,94.0,1.0,1.0
ad9987ba-6ce3-4b77-997a-f9e0039190df,22,False,"[(168, 145)]",420,420,136,136,420,159,307,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313,168,313.0,168.0,313.0,168.0,313.0,168.0,313.0,168.0,1.019543973941368,1.019543973941368
ad9987ba-6ce3-4b77-997a-f9e0039190df,22,False,"[(145, 168)]",420,420,136,136,420,148,307,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313,145,313.0,145.0,313.0,145.0,313.0,145.0,313.0,145.0,1.019543973941368,1.019543973941368
70add6dd-b09d-494e-b8fb-8cebcba97224,23,False,"[(75, 98), (79, 90)]",210,200,48,47,210,78,167,173,75,169,79,169,79,169,79,169,79,169,79,169,79,169,79,169,79,173,75,169,79,170.15789999999998,77.84209999999999,169.0,79.0,169.0,79.0,169.0,79.0,1.035928143712575,1.0119760479041917
70add6dd-b09d-494e-b8fb-8cebcba97224,23,False,"[(98, 75), (90, 79)]",200,210,47,48,200,89,167,173,98,169,90,169,90,169,90,169,90,169,90,169,90,169,90,169,90,173,98,169,90,170.15789999999998,92.3158,169.0,90.0,169.0,90.0,169.0,90.0,1.035928143712575,1.0119760479041917
