eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
ae057120-76f2-4692-a8f1-5eb8a6fea873,2,22,False,"[(46, 79), (59, 70), (85, 52), (72, 61)]",145,133,37,29,145,76,119,125,46,129,59,125,46,125,46,129,59,133,72,133,72,125,46,129,59,137,85,125,46,128.2308,56.5,130.5,63.875,133.1818,72.5909,125.0,46.0,0.8686131386861314,0.952
ae057120-76f2-4692-a8f1-5eb8a6fea873,2,22,False,"[(79, 46), (70, 59), (52, 85), (61, 72)]",133,145,29,37,133,43,119,125,79,129,70,125,79,125,79,129,70,133,61,133,61,125,79,129,70,137,52,125,79,128.2308,71.7308,130.5,66.625,133.1818,60.590900000000005,125.0,79.0,0.8686131386861314,0.952
2c7374e6-4912-4154-97bd-2db73388fcb6,0,0,False,"[(57, 80), (86, 63)]",155,201,46,54,155,57,137,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,137,57,149,86,137,57,137.0,57.0,140.5272,65.524,137.0,57.0,137.0,57.0,0.9194630872483222,1.0
2c7374e6-4912-4154-97bd-2db73388fcb6,0,0,False,"[(80, 57), (63, 86)]",201,155,54,46,201,80,137,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,137,80,149,63,137,80,137.0,80.0,140.5272,75.0032,137.0,80.0,137.0,80.0,0.9194630872483222,1.0
cd4b26bb-0f24-4b65-bb83-78f587a7d236,1,1,False,"[(82, 71), (90, 67)]",189,177,45,46,189,81,151,157,90,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,157,90,153,82,153.0,82.0,154.30880000000002,84.6177,153.3334,82.6667,153.0,82.0,0.9617834394904459,0.9869281045751634
cd4b26bb-0f24-4b65-bb83-78f587a7d236,1,1,False,"[(71, 82), (67, 90)]",177,189,46,45,177,70,151,157,67,153,71,153,71,153,71,153,71,153,71,153,71,153,71,153,71,157,67,153,71,153.0,71.0,154.30880000000002,69.6911,153.3334,70.6667,153.0,71.0,0.9617834394904459,0.9869281045751634
3e71d666-1e39-492f-8266-7be94da6f89b,0,0,False,"[(63, 40), (56, 79)]",135,89,35,17,135,54,97,103,63,103,63,103,63,103,63,103,63,103,63,103,63,103,63,103,63,135,56,103,63,103.0,63.0,106.2056,62.2988,103.0,63.0,103.0,63.0,0.7185185185185186,0.941747572815534
3e71d666-1e39-492f-8266-7be94da6f89b,0,0,False,"[(40, 63), (79, 56)]",89,135,17,35,89,43,97,103,40,103,40,103,40,103,40,103,40,103,40,103,40,103,40,103,40,135,79,103,40,103.0,40.0,106.2056,43.9068,103.0,40.0,103.0,40.0,0.7185185185185186,0.941747572815534
64e5a390-9e1a-49cc-85b3-00f15986a488,2,22,False,"[(86, 141), (65, 164), (78, 155)]",145,199,51,70,145,59,217,229,65,227,86,227,86,227,86,227,86,227,86,227,86,229,65,227,86,229,65,227,86,227.0001,85.9999,227.7966,77.6357,227.0,86.0,227.0,86.0,0.9313304721030042,0.9559471365638766
64e5a390-9e1a-49cc-85b3-00f15986a488,2,22,False,"[(141, 86), (164, 65), (155, 78)]",199,145,70,51,199,158,217,229,164,227,141,227,141,227,141,227,141,227,141,227,141,229,164,227,141,229,164,227,141,227.0001,141.0002,227.7966,150.1609,227.0,141.0,227.0,141.0,0.9313304721030042,0.9559471365638766
36ca378e-e8a2-4905-b758-5dfd162e4b3d,2,22,False,"[(38, 61), (47, 58), (80, 57)]",145,133,29,32,145,41,93,99,38,105,47,99,38,99,38,105,47,105,47,105,47,99,38,99,38,137,80,99,38,99.0,38.0,101.55520000000001,41.832800000000006,126.64699999999999,69.3235,99.0,38.0,0.6788321167883211,0.9393939393939394
36ca378e-e8a2-4905-b758-5dfd162e4b3d,2,22,False,"[(61, 38), (58, 47), (57, 80)]",133,145,32,29,133,52,93,99,61,105,58,99,61,99,61,105,58,105,58,105,58,99,61,99,61,137,57,99,61,99.0,61.0,101.55520000000001,59.72239999999999,126.64699999999999,57.323499999999996,99.0,61.0,0.6788321167883211,0.9393939393939394
b3c8a2ae-2914-4d4d-aeff-50367787840d,1,1,False,"[(74, 63), (57, 80)]",199,211,46,53,199,60,131,137,57,137,74,137,74,137,74,137,74,137,57,137,74,137,57,137,57,137,74,137,74,137.0,62.5,137.0,65.32409999999999,137.0,62.5,137.0,57.0,0.9562043795620438,0.9562043795620438
b3c8a2ae-2914-4d4d-aeff-50367787840d,1,1,False,"[(63, 74), (80, 57)]",211,199,53,46,211,71,131,137,80,137,63,137,63,137,63,137,63,137,80,137,63,137,80,137,80,137,63,137,63,137.0,74.5,137.0,71.67590000000001,137.0,74.5,137.0,80.0,0.9562043795620438,0.9562043795620438
77894978-e160-4860-b010-f4242cbe0472,1,11,True,"[(140, 129), (110, 133)]",243,265,90,89,243,110,243,243,110,243,110,243,110,243,110,269,140,243,110,243,110,243,110,243,110,269,140,243,110,243.0,110.0,245.9991,113.4605,243.76479999999998,110.88239999999999,243.0,110.0,0.9033457249070632,1.0
77894978-e160-4860-b010-f4242cbe0472,1,11,True,"[(129, 140), (133, 110)]",265,243,89,90,265,133,243,243,133,243,133,243,133,243,133,269,129,243,133,243,133,243,133,243,133,269,129,243,133,243.0,133.0,245.9991,132.5386,243.76479999999998,132.8824,243.0,133.0,0.9033457249070632,1.0
e5f2bffd-9ad7-4fdf-9de2-7596cd6b5bdd,2,22,False,"[(65, 54), (52, 63)]",155,189,38,45,155,52,115,115,52,115,52,115,52,115,52,119,65,115,52,115,52,115,52,115,52,119,65,115,52,115.0,52.0,116.3826,56.493300000000005,115.0,52.0,115.0,52.0,0.9663865546218487,1.0
e5f2bffd-9ad7-4fdf-9de2-7596cd6b5bdd,2,22,False,"[(54, 65), (63, 52)]",189,155,45,38,189,63,115,115,63,115,63,115,63,115,63,119,54,115,63,115,63,115,63,115,63,119,54,115,63,115.0,63.0,116.3826,59.88929999999999,115.0,63.0,115.0,63.0,0.9663865546218487,1.0
6831a334-0a75-4adb-8baf-89224226f9a9,2,22,False,"[(61, 72), (69, 46)]",145,145,29,37,145,69,115,115,69,115,69,115,69,115,69,133,61,115,69,115,69,115,69,115,69,133,61,115,69,115.0,69.0,119.79039999999998,66.871,127.1764,63.5882,115.0,69.0,0.8646616541353384,1.0
6831a334-0a75-4adb-8baf-89224226f9a9,2,22,False,"[(72, 61), (46, 69)]",145,145,37,29,145,46,115,115,46,115,46,115,46,115,46,133,72,115,46,115,46,115,46,115,46,133,72,115,46,115.0,46.0,119.79039999999998,52.919399999999996,127.1764,63.5882,115.0,46.0,0.8646616541353384,1.0
6986f693-35c7-440b-af0c-1233f74ded91,3,23,False,"[(80, 57), (54, 77)]",155,167,33,46,155,57,125,131,54,131,54,131,54,131,54,137,80,131,54,131,54,131,54,131,54,137,80,131,54,131.0057,54.024699999999996,133.4836,64.7623,132.4348,60.2174,131.0,54.0,0.9124087591240876,0.9541984732824428
6986f693-35c7-440b-af0c-1233f74ded91,3,23,False,"[(57, 80), (77, 54)]",167,155,46,33,167,68,125,131,77,131,77,131,77,131,77,137,57,131,77,131,77,131,77,131,77,137,57,131,77,131.0057,76.981,133.4836,68.7213,132.4348,72.2174,131.0,77.0,0.9124087591240876,0.9541984732824428
f64a25ab-16b1-4353-9f8c-0ff07c4b5394,2,22,False,"[(63, 40), (42, 53), (60, 49)]",145,133,29,29,145,42,95,103,63,95,42,95,42,95,42,95,42,109,60,95,42,95,42,95,42,109,60,95,42,95.0,42.0,98.25389999999999,50.5416,100.4118,56.2059,95.0,42.0,0.8715596330275229,1.0
f64a25ab-16b1-4353-9f8c-0ff07c4b5394,2,22,False,"[(40, 63), (53, 42), (49, 60)]",133,145,29,29,133,53,95,103,40,95,53,95,53,95,53,95,53,109,49,95,53,95,53,95,53,109,49,95,53,95.0,53.0,98.25389999999999,47.7123,100.4118,44.2059,95.0,53.0,0.8715596330275229,1.0
fd821003-4fc5-4fbc-a562-e47f662a8af5,0,0,False,"[(54, 31), (46, 57)]",135,89,37,17,135,37,85,85,54,85,54,85,54,85,54,103,46,85,54,85,54,85,54,85,54,103,46,85,54,85.0,54.0,88.00649999999999,52.663799999999995,85.0,54.0,85.0,54.0,0.8252427184466019,1.0
fd821003-4fc5-4fbc-a562-e47f662a8af5,0,0,False,"[(31, 54), (57, 46)]",89,135,17,37,89,48,85,85,31,85,31,85,31,85,31,103,57,85,31,85,31,85,31,85,31,103,57,85,31,85.0,31.0,88.00649999999999,35.3427,85.0,31.0,85.0,31.0,0.8252427184466019,1.0
d5d939d4-58fb-4903-8d21-4f4e00ee7ae1,2,22,False,"[(69, 46), (52, 75), (61, 50), (56, 67)]",145,145,37,37,145,60,109,115,69,111,61,111,61,111,61,111,61,111,61,111,61,111,61,111,61,127,52,111,61,111.0,61.0,113.5821,59.5476,116.1764,58.0882,111.0,61.0,0.8582677165354331,0.9819819819819819
d5d939d4-58fb-4903-8d21-4f4e00ee7ae1,2,22,False,"[(46, 69), (75, 52), (50, 61), (67, 56)]",145,145,37,37,145,49,109,115,46,111,50,111,50,111,50,111,50,111,50,111,50,111,50,111,50,127,75,111,50,111.0,50.0,113.5821,54.034499999999994,116.1764,58.0882,111.0,50.0,0.8582677165354331,0.9819819819819819
16eb140e-0a19-4a4b-9f3d-07d132d6612f,1,1,False,"[(61, 72), (74, 63)]",155,189,38,58,155,61,133,133,61,133,61,133,61,133,61,133,61,133,61,133,61,133,61,133,61,137,74,133,61,133.0,61.0,134.3623,65.4275,133.0,61.0,133.0,61.0,0.9708029197080292,1.0
16eb140e-0a19-4a4b-9f3d-07d132d6612f,1,1,False,"[(72, 61), (63, 74)]",189,155,58,38,189,72,133,133,72,133,72,133,72,133,72,133,72,133,72,133,72,133,72,133,72,137,63,133,72,133.0,72.0,134.3623,68.9348,133.0,72.0,133.0,72.0,0.9708029197080292,1.0
9886e5a1-e93e-47c1-8f8e-33a663113bf5,2,22,False,"[(75, 98), (80, 91)]",233,221,66,75,233,78,167,173,75,171,80,171,80,171,80,171,80,171,80,171,80,171,80,171,80,173,75,171,80,171.0,80.0,171.7403,78.14920000000001,171.0,80.0,171.0,80.0,0.9653179190751445,0.9766081871345029
9886e5a1-e93e-47c1-8f8e-33a663113bf5,2,22,False,"[(98, 75), (91, 80)]",221,233,75,66,221,89,167,173,98,171,91,171,91,171,91,171,91,171,91,171,91,171,91,171,91,173,98,171,91,171.0,91.0,171.7403,93.5911,171.0,91.0,171.0,91.0,0.9653179190751445,0.9766081871345029
f96705a4-e665-4273-ab6e-7c1d205b0053,1,11,False,"[(87, 98), (102, 79)]",199,177,63,59,199,102,181,181,102,185,87,181,102,181,102,185,87,181,102,181,102,181,102,181,102,185,87,181,102,181.0008,101.997,182.63420000000002,95.8716,181.1176,101.5588,181.0,102.0,0.9783783783783784,1.0
f96705a4-e665-4273-ab6e-7c1d205b0053,1,11,False,"[(98, 87), (79, 102)]",177,199,59,63,177,79,181,181,79,185,98,181,79,181,79,185,98,181,79,181,79,181,79,181,79,185,98,181,79,181.0008,79.0038,182.63420000000002,86.7626,181.1176,79.5588,181.0,79.0,0.9783783783783784,1.0
946c5811-a59d-44b4-9bfa-a4d1be1543c5,2,22,False,"[(62, 51), (53, 64)]",145,111,33,25,145,44,99,113,62,113,62,113,62,113,62,113,62,113,62,113,62,113,62,113,62,117,53,113,62,113.0,62.0,114.24430000000001,59.200500000000005,113.0,62.0,113.0,62.0,0.8461538461538461,0.8761061946902655
946c5811-a59d-44b4-9bfa-a4d1be1543c5,2,22,False,"[(51, 62), (64, 53)]",111,145,25,33,111,55,99,113,51,113,51,113,51,113,51,113,51,113,51,113,51,113,51,113,51,117,64,113,51,113.0,51.0,114.24430000000001,55.0438,113.0,51.0,113.0,51.0,0.8461538461538461,0.8761061946902655
a978f8e4-4495-4826-b473-b9dafcb11bec,1,1,False,"[(83, 60), (75, 64)]",189,177,54,51,189,74,137,143,83,139,75,139,75,139,75,139,75,139,75,139,75,139,75,139,75,143,83,139,75,139.0,75.0,140.31040000000002,77.6207,139.3334,75.6667,139.0,75.0,0.958041958041958,0.9856115107913669
a978f8e4-4495-4826-b473-b9dafcb11bec,1,1,False,"[(60, 83), (64, 75)]",177,189,51,54,177,63,137,143,60,139,64,139,64,139,64,139,64,139,64,139,64,139,64,139,64,143,60,139,64,139.0,64.0,140.31040000000002,62.6897,139.3334,63.666700000000006,139.0,64.0,0.958041958041958,0.9856115107913669
6b77a067-66dc-4dea-a4fd-b6ff913fa257,0,0,False,"[(73, 96), (77, 88), (101, 78)]",155,201,56,67,155,76,163,169,73,165,77,165,77,165,77,165,77,169,73,169,73,165,77,165,77,179,101,165,77,165.0,77.0,166.2174,79.087,169.0,73.0,165.0,77.0,0.9106145251396648,0.9878787878787879
6b77a067-66dc-4dea-a4fd-b6ff913fa257,0,0,False,"[(96, 73), (88, 77), (78, 101)]",201,155,67,56,201,87,163,169,96,165,88,165,88,165,88,165,88,169,96,169,96,165,88,165,88,179,78,165,88,165.0,88.0,166.2174,87.1304,169.0,96.0,165.0,88.0,0.9106145251396648,0.9878787878787879
1c66a3bf-9e7c-420f-bf00-0365ed0047d2,1,11,True,"[(68, 79), (103, 70)]",177,199,50,50,177,68,147,147,68,147,68,147,68,147,68,147,68,147,68,147,68,147,68,147,68,173,103,147,68,147.0,68.0,151.6409,74.2473,147.0,68.0,147.0,68.0,0.8497109826589595,1.0
1c66a3bf-9e7c-420f-bf00-0365ed0047d2,1,11,True,"[(79, 68), (70, 103)]",199,177,50,50,199,79,147,147,79,147,79,147,79,147,79,147,79,147,79,147,79,147,79,147,79,173,70,147,79,147.0,79.0,151.6409,77.3936,147.0,79.0,147.0,79.0,0.8497109826589595,1.0
