EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
cc158574-e100-4f93-b95e-cc0613adcf28,True,"[(85, 185), (97, 163)]",100,100,85,97,97,97,97,85,85,85,85,97,97,260,"[15.0, 47.0]","[1.0, 0.0]",62.0,"[11.5803, 53.2694]","[0.715, 0.285]",64.8497,"[15.0, 47.0]","[1.0, 0.0]",62.0,"[3.0, 69.0]","[0.0, 1.0]",72.0,0.9629629629629629,1.0
cc158574-e100-4f93-b95e-cc0613adcf28,True,"[(185, 85), (163, 97)]",232,232,185,163,163,163,163,185,185,185,185,163,163,260,"[47.0, 15.0]","[1.0, 0.0]",62.0,"[53.2694, 11.5803]","[0.715, 0.285]",64.8497,"[47.0, 15.0]","[1.0, 0.0]",62.0,"[69.0, 3.0]","[0.0, 1.0]",72.0,0.9629629629629629,1.0
f4218da0-e83a-4db0-af44-f6d981e551e3,True,"[(120, 142), (107, 151), (89, 155)]",122,122,89,120,89,89,120,107,107,89,89,120,89,244,"[29.6154, 12.4194]","[0.1092, 0.0, 0.8908]",42.034800000000004,"[21.6624, 15.7545]","[0.3657, 0.0, 0.6343]",37.4169,"[17.5, 17.5]","[0.5, 0.0, 0.5]",35.0,"[33.0, 11.0]","[0.0, 0.0, 1.0]",44.0,0.9312977099236641,1.0
f4218da0-e83a-4db0-af44-f6d981e551e3,True,"[(142, 120), (151, 107), (155, 89)]",166,166,155,142,155,155,142,151,151,155,155,142,155,244,"[12.4194, 29.6154]","[0.1092, 0.0, 0.8908]",42.034800000000004,"[15.7545, 21.6624]","[0.3657, 0.0, 0.6343]",37.4169,"[17.5, 17.5]","[0.5, 0.0, 0.5]",35.0,"[11.0, 33.0]","[0.0, 0.0, 1.0]",44.0,0.9312977099236641,1.0
80a2c994-3251-4a8b-8e46-35a250b2723f,False,"[(94, 160), (68, 168)]",100,100,68,94,68,68,94,68,68,68,68,94,68,230,"[32.0, 54.0]","[0.0, 1.0]",86.0,"[28.4368, 55.0964]","[0.137, 0.863]",83.53320000000001,"[32.0, 54.0]","[-0.0, 1.0]",86.0,"[32.0, 54.0]","[0.0, 1.0]",86.0,0.905511811023622,0.9745762711864406
80a2c994-3251-4a8b-8e46-35a250b2723f,False,"[(160, 94), (168, 68)]",222,222,168,160,168,168,160,168,168,168,168,160,168,230,"[54.0, 32.0]","[0.0, 1.0]",86.0,"[55.0964, 28.4368]","[0.137, 0.863]",83.53320000000001,"[54.0, 32.0]","[-0.0, 1.0]",86.0,"[54.0, 32.0]","[0.0, 1.0]",86.0,0.905511811023622,0.9745762711864406
3d286b66-4138-475d-8d58-c8264fb96c7d,True,"[(87, 307), (96, 294)]",100,100,87,96,96,96,96,87,87,87,87,96,96,380,"[13.0, 91.0]","[1.0, 0.0]",104.0,"[11.6235, 92.9882]","[0.8471, 0.1529]",104.61170000000001,"[13.0, 91.0]","[1.0, 0.0]",104.0,"[4.0, 104.0]","[0.0, 1.0]",108.0,0.9644670050761421,0.9743589743589743
3d286b66-4138-475d-8d58-c8264fb96c7d,True,"[(307, 87), (294, 96)]",398,398,307,294,294,294,294,307,307,307,307,294,294,380,"[91.0, 13.0]","[1.0, 0.0]",104.0,"[92.9882, 11.6235]","[0.8471, 0.1529]",104.61170000000001,"[91.0, 13.0]","[1.0, 0.0]",104.0,"[104.0, 4.0]","[0.0, 1.0]",108.0,0.9644670050761421,0.9743589743589743
e56d54f6-4c5b-4493-8fbc-ca2d1b32561f,True,"[(84, 184), (98, 120)]",100,100,84,98,98,98,98,84,84,98,84,98,98,218,"[10.8437, 49.5714]","[0.6317, 0.3683]",60.415099999999995,"[9.7233, 54.6935]","[0.5517, 0.4483]",64.4168,"[16.0, 26.0]","[1.0, 0.0]",42.0,"[2.0, 90.0]","[0.0, 1.0]",92.0,0.8134328358208955,1.0
e56d54f6-4c5b-4493-8fbc-ca2d1b32561f,True,"[(184, 84), (120, 98)]",210,210,184,120,120,120,120,184,184,120,184,120,120,218,"[49.5714, 10.8437]","[0.6317, 0.3683]",60.415099999999995,"[54.6935, 9.7233]","[0.5517, 0.4483]",64.4168,"[26.0, 16.0]","[1.0, 0.0]",42.0,"[90.0, 2.0]","[0.0, 1.0]",92.0,0.8134328358208955,1.0
9baf2448-06ae-4bd0-b741-87bb00fc6512,True,"[(82, 170), (100, 166)]",100,100,82,100,82,82,100,82,82,82,82,100,82,246,"[18.0, 40.0]","[1.0, 0.0]",58.0,"[16.5, 40.3333]","[0.9167, 0.0833]",56.8333,"[18.0, 40.0]","[1.0, -0.0]",58.0,"[18.0, 40.0]","[1.0, 0.0]",58.0,0.924812030075188,0.9761904761904762
9baf2448-06ae-4bd0-b741-87bb00fc6512,True,"[(170, 82), (166, 100)]",210,210,170,166,170,170,166,170,170,170,170,166,170,246,"[40.0, 18.0]","[1.0, 0.0]",58.0,"[40.3333, 16.5]","[0.9167, 0.0833]",56.8333,"[40.0, 18.0]","[1.0, -0.0]",58.0,"[40.0, 18.0]","[1.0, 0.0]",58.0,0.924812030075188,0.9761904761904762
