eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Egalitarian,Individual Time In Egalitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Utilitarian,Individual Time In Utilitarian,PoA,PoS
b080ea8f-e9f7-4d2f-9998-0839d528fd39,44,True,"[(114, 290), (110, 298)]",144,320,45,93,144,113,402,408,110,404,114,404,114,404,114,404,114,404,114,404,114,408,110,404,114,408,110,404,114,404.0,114.0,404.0,114.0,405.22450000000003,112.7755,404.0,114.0,1.0149253731343284,1.0049751243781095
b080ea8f-e9f7-4d2f-9998-0839d528fd39,44,True,"[(290, 114), (298, 110)]",320,144,93,45,320,289,402,408,298,404,290,404,290,404,290,404,290,404,290,404,290,408,298,404,290,408,298,404,290,404.0,290.0,404.0,290.0,405.22450000000003,292.449,404.0,290.0,1.0149253731343284,1.0049751243781095
5a5ec171-7859-4cbd-8099-ebc403675733,100,True,"[(100, 100)]",100,100,23,23,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
5a5ec171-7859-4cbd-8099-ebc403675733,100,True,"[(100, 100)]",100,100,23,23,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
f1b6b6b5-741a-4532-9d53-98d9df85627d,99,True,"[(96, 184), (110, 176)]",122,288,45,68,122,149,276,280,96,286,110,280,96,280,96,286,110,280,96,280,96,280,96,280,96,286,110,280,96,280.0,96.0,280.0,96.0,280.7027,97.6396,280.0,96.0,1.036231884057971,1.0144927536231885
f1b6b6b5-741a-4532-9d53-98d9df85627d,99,True,"[(184, 96), (176, 110)]",288,122,68,45,288,127,276,280,184,286,176,280,184,280,184,286,176,280,184,280,184,280,184,280,184,286,176,280,184,280.0,184.0,280.0,184.0,280.7027,183.06310000000002,280.0,184.0,1.036231884057971,1.0144927536231885
ae7c1b99-ed8e-4983-a861-ef24c38b5c13,88,True,"[(100, 122)]",100,122,36,32,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222.0,100.0,222.0,100.0,222.0,100.0,222.0,100.0,1.0,1.0
ae7c1b99-ed8e-4983-a861-ef24c38b5c13,88,True,"[(122, 100)]",122,100,32,36,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222.0,122.0,222.0,122.0,222.0,122.0,222.0,122.0,1.0,1.0
6043074b-fce1-4dc7-a253-14242f790cc5,66,False,"[(68, 134), (81, 125)]",100,178,19,38,100,68,202,202,68,206,81,202,68,202,68,206,81,202,68,202,68,202,68,202,68,206,81,202,68,202.0,68.0,202.0,68.0,203.1791,71.8321,202.0,68.0,1.0198019801980198,1.0
6043074b-fce1-4dc7-a253-14242f790cc5,66,False,"[(134, 68), (125, 81)]",178,100,38,19,178,134,202,202,134,206,125,202,134,202,134,206,125,202,134,202,134,202,134,202,134,206,125,202,134,202.0,134.0,202.0,134.0,203.1791,131.347,202.0,134.0,1.0198019801980198,1.0
8fffbd42-c0c1-4f75-bf30-90ffebcfe33a,22,True,"[(100, 78)]",100,78,25,19,100,103,172,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178.0,100.0,178.0,100.0,178.0,100.0,178.0,100.0,1.0348837209302326,1.0348837209302326
8fffbd42-c0c1-4f75-bf30-90ffebcfe33a,22,True,"[(78, 100)]",78,100,19,25,78,69,172,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178.0,78.0,178.0,78.0,178.0,78.0,178.0,78.0,1.0348837209302326,1.0348837209302326
504c9d5b-d61f-40d7-9ff2-d10059d003ea,100,True,"[(100, 100)]",100,100,35,28,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
504c9d5b-d61f-40d7-9ff2-d10059d003ea,100,True,"[(100, 100)]",100,100,28,35,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
20bc58f4-4c6a-4f0a-9202-9322ce5d74b0,67,True,"[(100, 200)]",100,200,38,38,100,165,242,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300.0,100.0,300.0,100.0,300.0,100.0,300.0,100.0,1.2396694214876034,1.2396694214876034
20bc58f4-4c6a-4f0a-9202-9322ce5d74b0,67,True,"[(200, 100)]",200,100,38,38,200,77,242,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300.0,200.0,300.0,200.0,300.0,200.0,300.0,200.0,1.2396694214876034,1.2396694214876034
244d7ad0-ddc1-4117-ac01-bdeb68bb6c61,78,True,"[(100, 244)]",100,244,19,60,100,126,274,344,100,344,100,344,100,344,100,344,100,344,100,344,100,344,100,344,100,344,100,344,100,344.0,100.0,344.0,100.0,344.0,100.0,344.0,100.0,1.2554744525547445,1.2554744525547445
244d7ad0-ddc1-4117-ac01-bdeb68bb6c61,78,True,"[(244, 100)]",244,100,60,19,244,148,274,344,244,344,244,344,244,344,244,344,244,344,244,344,244,344,244,344,244,344,244,344,244,344.0,244.0,344.0,244.0,344.0,244.0,344.0,244.0,1.2554744525547445,1.2554744525547445
ed6360f4-b2cc-4f3c-8aeb-440253885e68,66,False,"[(288, 310), (323, 301)]",684,606,229,201,684,288,598,598,288,598,288,598,288,598,288,598,288,624,323,624,323,598,288,598,288,624,323,598,288,598.0,288.0,624.0,323.0,604.5077,296.7604,598.0,288.0,1.0434782608695652,1.0
ed6360f4-b2cc-4f3c-8aeb-440253885e68,66,False,"[(310, 288), (301, 323)]",606,684,201,229,606,310,598,598,310,598,310,598,310,598,310,598,310,624,301,624,301,598,310,598,310,624,301,598,310,598.0,310.0,624.0,301.0,604.5077,307.7473,598.0,310.0,1.0434782608695652,1.0
550d21c3-9f9e-4ab6-ae46-c90aa2d95ea8,100,True,"[(100, 122)]",100,122,19,32,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222.0,100.0,222.0,100.0,222.0,100.0,222.0,100.0,1.0,1.0
550d21c3-9f9e-4ab6-ae46-c90aa2d95ea8,100,True,"[(122, 100)]",122,100,32,19,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222.0,122.0,222.0,122.0,222.0,122.0,222.0,122.0,1.0,1.0
98c0d0d2-2286-47cd-9c80-8a6216840978,22,False,"[(135, 135)]",144,144,65,36,144,156,268,270,135,270,135,270,135,270,135,270,135,270,135,270,135,270,135,270,135,270,135,270,135,270.0,135.0,270.0,135.0,270.0,135.0,270.0,135.0,1.007462686567164,1.007462686567164
98c0d0d2-2286-47cd-9c80-8a6216840978,22,False,"[(135, 135)]",144,144,36,65,144,112,268,270,135,270,135,270,135,270,135,270,135,270,135,270,135,270,135,270,135,270,135,270,135,270.0,135.0,270.0,135.0,270.0,135.0,270.0,135.0,1.007462686567164,1.007462686567164
711d44b8-f138-499a-8703-2f35a9be1643,23,True,"[(100, 398)]",100,398,28,138,100,142,460,498,100,498,100,498,100,498,100,498,100,498,100,498,100,498,100,498,100,498,100,498,100,498.0,100.0,498.0,100.0,498.0,100.0,498.0,100.0,1.0826086956521739,1.0826086956521739
711d44b8-f138-499a-8703-2f35a9be1643,23,True,"[(398, 100)]",398,100,138,28,398,318,460,498,398,498,398,498,398,498,398,498,398,498,398,498,398,498,398,498,398,498,398,498,398,498.0,398.0,498.0,398.0,498.0,398.0,498.0,398.0,1.0826086956521739,1.0826086956521739
baf32fa9-fe55-4d2b-badc-c3cbb3396c16,22,False,"[(91, 477)]",100,486,40,134,100,91,568,568,91,568,91,568,91,568,91,568,91,568,91,568,91,568,91,568,91,568,91,568,91,568.0,91.0,568.0,91.0,568.0,91.0,568.0,91.0,1.0,1.0
baf32fa9-fe55-4d2b-badc-c3cbb3396c16,22,False,"[(477, 91)]",486,100,134,40,486,477,568,568,477,568,477,568,477,568,477,568,477,568,477,568,477,568,477,568,477,568,477,568,477,568.0,477.0,568.0,477.0,568.0,477.0,568.0,477.0,1.0,1.0
67a1820e-4556-4fff-9598-da3aaeb90da0,89,True,"[(100, 144)]",100,144,28,45,100,100,244,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244.0,100.0,244.0,100.0,244.0,100.0,244.0,100.0,1.0,1.0
67a1820e-4556-4fff-9598-da3aaeb90da0,89,True,"[(144, 100)]",144,100,45,28,144,144,244,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244.0,144.0,244.0,144.0,244.0,144.0,244.0,144.0,1.0,1.0
00011efb-e92f-48c2-8326-a83f0fe6e73b,0,True,"[(100, 300)]",100,300,58,106,100,110,308,400,100,400,100,400,100,400,100,400,100,400,100,400,100,400,100,400,100,400,100,400,100,400.0,100.0,400.0,100.0,400.0,100.0,400.0,100.0,1.2987012987012987,1.2987012987012987
00011efb-e92f-48c2-8326-a83f0fe6e73b,0,True,"[(300, 100)]",300,100,106,58,300,198,308,400,300,400,300,400,300,400,300,400,300,400,300,400,300,400,300,400,300,400,300,400,300,400.0,300.0,400.0,300.0,400.0,300.0,400.0,300.0,1.2987012987012987,1.2987012987012987
0c18bdd9-2903-400b-b7c8-d3376c364ff0,56,True,"[(115, 181), (97, 197)]",144,276,36,71,144,100,288,294,97,296,115,294,97,294,97,296,115,294,97,294,97,294,97,294,97,296,115,294,97,294.0,97.0,294.0,97.0,294.6109,102.49799999999999,294.0,97.0,1.0277777777777777,1.0208333333333333
0c18bdd9-2903-400b-b7c8-d3376c364ff0,56,True,"[(181, 115), (197, 97)]",276,144,71,36,276,188,288,294,197,296,181,294,197,294,197,296,181,294,197,294,197,294,197,294,197,296,181,294,197,294.0,197.0,294.0,197.0,294.6109,192.1129,294.0,197.0,1.0277777777777777,1.0208333333333333
d5bb68b0-07b5-4f49-8f39-7cef510566a2,44,True,"[(1477, 91)]",1486,100,344,19,1486,1477,1568,1568,1477,1568,1477,1568,1477,1568,1477,1568,1477,1568,1477,1568,1477,1568,1477,1568,1477,1568,1477,1568,1477,1568.0,1477.0,1568.0,1477.0,1568.0,1477.0,1568.0,1477.0,1.0,1.0
d5bb68b0-07b5-4f49-8f39-7cef510566a2,44,True,"[(91, 1477)]",100,1486,19,344,100,91,1568,1568,91,1568,91,1568,91,1568,91,1568,91,1568,91,1568,91,1568,91,1568,91,1568,91,1568,91,1568.0,91.0,1568.0,91.0,1568.0,91.0,1568.0,91.0,1.0,1.0
7efad7ec-8d8e-41e3-adbc-c2c4cccb8d22,88,False,"[(175, 197)]",298,232,103,70,298,175,372,372,175,372,175,372,175,372,175,372,175,372,175,372,175,372,175,372,175,372,175,372,175,372.0,175.0,372.0,175.0,372.0,175.0,372.0,175.0,1.0,1.0
7efad7ec-8d8e-41e3-adbc-c2c4cccb8d22,88,False,"[(197, 175)]",232,298,70,103,232,197,372,372,197,372,197,372,197,372,197,372,197,372,197,372,197,372,197,372,197,372,197,372,197,372.0,197.0,372.0,197.0,372.0,197.0,372.0,197.0,1.0,1.0
