eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Nash,Individual Time In Nash,PoA,PoS
002f54a4-e9ef-40fd-a012-b3a236fe230b,66,True,"[(108, 174)]",122,178,32,44,122,151,258,282,108,282,108,282,108,282,108,282,108,282,108,282,108,282,108,282,108,282,108,282,108,282.0,108.0,282.0,108.0,282.0,108.0,282.0,108.0,1.0930232558139534,1.0930232558139534
002f54a4-e9ef-40fd-a012-b3a236fe230b,66,True,"[(174, 108)]",178,122,44,32,178,107,258,282,174,282,174,282,174,282,174,282,174,282,174,282,174,282,174,282,174,282,174,282,174,282.0,174.0,282.0,174.0,282.0,174.0,282.0,174.0,1.0930232558139534,1.0930232558139534
5ff67d43-acc5-4561-bee3-ba8f66032a56,88,True,"[(80, 202), (84, 194)]",100,288,37,72,100,83,276,282,80,278,84,278,84,278,84,278,84,282,80,282,80,282,80,282,80,278,84,278,84,282.0,80.0,278.0,84.0,280.8059,81.194,282.0,80.0,1.0217391304347827,1.0072463768115942
5ff67d43-acc5-4561-bee3-ba8f66032a56,88,True,"[(202, 80), (194, 84)]",288,100,72,37,288,193,276,282,202,278,194,278,194,278,194,278,194,282,202,282,202,282,202,282,202,278,194,278,194,282.0,202.0,278.0,194.0,280.8059,199.6119,282.0,202.0,1.0217391304347827,1.0072463768115942
0f5fc6f6-93c0-4861-a9ce-c8bfba537592,474,True,"[(276, 56)]",276,56,81,11,276,276,332,332,276,332,276,332,276,332,276,332,276,332,276,332,276,332,276,332,276,332,276,332,276,332.0,276.0,332.0,276.0,332.0,276.0,332.0,276.0,1.0,1.0
0f5fc6f6-93c0-4861-a9ce-c8bfba537592,474,True,"[(56, 276)]",56,276,11,81,56,56,332,332,56,332,56,332,56,332,56,332,56,332,56,332,56,332,56,332,56,332,56,332,56,332.0,56.0,332.0,56.0,332.0,56.0,332.0,56.0,1.0,1.0
d361ff74-e751-4b51-a5a9-d9c4fef8583e,33,True,"[(86, 152)]",100,178,23,39,100,64,238,238,86,238,86,238,86,238,86,238,86,238,86,238,86,238,86,238,86,238,86,238,86,238.0,86.0,238.0,86.0,238.0,86.0,238.0,86.0,1.0,1.0
d361ff74-e751-4b51-a5a9-d9c4fef8583e,33,True,"[(152, 86)]",178,100,39,23,178,174,238,238,152,238,152,238,152,238,152,238,152,238,152,238,152,238,152,238,152,238,152,238,152,238.0,152.0,238.0,152.0,238.0,152.0,238.0,152.0,1.0,1.0
ad58f81f-cefb-4801-a5cd-066892036673,1046,True,"[(364, 12)]",364,12,121,12,364,364,376,376,364,376,364,376,364,376,364,376,364,376,364,376,364,376,364,376,364,376,364,376,364,376.0,364.0,376.0,364.0,376.0,364.0,376.0,364.0,1.0,1.0
ad58f81f-cefb-4801-a5cd-066892036673,1046,True,"[(12, 364)]",12,364,12,121,12,12,376,376,12,376,12,376,12,376,12,376,12,376,12,376,12,376,12,376,12,376,12,376,12,376.0,12.0,376.0,12.0,376.0,12.0,376.0,12.0,1.0,1.0
0b11f849-11c2-4aef-86c5-b399e1683571,110,True,"[(100, 144)]",100,144,37,39,100,100,244,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244.0,100.0,244.0,100.0,244.0,100.0,244.0,100.0,1.0,1.0
0b11f849-11c2-4aef-86c5-b399e1683571,110,True,"[(144, 100)]",144,100,39,37,144,144,244,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244.0,144.0,244.0,144.0,244.0,144.0,244.0,144.0,1.0,1.0
34c1a9d6-4b73-4014-8a02-1a0e91f31b40,100,True,"[(100, 178)]",100,178,28,46,100,159,274,278,100,278,100,278,100,278,100,278,100,278,100,278,100,278,100,278,100,278,100,278,100,278.0,100.0,278.0,100.0,278.0,100.0,278.0,100.0,1.0145985401459854,1.0145985401459854
34c1a9d6-4b73-4014-8a02-1a0e91f31b40,100,True,"[(178, 100)]",178,100,46,28,178,115,274,278,178,278,178,278,178,278,178,278,178,278,178,278,178,278,178,278,178,278,178,278,178,278.0,178.0,278.0,178.0,278.0,178.0,278.0,178.0,1.0145985401459854,1.0145985401459854
e7fbece7-22f3-4423-be05-9a08245155f5,111,True,"[(100, 34)]",100,34,19,16,100,100,134,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134.0,100.0,134.0,100.0,134.0,100.0,134.0,100.0,1.0,1.0
e7fbece7-22f3-4423-be05-9a08245155f5,111,True,"[(34, 100)]",34,100,16,19,34,34,134,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134.0,34.0,134.0,34.0,134.0,34.0,134.0,34.0,1.0,1.0
87fa1b85-6306-4345-87dc-fe44c1944f38,101,True,"[(100, 144)]",100,144,19,27,100,100,244,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244.0,100.0,244.0,100.0,244.0,100.0,244.0,100.0,1.0,1.0
87fa1b85-6306-4345-87dc-fe44c1944f38,101,True,"[(144, 100)]",144,100,27,19,144,144,244,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244.0,144.0,244.0,144.0,244.0,144.0,244.0,144.0,1.0,1.0
f84c94f5-affd-4d6e-9143-4fff0238d3a5,66,True,"[(122, 122)]",122,122,48,41,122,122,244,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244.0,122.0,244.0,122.0,244.0,122.0,244.0,122.0,1.0,1.0
f84c94f5-affd-4d6e-9143-4fff0238d3a5,66,True,"[(122, 122)]",122,122,41,48,122,122,244,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244.0,122.0,244.0,122.0,244.0,122.0,244.0,122.0,1.0,1.0
df5c63f0-888c-4bbf-8573-af6f7c85dcaf,100,True,"[(144, 376)]",144,376,62,156,144,203,516,520,144,520,144,520,144,520,144,520,144,520,144,520,144,520,144,520,144,520,144,520,144,520.0,144.0,520.0,144.0,520.0,144.0,520.0,144.0,1.0077519379844961,1.0077519379844961
df5c63f0-888c-4bbf-8573-af6f7c85dcaf,100,True,"[(376, 144)]",376,144,156,62,376,313,516,520,376,520,376,520,376,520,376,520,376,520,376,520,376,520,376,520,376,520,376,520,376,520.0,376.0,520.0,376.0,520.0,376.0,520.0,376.0,1.0077519379844961,1.0077519379844961
155a2e68-2da5-427f-b5c2-cc5775c76e01,122,True,"[(122, 122)]",122,122,23,41,122,122,244,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244.0,122.0,244.0,122.0,244.0,122.0,244.0,122.0,1.0,1.0
155a2e68-2da5-427f-b5c2-cc5775c76e01,122,True,"[(122, 122)]",122,122,41,23,122,122,244,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244.0,122.0,244.0,122.0,244.0,122.0,244.0,122.0,1.0,1.0
a988ddd1-10c7-433b-b8b1-82c94f134927,66,True,"[(100, 122)]",100,122,19,27,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222.0,100.0,222.0,100.0,222.0,100.0,222.0,100.0,1.0,1.0
a988ddd1-10c7-433b-b8b1-82c94f134927,66,True,"[(122, 100)]",122,100,27,19,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222.0,122.0,222.0,122.0,222.0,122.0,222.0,122.0,1.0,1.0
a4b814d4-e3f1-43e8-b689-3e7a3d7d5ae2,154,False,"[(434, 478)]",948,760,294,255,948,434,912,912,434,912,434,912,434,912,434,912,434,912,434,912,434,912,434,912,434,912,434,912,434,912.0,434.0,912.0,434.0,912.0,434.0,912.0,434.0,1.0,1.0
a4b814d4-e3f1-43e8-b689-3e7a3d7d5ae2,154,False,"[(478, 434)]",760,948,255,294,760,478,912,912,478,912,478,912,478,912,478,912,478,912,478,912,478,912,478,912,478,912,478,912,478,912.0,478.0,912.0,478.0,912.0,478.0,912.0,478.0,1.0,1.0
68734a55-dc7d-4a1f-b771-f78494a28a62,132,True,"[(144, 232)]",144,232,57,52,144,144,376,376,144,376,144,376,144,376,144,376,144,376,144,376,144,376,144,376,144,376,144,376,144,376.0,144.0,376.0,144.0,376.0,144.0,376.0,144.0,1.0,1.0
68734a55-dc7d-4a1f-b771-f78494a28a62,132,True,"[(232, 144)]",232,144,52,57,232,232,376,376,232,376,232,376,232,376,232,376,232,376,232,376,232,376,232,376,232,376,232,376,232,376.0,232.0,376.0,232.0,376.0,232.0,376.0,232.0,1.0,1.0
b29ce643-6195-443d-9737-fb6c215df265,88,True,"[(122, 144)]",122,144,45,44,122,122,266,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266.0,122.0,266.0,122.0,266.0,122.0,266.0,122.0,1.0,1.0
b29ce643-6195-443d-9737-fb6c215df265,88,True,"[(144, 122)]",144,122,44,45,144,144,266,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266.0,144.0,266.0,144.0,266.0,144.0,266.0,144.0,1.0,1.0
384eec75-6363-4b5b-b949-024f00f2064a,112,True,"[(100, 144)]",100,144,32,45,100,100,244,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244.0,100.0,244.0,100.0,244.0,100.0,244.0,100.0,1.0,1.0
384eec75-6363-4b5b-b949-024f00f2064a,112,True,"[(144, 100)]",144,100,45,32,144,144,244,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244.0,144.0,244.0,144.0,244.0,144.0,244.0,144.0,1.0,1.0
330761c5-8217-4567-aadb-f4215aad8216,122,True,"[(100, 144)]",100,144,28,36,100,100,244,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244.0,100.0,244.0,100.0,244.0,100.0,244.0,100.0,1.0,1.0
330761c5-8217-4567-aadb-f4215aad8216,122,True,"[(144, 100)]",144,100,36,28,144,144,244,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244.0,144.0,244.0,144.0,244.0,144.0,244.0,144.0,1.0,1.0
ce906d8e-dc90-438f-8c5e-2db21e63bc57,66,True,"[(166, 144)]",166,144,39,27,166,203,296,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310.0,166.0,310.0,166.0,310.0,166.0,310.0,166.0,1.0472972972972974,1.0472972972972974
ce906d8e-dc90-438f-8c5e-2db21e63bc57,66,True,"[(144, 166)]",144,166,27,39,144,93,296,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310.0,144.0,310.0,144.0,310.0,144.0,310.0,144.0,1.0472972972972974,1.0472972972972974
2204eb22-1d4f-4e4b-84ad-e3b50d26141a,100,True,"[(100, 628)]",100,628,32,243,100,100,728,728,100,728,100,728,100,728,100,728,100,728,100,728,100,728,100,728,100,728,100,728,100,728.0,100.0,728.0,100.0,728.0,100.0,728.0,100.0,1.0,1.0
2204eb22-1d4f-4e4b-84ad-e3b50d26141a,100,True,"[(628, 100)]",628,100,243,32,628,628,728,728,628,728,628,728,628,728,628,728,628,728,628,728,628,728,628,728,628,728,628,728,628,728.0,628.0,728.0,628.0,728.0,628.0,728.0,628.0,1.0,1.0
bd10a0a3-032d-427d-be18-616b5a1cd06d,23,True,"[(87, 197)]",100,310,19,90,100,87,284,284,87,284,87,284,87,284,87,284,87,284,87,284,87,284,87,284,87,284,87,284,87,284.0,87.0,284.0,87.0,284.0,87.0,284.0,87.0,1.0,1.0
bd10a0a3-032d-427d-be18-616b5a1cd06d,23,True,"[(197, 87)]",310,100,90,19,310,197,284,284,197,284,197,284,197,284,197,284,197,284,197,284,197,284,197,284,197,284,197,284,197,284.0,197.0,284.0,197.0,284.0,197.0,284.0,197.0,1.0,1.0
f8f624b6-1532-4672-9b47-ab7756b8a038,45,True,"[(100, 266)]",100,266,19,81,100,132,308,366,100,366,100,366,100,366,100,366,100,366,100,366,100,366,100,366,100,366,100,366,100,366.0,100.0,366.0,100.0,366.0,100.0,366.0,100.0,1.1883116883116882,1.1883116883116882
f8f624b6-1532-4672-9b47-ab7756b8a038,45,True,"[(266, 100)]",266,100,81,19,266,176,308,366,266,366,266,366,266,366,266,366,266,366,266,366,266,366,266,366,266,366,266,366,266,366.0,266.0,366.0,266.0,366.0,266.0,366.0,266.0,1.1883116883116882,1.1883116883116882
d31d3bdd-2b2b-4420-88af-bc51ad6d5b04,122,False,"[(98, 186), (82, 192)]",100,210,46,48,100,82,274,274,82,284,98,274,82,274,82,284,98,274,82,274,82,274,82,274,82,284,98,274,82,274.0,82.0,274.0,82.0,276.1951,85.5122,274.0,82.0,1.0364963503649636,1.0
d31d3bdd-2b2b-4420-88af-bc51ad6d5b04,122,False,"[(186, 98), (192, 82)]",210,100,48,46,210,192,274,274,192,284,186,274,192,274,192,284,186,274,192,274,192,274,192,274,192,284,186,274,192,274.0,192.0,274.0,192.0,276.1951,190.6829,274.0,192.0,1.0364963503649636,1.0
b65b2c7d-0ffd-42bd-906d-e3bebf1f33b2,45,True,"[(100, 210)]",100,210,28,88,100,130,304,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310.0,100.0,310.0,100.0,310.0,100.0,310.0,100.0,1.019736842105263,1.019736842105263
b65b2c7d-0ffd-42bd-906d-e3bebf1f33b2,45,True,"[(210, 100)]",210,100,88,28,210,174,304,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310.0,210.0,310.0,210.0,310.0,210.0,310.0,210.0,1.019736842105263,1.019736842105263
f30b872c-54c0-4cf7-a46b-3c645d72ddb8,187,True,"[(364, 298)]",364,298,133,108,364,364,662,662,364,662,364,662,364,662,364,662,364,662,364,662,364,662,364,662,364,662,364,662,364,662.0,364.0,662.0,364.0,662.0,364.0,662.0,364.0,1.0,1.0
f30b872c-54c0-4cf7-a46b-3c645d72ddb8,187,True,"[(298, 364)]",298,364,108,133,298,298,662,662,298,662,298,662,298,662,298,662,298,662,298,662,298,662,298,662,298,662,298,662,298,662.0,298.0,662.0,298.0,662.0,298.0,662.0,298.0,1.0,1.0
401d969a-172b-41f7-af72-7672e1040b6d,0,True,"[(144, 144)]",144,144,44,53,144,126,274,288,144,288,144,288,144,288,144,288,144,288,144,288,144,288,144,288,144,288,144,288,144,288.0,144.0,288.0,144.0,288.0,144.0,288.0,144.0,1.051094890510949,1.051094890510949
401d969a-172b-41f7-af72-7672e1040b6d,0,True,"[(144, 144)]",144,144,53,44,144,148,274,288,144,288,144,288,144,288,144,288,144,288,144,288,144,288,144,288,144,288,144,288,144,288.0,144.0,288.0,144.0,288.0,144.0,288.0,144.0,1.051094890510949,1.051094890510949
c9ed16b1-0eae-4b20-ab39-6583d270b801,199,True,"[(144, 122)]",144,122,31,50,144,144,266,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266.0,144.0,266.0,144.0,266.0,144.0,266.0,144.0,1.0,1.0
c9ed16b1-0eae-4b20-ab39-6583d270b801,199,True,"[(122, 144)]",122,144,50,31,122,122,266,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266.0,122.0,266.0,122.0,266.0,122.0,266.0,122.0,1.0,1.0
7affb389-dcc4-4e73-bafc-03705d861144,22,False,"[(113, 135)]",122,144,39,36,122,99,242,248,113,248,113,248,113,248,113,248,113,248,113,248,113,248,113,248,113,248,113,248,113,248.0,113.0,248.0,113.0,248.0,113.0,248.0,113.0,1.024793388429752,1.024793388429752
7affb389-dcc4-4e73-bafc-03705d861144,22,False,"[(135, 113)]",144,122,36,39,144,143,242,248,135,248,135,248,135,248,135,248,135,248,135,248,135,248,135,248,135,248,135,248,135,248.0,135.0,248.0,135.0,248.0,135.0,248.0,135.0,1.024793388429752,1.024793388429752
089f21af-dfa4-425e-9bec-427530cdeeef,112,True,"[(100, 100)]",100,100,35,32,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
089f21af-dfa4-425e-9bec-427530cdeeef,112,True,"[(100, 100)]",100,100,32,35,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
62082160-f96d-4068-9104-0d7d536a68f8,22,False,"[(91, 125)]",100,134,32,38,100,91,216,216,91,216,91,216,91,216,91,216,91,216,91,216,91,216,91,216,91,216,91,216,91,216.0,91.0,216.0,91.0,216.0,91.0,216.0,91.0,1.0,1.0
62082160-f96d-4068-9104-0d7d536a68f8,22,False,"[(125, 91)]",134,100,38,32,134,125,216,216,125,216,125,216,125,216,125,216,125,216,125,216,125,216,125,216,125,216,125,216,125,216.0,125.0,216.0,125.0,216.0,125.0,216.0,125.0,1.0,1.0
d11b9ed9-31e7-4788-a83a-adbee5a34563,0,False,"[(135, 113)]",144,122,40,39,135,135,248,248,135,248,135,248,135,248,135,248,135,248,135,248,135,248,135,248,135,248,135,248,135,248.0,135.0,248.0,135.0,248.0,135.0,248.0,135.0,1.0,1.0
d11b9ed9-31e7-4788-a83a-adbee5a34563,0,False,"[(113, 135)]",122,144,39,40,113,113,248,248,113,248,113,248,113,248,113,248,113,248,113,248,113,248,113,248,113,248,113,248,113,248.0,113.0,248.0,113.0,248.0,113.0,248.0,113.0,1.0,1.0
1a6deecf-7a2e-4816-9fde-84f555ac310c,112,True,"[(100, 100)]",100,100,19,32,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
1a6deecf-7a2e-4816-9fde-84f555ac310c,112,True,"[(100, 100)]",100,100,32,19,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
0bcd7ae6-1d92-4ee5-a4d8-06a22323a73e,78,True,"[(111, 221)]",122,320,52,76,122,111,332,332,111,332,111,332,111,332,111,332,111,332,111,332,111,332,111,332,111,332,111,332,111,332.0,111.0,332.0,111.0,332.0,111.0,332.0,111.0,1.0,1.0
0bcd7ae6-1d92-4ee5-a4d8-06a22323a73e,78,True,"[(221, 111)]",320,122,76,52,320,221,332,332,221,332,221,332,221,332,221,332,221,332,221,332,221,332,221,332,221,332,221,332,221,332.0,221.0,332.0,221.0,332.0,221.0,332.0,221.0,1.0,1.0
36faf82a-93e9-419a-b0b3-f218b45527a5,34,True,"[(89, 211)]",144,222,53,55,144,92,294,300,89,300,89,300,89,300,89,300,89,300,89,300,89,300,89,300,89,300,89,300,89,300.0,89.0,300.0,89.0,300.0,89.0,300.0,89.0,1.0204081632653061,1.0204081632653061
36faf82a-93e9-419a-b0b3-f218b45527a5,34,True,"[(211, 89)]",222,144,55,53,222,202,294,300,211,300,211,300,211,300,211,300,211,300,211,300,211,300,211,300,211,300,211,300,211,300.0,211.0,300.0,211.0,300.0,211.0,300.0,211.0,1.0204081632653061,1.0204081632653061
d308293f-172c-4b6e-8910-a792eaa2e994,110,True,"[(144, 166)]",144,166,54,48,144,144,310,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310.0,144.0,310.0,144.0,310.0,144.0,310.0,144.0,1.0,1.0
d308293f-172c-4b6e-8910-a792eaa2e994,110,True,"[(166, 144)]",166,144,48,54,166,166,310,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310.0,166.0,310.0,166.0,310.0,166.0,310.0,166.0,1.0,1.0
4be09bc1-3544-49e8-b3c4-e797f93adea8,100,True,"[(122, 56)]",122,56,31,20,122,122,178,178,122,178,122,178,122,178,122,178,122,178,122,178,122,178,122,178,122,178,122,178,122,178.0,122.0,178.0,122.0,178.0,122.0,178.0,122.0,1.0,1.0
4be09bc1-3544-49e8-b3c4-e797f93adea8,100,True,"[(56, 122)]",56,122,20,31,56,56,178,178,56,178,56,178,56,178,56,178,56,178,56,178,56,178,56,178,56,178,56,178,56,178.0,56.0,178.0,56.0,178.0,56.0,178.0,56.0,1.0,1.0
2cf7bbed-e5f4-4781-92d4-6ef12177bd5f,244,True,"[(100, 100)]",100,100,50,41,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
2cf7bbed-e5f4-4781-92d4-6ef12177bd5f,244,True,"[(100, 100)]",100,100,41,50,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
bfe6c462-515b-4aa5-b1e0-77ad54804b28,1,True,"[(100, 376)]",100,376,19,84,100,110,352,476,100,476,100,476,100,476,100,476,100,476,100,476,100,476,100,476,100,476,100,476,100,476.0,100.0,476.0,100.0,476.0,100.0,476.0,100.0,1.3522727272727273,1.3522727272727273
bfe6c462-515b-4aa5-b1e0-77ad54804b28,1,True,"[(376, 100)]",376,100,84,19,376,242,352,476,376,476,376,476,376,476,376,476,376,476,376,476,376,476,376,476,376,476,376,476,376,476.0,376.0,476.0,376.0,476.0,376.0,476.0,376.0,1.3522727272727273,1.3522727272727273
16c96032-fde8-485e-8e37-a9123c006e71,121,True,"[(232, 222)]",232,222,88,82,232,246,360,454,232,454,232,454,232,454,232,454,232,454,232,454,232,454,232,454,232,454,232,454,232,454.0,232.0,454.0,232.0,454.0,232.0,454.0,232.0,1.261111111111111,1.261111111111111
16c96032-fde8-485e-8e37-a9123c006e71,121,True,"[(222, 232)]",222,232,82,88,222,114,360,454,222,454,222,454,222,454,222,454,222,454,222,454,222,454,222,454,222,454,222,454,222,454.0,222.0,454.0,222.0,454.0,222.0,454.0,222.0,1.261111111111111,1.261111111111111
020325bd-8e63-4da4-afbd-f950b2459175,45,True,"[(214, 258), (232, 254)]",232,386,92,111,232,214,472,472,214,486,232,472,214,472,214,486,232,472,214,472,214,472,214,472,214,486,232,472,214,472.0,214.0,472.0,214.0,472.41179999999997,214.5294,472.0,214.0,1.0296610169491525,1.0
020325bd-8e63-4da4-afbd-f950b2459175,45,True,"[(258, 214), (254, 232)]",386,232,111,92,386,258,472,472,258,486,254,472,258,472,258,486,254,472,258,472,258,472,258,472,258,486,254,472,258,472.0,258.0,472.0,258.0,472.41179999999997,257.88239999999996,472.0,258.0,1.0296610169491525,1.0
77615a6b-f7f8-4f08-993f-927ffa650c11,55,True,"[(100, 124)]",100,124,19,25,100,91,216,224,100,224,100,224,100,224,100,224,100,224,100,224,100,224,100,224,100,224,100,224,100,224.0,100.0,224.0,100.0,224.0,100.0,224.0,100.0,1.037037037037037,1.037037037037037
77615a6b-f7f8-4f08-993f-927ffa650c11,55,True,"[(124, 100)]",124,100,25,19,124,125,216,224,124,224,124,224,124,224,124,224,124,224,124,224,124,224,124,224,124,224,124,224,124,224.0,124.0,224.0,124.0,224.0,124.0,224.0,124.0,1.037037037037037,1.037037037037037
832100a8-5bad-45d0-8b40-aafac4d47591,100,True,"[(100, 122)]",100,122,32,23,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222.0,100.0,222.0,100.0,222.0,100.0,222.0,100.0,1.0,1.0
832100a8-5bad-45d0-8b40-aafac4d47591,100,True,"[(122, 100)]",122,100,23,32,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222.0,122.0,222.0,122.0,222.0,122.0,222.0,122.0,1.0,1.0
3e80d987-9536-4ac8-a15d-9d82ebea70c7,0,True,"[(628, 782)]",628,782,163,222,628,628,1410,1410,628,1410,628,1410,628,1410,628,1410,628,1410,628,1410,628,1410,628,1410,628,1410,628,1410,628,1410.0,628.0,1410.0,628.0,1410.0,628.0,1410.0,628.0,1.0,1.0
3e80d987-9536-4ac8-a15d-9d82ebea70c7,0,True,"[(782, 628)]",782,628,222,163,782,782,1410,1410,782,1410,782,1410,782,1410,782,1410,782,1410,782,1410,782,1410,782,1410,782,1410,782,1410,782,1410.0,782.0,1410.0,782.0,1410.0,782.0,1410.0,782.0,1.0,1.0
e1b44224-b1e4-497f-8a5c-8df2aa696db1,121,True,"[(122, 78)]",122,78,23,15,122,122,200,200,122,200,122,200,122,200,122,200,122,200,122,200,122,200,122,200,122,200,122,200,122,200.0,122.0,200.0,122.0,200.0,122.0,200.0,122.0,1.0,1.0
e1b44224-b1e4-497f-8a5c-8df2aa696db1,121,True,"[(78, 122)]",78,122,15,23,78,78,200,200,78,200,78,200,78,200,78,200,78,200,78,200,78,200,78,200,78,200,78,200,78,200.0,78.0,200.0,78.0,200.0,78.0,200.0,78.0,1.0,1.0
0b618cce-a02f-4278-98d7-eb87572c2c36,22,False,"[(91, 135)]",100,144,19,31,100,91,226,226,91,226,91,226,91,226,91,226,91,226,91,226,91,226,91,226,91,226,91,226,91,226.0,91.0,226.0,91.0,226.0,91.0,226.0,91.0,1.0,1.0
0b618cce-a02f-4278-98d7-eb87572c2c36,22,False,"[(135, 91)]",144,100,31,19,144,135,226,226,135,226,135,226,135,226,135,226,135,226,135,226,135,226,135,226,135,226,135,226,135,226.0,135.0,226.0,135.0,226.0,135.0,226.0,135.0,1.0,1.0
c766827f-677b-4154-ac9f-b923b7a4b9e6,22,True,"[(100, 134)]",100,134,36,40,100,100,234,234,100,234,100,234,100,234,100,234,100,234,100,234,100,234,100,234,100,234,100,234,100,234.0,100.0,234.0,100.0,234.0,100.0,234.0,100.0,1.0,1.0
c766827f-677b-4154-ac9f-b923b7a4b9e6,22,True,"[(134, 100)]",134,100,40,36,134,134,234,234,134,234,134,234,134,234,134,234,134,234,134,234,134,234,134,234,134,234,134,234,134,234.0,134.0,234.0,134.0,234.0,134.0,234.0,134.0,1.0,1.0
ac7349a0-6920-4665-8b4b-ef9c6be0edeb,23,True,"[(100, 364)]",100,364,32,122,100,140,346,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464.0,100.0,464.0,100.0,464.0,100.0,464.0,100.0,1.3410404624277457,1.3410404624277457
ac7349a0-6920-4665-8b4b-ef9c6be0edeb,23,True,"[(364, 100)]",364,100,122,32,364,206,346,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464.0,364.0,464.0,364.0,464.0,364.0,464.0,364.0,1.3410404624277457,1.3410404624277457
