eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Nash,Individual Time In Nash,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
38b1e1fc-d93f-42fc-af87-b7225de96bd8,90,True,"[(100, 34)]",100,34,27,7,100,100,134,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134.0,100.0,134.0,100.0,134.0,100.0,134.0,100.0,1.0,1.0
38b1e1fc-d93f-42fc-af87-b7225de96bd8,90,True,"[(34, 100)]",34,100,7,27,34,34,134,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134.0,34.0,134.0,34.0,134.0,34.0,134.0,34.0,1.0,1.0
d3802d56-b750-45b2-806f-1c3e7ecb0181,22,True,"[(100, 122)]",100,122,23,44,100,82,208,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222.0,100.0,222.0,100.0,222.0,100.0,222.0,100.0,1.0673076923076923,1.0673076923076923
d3802d56-b750-45b2-806f-1c3e7ecb0181,22,True,"[(122, 100)]",122,100,44,23,122,126,208,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222.0,122.0,222.0,122.0,222.0,122.0,222.0,122.0,1.0673076923076923,1.0673076923076923
a29b52f7-b4d6-4fc8-8e8c-0b682483b7fd,88,True,"[(100, 122)]",100,122,46,32,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222.0,100.0,222.0,100.0,222.0,100.0,222.0,100.0,1.0,1.0
a29b52f7-b4d6-4fc8-8e8c-0b682483b7fd,88,True,"[(122, 100)]",122,100,32,46,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222.0,122.0,222.0,122.0,222.0,122.0,222.0,122.0,1.0,1.0
a88183b8-e007-45ec-af92-c8621feeab91,56,True,"[(100, 210)]",100,210,27,48,100,128,234,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310.0,100.0,310.0,100.0,310.0,100.0,310.0,100.0,1.3247863247863247,1.3247863247863247
a88183b8-e007-45ec-af92-c8621feeab91,56,True,"[(210, 100)]",210,100,48,27,210,106,234,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310.0,210.0,310.0,210.0,310.0,210.0,310.0,210.0,1.3247863247863247,1.3247863247863247
4e83bdb3-012d-4428-bb44-4c347cc5cc59,0,True,"[(100, 300)]",100,300,37,93,100,104,296,400,100,400,100,400,100,400,100,400,100,400,100,400,100,400,100,400,100,400,100,400,100,400.0,100.0,400.0,100.0,400.0,100.0,400.0,100.0,1.3513513513513513,1.3513513513513513
4e83bdb3-012d-4428-bb44-4c347cc5cc59,0,True,"[(300, 100)]",300,100,93,37,300,192,296,400,300,400,300,400,300,400,300,400,300,400,300,400,300,400,300,400,300,400,300,400,300,400.0,300.0,400.0,300.0,400.0,300.0,400.0,300.0,1.3513513513513513,1.3513513513513513
7e54dc53-b9ad-4c2b-a5e9-1bacf5249847,100,True,"[(100, 12)]",100,12,19,3,100,100,112,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112.0,100.0,112.0,100.0,112.0,100.0,112.0,100.0,1.0,1.0
7e54dc53-b9ad-4c2b-a5e9-1bacf5249847,100,True,"[(12, 100)]",12,100,3,19,12,12,112,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112.0,12.0,112.0,12.0,112.0,12.0,112.0,12.0,1.0,1.0
825b862c-fbeb-4235-9fed-f8db30e1ea03,132,True,"[(122, 122)]",122,122,77,77,122,122,244,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244.0,122.0,244.0,122.0,244.0,122.0,244.0,122.0,1.0,1.0
825b862c-fbeb-4235-9fed-f8db30e1ea03,132,True,"[(122, 122)]",122,122,77,77,122,122,244,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244.0,122.0,244.0,122.0,244.0,122.0,244.0,122.0,1.0,1.0
0feef947-cfb5-4fea-8b97-1ac094c0701a,100,True,"[(100, 100)]",100,100,27,45,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
0feef947-cfb5-4fea-8b97-1ac094c0701a,100,True,"[(100, 100)]",100,100,45,27,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
b2062b1b-56f1-4109-bcf8-fda68c5bc2af,0,False,"[(463, 585)]",914,1036,296,334,509,466,1042,1048,463,1048,463,1048,463,1048,463,1048,463,1048,463,1048,463,1048,463,1048,463,1048,463,1048,463,1048.0,463.0,1048.0,463.0,1048.0,463.0,1048.0,463.0,1.0057581573896353,1.0057581573896353
b2062b1b-56f1-4109-bcf8-fda68c5bc2af,0,False,"[(585, 463)]",1036,914,334,296,631,576,1042,1048,585,1048,585,1048,585,1048,585,1048,585,1048,585,1048,585,1048,585,1048,585,1048,585,1048,585,1048.0,585.0,1048.0,585.0,1048.0,585.0,1048.0,585.0,1.0057581573896353,1.0057581573896353
b0c45b4f-8279-4dd3-86f0-f9d176e8eaad,11,True,"[(168, 100)]",168,100,56,28,168,169,260,268,168,268,168,268,168,268,168,268,168,268,168,268,168,268,168,268,168,268,168,268,168,268.0,168.0,268.0,168.0,268.0,168.0,268.0,168.0,1.0307692307692307,1.0307692307692307
b0c45b4f-8279-4dd3-86f0-f9d176e8eaad,11,True,"[(100, 168)]",100,168,28,56,100,91,260,268,100,268,100,268,100,268,100,268,100,268,100,268,100,268,100,268,100,268,100,268,100,268.0,100.0,268.0,100.0,268.0,100.0,268.0,100.0,1.0307692307692307,1.0307692307692307
2648d692-4eda-4e3c-9bb4-7cd4d818fd4a,66,True,"[(90, 134), (99, 99)]",100,134,19,30,100,99,198,224,90,198,99,198,99,198,99,198,99,198,99,198,99,198,99,198,99,224,90,198,99,210.3157,94.7368,209.5556,95.0,218.091,92.0455,198.0,99.0,1.1313131313131313,1.0
2648d692-4eda-4e3c-9bb4-7cd4d818fd4a,66,True,"[(134, 90), (99, 99)]",134,100,30,19,134,99,198,224,134,198,99,198,99,198,99,198,99,198,99,198,99,198,99,198,99,224,134,198,99,210.3157,115.5789,209.5556,114.5556,218.091,126.0455,198.0,99.0,1.1313131313131313,1.0
1117465a-11da-46b9-827d-d5d5de275168,22,True,"[(71, 181), (67, 189)]",122,200,35,73,122,70,250,256,67,252,71,252,71,252,71,252,71,252,71,252,71,252,71,252,71,256,67,252,71,252.5892,70.4109,252.0,71.0,252.0,71.0,252.0,71.0,1.024,1.008
1117465a-11da-46b9-827d-d5d5de275168,22,True,"[(181, 71), (189, 67)]",200,122,73,35,200,180,250,256,189,252,181,252,181,252,181,252,181,252,181,252,181,252,181,252,181,256,189,252,181,252.5892,182.1783,252.0,181.0,252.0,181.0,252.0,181.0,1.024,1.008
