eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Egalitarian,Individual Time In Egalitarian,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,PoA,PoS
9a76184f-b307-42f9-abfd-dc3b2227d9f0,111,True,"[(166, 100)]",166,100,58,19,166,166,266,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266.0,166.0,266.0,166.0,266.0,166.0,266.0,166.0,1.0,1.0
8e2b3765-af18-41bb-952a-c35d12fdd62e,189,True,"[(122, 34)]",122,34,41,7,122,122,156,156,122,156,122,156,122,156,122,156,122,156,122,156,122,156,122,156,122,156,122,156,122,156.0,122.0,156.0,122.0,156.0,122.0,156.0,122.0,1.0,1.0
8e2b3765-af18-41bb-952a-c35d12fdd62e,189,True,"[(34, 122)]",34,122,7,41,34,34,156,156,34,156,34,156,34,156,34,156,34,156,34,156,34,156,34,156,34,156,34,156,34,156.0,34.0,156.0,34.0,156.0,34.0,156.0,34.0,1.0,1.0
fba80885-8f55-4351-b131-e00e3a2a1cd0,34,True,"[(100, 210)]",100,210,37,65,100,100,310,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310.0,100.0,310.0,100.0,310.0,100.0,310.0,100.0,1.0,1.0
fba80885-8f55-4351-b131-e00e3a2a1cd0,34,True,"[(210, 100)]",210,100,65,37,210,210,310,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310.0,210.0,310.0,210.0,310.0,210.0,310.0,210.0,1.0,1.0
e2f8042f-d551-4581-b031-18ea295c0256,111,True,"[(100, 166)]",100,166,45,49,100,100,266,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266.0,100.0,266.0,100.0,266.0,100.0,266.0,100.0,1.0,1.0
e2f8042f-d551-4581-b031-18ea295c0256,111,True,"[(166, 100)]",166,100,49,45,166,166,266,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266.0,166.0,266.0,166.0,266.0,166.0,266.0,166.0,1.0,1.0
edadb808-572a-4787-a590-cdda8afe28d0,111,True,"[(100, 100)]",100,100,32,28,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
edadb808-572a-4787-a590-cdda8afe28d0,111,True,"[(100, 100)]",100,100,28,32,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
f9860181-8c7c-497e-a871-992230d3df44,99,True,"[(100, 56)]",100,56,37,20,100,100,156,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156.0,100.0,156.0,100.0,156.0,100.0,156.0,100.0,1.0,1.0
f9860181-8c7c-497e-a871-992230d3df44,99,True,"[(56, 100)]",56,100,20,37,56,56,156,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156.0,56.0,156.0,56.0,156.0,56.0,156.0,56.0,1.0,1.0
049aa440-fb26-4e02-9185-3be5f1b93244,11,True,"[(1080, 398)]",1080,398,354,114,1080,1071,1471,1478,1080,1478,1080,1478,1080,1478,1080,1478,1080,1478,1080,1478,1080,1478,1080,1478,1080,1478,1080,1478,1080,1478.0,1080.0,1478.0,1080.0,1478.0,1080.0,1478.0,1080.0,1.0047586675730795,1.0047586675730795
049aa440-fb26-4e02-9185-3be5f1b93244,11,True,"[(398, 1080)]",398,1080,114,354,398,400,1471,1478,398,1478,398,1478,398,1478,398,1478,398,1478,398,1478,398,1478,398,1478,398,1478,398,1478,398,1478.0,398.0,1478.0,398.0,1478.0,398.0,1478.0,398.0,1.0047586675730795,1.0047586675730795
df23a3c3-c031-43df-8e35-d8b991d82feb,11,True,"[(100, 122)]",100,122,28,23,100,91,215,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222.0,100.0,222.0,100.0,222.0,100.0,222.0,100.0,1.0325581395348837,1.0325581395348837
df23a3c3-c031-43df-8e35-d8b991d82feb,11,True,"[(122, 100)]",122,100,23,28,122,124,215,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222.0,122.0,222.0,122.0,222.0,122.0,222.0,122.0,1.0325581395348837,1.0325581395348837
de3db94e-1889-44e0-a00f-5621baefd9d8,111,True,"[(100, 100)]",100,100,19,23,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
de3db94e-1889-44e0-a00f-5621baefd9d8,111,True,"[(100, 100)]",100,100,23,19,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
