eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,Egalitarian,Individual Time In Egalitarian,PoA,PoS
9bc218d1-f80f-4735-b468-c5eac7c46352,155,True,"[(100, 430)]",100,430,19,155,100,100,530,530,100,530,100,530,100,530,100,530,100,530,100,530,100,530,100,530,100,530,100,530,100,530.0,100.0,530.0,100.0,530.0,100.0,530.0,100.0,1.0,1.0
9bc218d1-f80f-4735-b468-c5eac7c46352,155,True,"[(430, 100)]",430,100,155,19,430,430,530,530,430,530,430,530,430,530,430,530,430,530,430,530,430,530,430,530,430,530,430,530,430,530.0,430.0,530.0,430.0,530.0,430.0,530.0,430.0,1.0,1.0
3f4029d9-1fe5-41e1-a8e5-da9a1db55da1,45,True,"[(94, 61), (55, 66)]",100,156,19,30,100,55,121,121,55,121,55,121,55,121,55,121,55,121,55,121,55,121,55,121,55,155,94,121,55,122.94650000000001,57.2328,121.0,55.0,121.0,55.0,121.0,55.0,1.28099173553719,1.0
3f4029d9-1fe5-41e1-a8e5-da9a1db55da1,45,True,"[(61, 94), (66, 55)]",156,100,30,19,156,66,121,121,66,121,66,121,66,121,66,121,66,121,66,121,66,121,66,121,66,155,61,121,66,122.94650000000001,65.7137,121.0,66.0,121.0,66.0,121.0,66.0,1.28099173553719,1.0
1d75c577-bae2-4027-b80b-d119f48d14ab,45,True,"[(90, 45), (82, 49)]",90,90,27,31,90,81,129,135,90,131,82,131,82,131,82,131,82,131,82,131,82,131,82,131,82,135,90,131,82,131.32659999999998,82.6531,131.0,82.0,131.0,82.0,131.0,82.0,1.0465116279069768,1.0155038759689923
1d75c577-bae2-4027-b80b-d119f48d14ab,45,True,"[(45, 90), (49, 82)]",90,90,31,27,90,48,129,135,45,131,49,131,49,131,49,131,49,131,49,131,49,131,49,131,49,135,45,131,49,131.32659999999998,48.6735,131.0,49.0,131.0,49.0,131.0,49.0,1.0465116279069768,1.0155038759689923
87531a4c-a5cb-4fac-bb2b-af6be4534fd5,0,False,"[(148, 81)]",244,122,82,41,244,139,223,229,148,229,148,229,148,229,148,229,148,229,148,229,148,229,148,229,148,229,148,229,148,229.0,148.0,229.0,148.0,229.0,148.0,229.0,148.0,1.0269058295964126,1.0269058295964126
87531a4c-a5cb-4fac-bb2b-af6be4534fd5,0,False,"[(81, 148)]",122,244,41,82,122,84,223,229,81,229,81,229,81,229,81,229,81,229,81,229,81,229,81,229,81,229,81,229,81,229.0,81.0,229.0,81.0,229.0,81.0,229.0,81.0,1.0269058295964126,1.0269058295964126
6f0530b9-8471-482b-82c2-1d52aff29166,11,True,"[(90, 90)]",90,90,26,39,90,81,173,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180.0,90.0,180.0,90.0,180.0,90.0,180.0,90.0,1.0404624277456647,1.0404624277456647
6f0530b9-8471-482b-82c2-1d52aff29166,11,True,"[(90, 90)]",90,90,39,26,90,92,173,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180.0,90.0,180.0,90.0,180.0,90.0,180.0,90.0,1.0404624277456647,1.0404624277456647
0ace85d6-b772-45a3-a855-244641b4f22c,44,False,"[(102, 157)]",332,342,84,94,332,102,259,259,102,259,102,259,102,259,102,259,102,259,102,259,102,259,102,259,102,259,102,259,102,259.0,102.0,259.0,102.0,259.0,102.0,259.0,102.0,1.0,1.0
0ace85d6-b772-45a3-a855-244641b4f22c,44,False,"[(157, 102)]",342,332,94,84,342,157,259,259,157,259,157,259,157,259,157,259,157,259,157,259,157,259,157,259,157,259,157,259,157,259.0,157.0,259.0,157.0,259.0,157.0,259.0,157.0,1.0,1.0
b6c8bd57-f5de-4f39-9917-7169780108f9,23,False,"[(83, 128), (125, 92)]",166,178,65,65,166,86,205,211,83,217,125,211,83,211,83,217,125,211,83,211,83,211,83,211,83,217,125,211,83,213.7163,102.0145,212.7619,95.3333,211.0,83.0,213.5384,100.7692,1.0585365853658537,1.0292682926829269
b6c8bd57-f5de-4f39-9917-7169780108f9,23,False,"[(128, 83), (92, 125)]",178,166,65,65,178,119,205,211,128,217,92,211,128,211,128,217,92,211,128,211,128,211,128,211,128,217,92,211,128,213.7163,111.7018,212.7619,117.4286,211.0,128.0,213.5384,112.7692,1.0585365853658537,1.0292682926829269
f218d7a0-cb36-400d-a398-4fa808295796,11,True,"[(156, 34)]",156,34,52,7,156,106,179,190,156,190,156,190,156,190,156,190,156,190,156,190,156,190,156,190,156,190,156,190,156,190.0,156.0,190.0,156.0,190.0,156.0,190.0,156.0,1.0614525139664805,1.0614525139664805
f218d7a0-cb36-400d-a398-4fa808295796,11,True,"[(34, 156)]",34,156,7,52,34,73,179,190,34,190,34,190,34,190,34,190,34,190,34,190,34,190,34,190,34,190,34,190,34,190.0,34.0,190.0,34.0,190.0,34.0,190.0,34.0,1.0614525139664805,1.0614525139664805
bfeb0590-6797-4c17-901f-671cd97fae4e,67,True,"[(188, 133), (117, 184)]",188,276,71,86,188,117,301,301,117,301,117,301,117,301,117,321,188,301,117,301,117,301,117,301,117,321,188,301,117,306.2577,135.6649,301.0,117.0,301.0,117.0,301.0,117.0,1.0664451827242525,1.0
bfeb0590-6797-4c17-901f-671cd97fae4e,67,True,"[(133, 188), (184, 117)]",276,188,86,71,276,184,301,301,184,301,184,301,184,301,184,321,133,301,184,301,184,301,184,301,184,321,133,301,184,306.2577,170.5928,301.0,184.0,301.0,184.0,301.0,184.0,1.0664451827242525,1.0
7e77bc17-cf32-4724-b263-f47a4acdbf24,22,True,"[(738, 78)]",738,78,205,24,738,738,816,816,738,816,738,816,738,816,738,816,738,816,738,816,738,816,738,816,738,816,738,816,738,816.0,738.0,816.0,738.0,816.0,738.0,816.0,738.0,1.0,1.0
7e77bc17-cf32-4724-b263-f47a4acdbf24,22,True,"[(78, 738)]",78,738,24,205,78,78,816,816,78,816,78,816,78,816,78,816,78,816,78,816,78,816,78,816,78,816,78,816,78,816.0,78.0,816.0,78.0,816.0,78.0,816.0,78.0,1.0,1.0
5f0808d8-f496-4a43-98ec-408faa7aabe5,1,False,"[(83, 38), (64, 53), (73, 40)]",90,56,36,11,90,73,113,121,83,117,64,113,73,113,73,117,64,113,73,113,73,113,73,113,73,117,64,113,73,113.88,71.02,113.0,73.0,113.0,73.0,113.6666,73.83330000000001,1.0707964601769913,1.0
5f0808d8-f496-4a43-98ec-408faa7aabe5,1,False,"[(38, 83), (53, 64), (40, 73)]",56,90,11,36,56,40,113,121,38,117,53,113,40,113,40,117,53,113,40,113,40,113,40,113,40,117,53,113,40,113.88,42.86,113.0,40.0,113.0,40.0,113.6666,39.8333,1.0707964601769913,1.0
b04681d1-27bf-4ef4-8e63-def3c6a0ca9b,44,True,"[(90, 100)]",90,100,36,36,90,75,161,190,90,190,90,190,90,190,90,190,90,190,90,190,90,190,90,190,90,190,90,190,90,190.0,90.0,190.0,90.0,190.0,90.0,190.0,90.0,1.1801242236024845,1.1801242236024845
b04681d1-27bf-4ef4-8e63-def3c6a0ca9b,44,True,"[(100, 90)]",100,90,36,36,100,86,161,190,100,190,100,190,100,190,100,190,100,190,100,190,100,190,100,190,100,190,100,190,100,190.0,100.0,190.0,100.0,190.0,100.0,190.0,100.0,1.1801242236024845,1.1801242236024845
3ef69448-c4dc-4e61-8472-23b88a47404d,0,False,"[(75, 164)]",144,278,55,74,144,78,233,239,75,239,75,239,75,239,75,239,75,239,75,239,75,239,75,239,75,239,75,239,75,239.0,75.0,239.0,75.0,239.0,75.0,239.0,75.0,1.0257510729613735,1.0257510729613735
3ef69448-c4dc-4e61-8472-23b88a47404d,0,False,"[(164, 75)]",278,144,74,55,278,155,233,239,164,239,164,239,164,239,164,239,164,239,164,239,164,239,164,239,164,239,164,239,164,239.0,164.0,239.0,164.0,239.0,164.0,239.0,164.0,1.0257510729613735,1.0257510729613735
9361769e-66f3-46d0-9abc-029eaa332d39,1,True,"[(86, 53)]",90,56,37,20,90,86,139,139,86,139,86,139,86,139,86,139,86,139,86,139,86,139,86,139,86,139,86,139,86,139.0,86.0,139.0,86.0,139.0,86.0,139.0,86.0,1.0,1.0
9361769e-66f3-46d0-9abc-029eaa332d39,1,True,"[(53, 86)]",56,90,20,37,56,53,139,139,53,139,53,139,53,139,53,139,53,139,53,139,53,139,53,139,53,139,53,139,53,139.0,53.0,139.0,53.0,139.0,53.0,139.0,53.0,1.0,1.0
ef95901d-0865-4ff3-b9b0-2ac50fae6679,176,False,"[(361, 372), (335, 390), (510, 289)]",650,496,200,149,650,335,725,799,510,733,361,725,335,725,335,733,361,799,510,733,361,725,335,733,361,799,510,725,335,757.0464,415.2866,747.7055,394.1988,725.0,335.0,779.9395999999999,466.96979999999996,1.1020689655172413,1.0
ef95901d-0865-4ff3-b9b0-2ac50fae6679,176,False,"[(372, 361), (390, 335), (289, 510)]",496,650,149,200,496,390,725,799,289,733,372,725,390,725,390,733,372,799,289,733,372,725,390,733,372,799,289,725,390,757.0464,341.75980000000004,747.7055,353.5067,725.0,390.0,779.9395999999999,312.96979999999996,1.1020689655172413,1.0
2c8d5b57-7fcf-4e7b-b4d0-330524c412ef,33,True,"[(606, 12)]",606,12,162,3,606,606,618,618,606,618,606,618,606,618,606,618,606,618,606,618,606,618,606,618,606,618,606,618,606,618.0,606.0,618.0,606.0,618.0,606.0,618.0,606.0,1.0,1.0
2c8d5b57-7fcf-4e7b-b4d0-330524c412ef,33,True,"[(12, 606)]",12,606,3,162,12,12,618,618,12,618,12,618,12,618,12,618,12,618,12,618,12,618,12,618,12,618,12,618,12,618.0,12.0,618.0,12.0,618.0,12.0,618.0,12.0,1.0,1.0
f9a4d565-8351-4388-bfc1-83b5f9ea606d,11,True,"[(206, 173), (210, 165)]",222,200,55,69,222,201,369,375,210,379,206,375,210,375,210,379,206,379,206,379,206,375,210,379,206,375,210,375,210,377.0895,207.9104,377.75,207.25,375.0,210.0,379.0,206.0,1.02710027100271,1.016260162601626
