eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Nash,Individual Time In Nash,Egalitarian,Individual Time In Egalitarian,PoA,PoS
fb851ac6-d41e-40b3-9fdb-e1b799bce2f1,33,True,"[(222, 122)]",222,122,47,23,222,222,344,344,222,344,222,344,222,344,222,344,222,344,222,344,222,344,222,344,222,344,222,344,222,344.0,222.0,344.0,222.0,344.0,222.0,344.0,222.0,1.0,1.0
414580d6-1906-4b49-b147-2d3520b88ca6,34,True,"[(96, 251)]",100,332,19,72,100,99,341,347,96,347,96,347,96,347,96,347,96,347,96,347,96,347,96,347,96,347,96,347,96,347.0,96.0,347.0,96.0,347.0,96.0,347.0,96.0,1.0175953079178885,1.0175953079178885
414580d6-1906-4b49-b147-2d3520b88ca6,34,True,"[(251, 96)]",332,100,72,19,332,242,341,347,251,347,251,347,251,347,251,347,251,347,251,347,251,347,251,347,251,347,251,347,251,347.0,251.0,347.0,251.0,347.0,251.0,347.0,251.0,1.0175953079178885,1.0175953079178885
e0c4d779-e5e3-422a-8e98-61c3ee5e269a,0,True,"[(100, 266)]",100,266,19,68,100,105,353,366,100,366,100,366,100,366,100,366,100,366,100,366,100,366,100,366,100,366,100,366,100,366.0,100.0,366.0,100.0,366.0,100.0,366.0,100.0,1.0368271954674222,1.0368271954674222
e0c4d779-e5e3-422a-8e98-61c3ee5e269a,0,True,"[(266, 100)]",266,100,68,19,266,248,353,366,266,366,266,366,266,366,266,366,266,366,266,366,266,366,266,366,266,366,266,366,266,366.0,266.0,366.0,266.0,366.0,266.0,366.0,266.0,1.0368271954674222,1.0368271954674222
18559668-fe4a-44ee-a0e5-da50af199bc3,0,True,"[(100, 410)]",100,410,32,100,100,160,397,510,100,510,100,510,100,510,100,510,100,510,100,510,100,510,100,510,100,510,100,510,100,510.0,100.0,510.0,100.0,510.0,100.0,510.0,100.0,1.2846347607052897,1.2846347607052897
18559668-fe4a-44ee-a0e5-da50af199bc3,0,True,"[(410, 100)]",410,100,100,32,410,237,397,510,410,510,410,510,410,510,410,510,410,510,410,510,410,510,410,510,410,510,410,510,410,510.0,410.0,510.0,410.0,510.0,410.0,510.0,410.0,1.2846347607052897,1.2846347607052897
0d389e62-73af-4976-a05f-9c97de5547c1,56,True,"[(100, 452)]",100,452,46,158,100,100,552,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552.0,100.0,552.0,100.0,552.0,100.0,552.0,100.0,1.0,1.0
0d389e62-73af-4976-a05f-9c97de5547c1,56,True,"[(452, 100)]",452,100,158,46,452,452,552,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552.0,452.0,552.0,452.0,552.0,452.0,552.0,452.0,1.0,1.0
f0df707f-6e0e-44de-ab5a-2c291a5e0d3c,133,True,"[(100, 144)]",100,144,19,27,100,100,244,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244.0,100.0,244.0,100.0,244.0,100.0,244.0,100.0,1.0,1.0
f0df707f-6e0e-44de-ab5a-2c291a5e0d3c,133,True,"[(144, 100)]",144,100,27,19,144,144,244,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244.0,144.0,244.0,144.0,244.0,144.0,244.0,144.0,1.0,1.0
2c86e060-bbba-41d9-a153-4d445428b6c3,154,True,"[(122, 100)]",122,100,36,28,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222.0,122.0,222.0,122.0,222.0,122.0,222.0,122.0,1.0,1.0
2c86e060-bbba-41d9-a153-4d445428b6c3,154,True,"[(100, 122)]",100,122,28,36,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222.0,100.0,222.0,100.0,222.0,100.0,222.0,100.0,1.0,1.0
788cd064-16b6-4f2b-99cd-f73340600d2b,155,True,"[(144, 122)]",144,122,50,31,144,144,266,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266.0,144.0,266.0,144.0,266.0,144.0,266.0,144.0,1.0,1.0
788cd064-16b6-4f2b-99cd-f73340600d2b,155,True,"[(122, 144)]",122,144,31,50,122,122,266,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266.0,122.0,266.0,122.0,266.0,122.0,266.0,122.0,1.0,1.0
5dc59262-0bbe-4885-be44-13847d2c063e,55,True,"[(100, 188)]",100,188,23,43,100,100,288,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288.0,100.0,288.0,100.0,288.0,100.0,288.0,100.0,1.0,1.0
5dc59262-0bbe-4885-be44-13847d2c063e,55,True,"[(188, 100)]",188,100,43,23,188,188,288,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288.0,188.0,288.0,188.0,288.0,188.0,288.0,188.0,1.0,1.0
236fc85b-8932-4e54-b033-53eda1439022,133,True,"[(166, 254)]",166,254,31,74,166,166,420,420,166,420,166,420,166,420,166,420,166,420,166,420,166,420,166,420,166,420,166,420,166,420.0,166.0,420.0,166.0,420.0,166.0,420.0,166.0,1.0,1.0
236fc85b-8932-4e54-b033-53eda1439022,133,True,"[(254, 166)]",254,166,74,31,254,254,420,420,254,420,254,420,254,420,254,420,254,420,254,420,254,420,254,420,254,420,254,420,254,420.0,254.0,420.0,254.0,420.0,254.0,420.0,254.0,1.0,1.0
466a6aa3-ce34-4a00-9f43-d6593d9eb08c,0,True,"[(100, 1300)]",100,1300,28,428,100,100,1400,1400,100,1400,100,1400,100,1400,100,1400,100,1400,100,1400,100,1400,100,1400,100,1400,100,1400,100,1400.0,100.0,1400.0,100.0,1400.0,100.0,1400.0,100.0,1.0,1.0
466a6aa3-ce34-4a00-9f43-d6593d9eb08c,0,True,"[(1300, 100)]",1300,100,428,28,1300,1300,1400,1400,1300,1400,1300,1400,1300,1400,1300,1400,1300,1400,1300,1400,1300,1400,1300,1400,1300,1400,1300,1400,1300,1400.0,1300.0,1400.0,1300.0,1400.0,1300.0,1400.0,1300.0,1.0,1.0
af689efa-4f07-4b4b-8239-951e117727dd,45,True,"[(100, 200)]",100,200,45,82,100,100,300,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300.0,100.0,300.0,100.0,300.0,100.0,300.0,100.0,1.0,1.0
af689efa-4f07-4b4b-8239-951e117727dd,45,True,"[(200, 100)]",200,100,82,45,200,200,300,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300.0,200.0,300.0,200.0,300.0,200.0,300.0,200.0,1.0,1.0
ff67a403-3bb5-4015-ba64-bfbe972f2384,23,False,"[(92, 213)]",100,222,19,65,100,92,305,305,92,305,92,305,92,305,92,305,92,305,92,305,92,305,92,305,92,305,92,305,92,305.0,92.0,305.0,92.0,305.0,92.0,305.0,92.0,1.0,1.0
ff67a403-3bb5-4015-ba64-bfbe972f2384,23,False,"[(213, 92)]",222,100,65,19,222,213,305,305,213,305,213,305,213,305,213,305,213,305,213,305,213,305,213,305,213,305,213,305,213,305.0,213.0,305.0,213.0,305.0,213.0,305.0,213.0,1.0,1.0
cff8b114-c2c5-4b73-9a22-7e747466f93f,99,True,"[(100, 232)]",100,232,32,55,100,100,332,332,100,332,100,332,100,332,100,332,100,332,100,332,100,332,100,332,100,332,100,332,100,332.0,100.0,332.0,100.0,332.0,100.0,332.0,100.0,1.0,1.0
cff8b114-c2c5-4b73-9a22-7e747466f93f,99,True,"[(232, 100)]",232,100,55,32,232,232,332,332,232,332,232,332,232,332,232,332,232,332,232,332,232,332,232,332,232,332,232,332,232,332.0,232.0,332.0,232.0,332.0,232.0,332.0,232.0,1.0,1.0
9ade12b8-2cb0-4ae9-8b55-ab55d8ea9617,99,True,"[(430, 694)]",430,694,158,266,430,479,1101,1124,430,1124,430,1124,430,1124,430,1124,430,1124,430,1124,430,1124,430,1124,430,1124,430,1124,430,1124.0,430.0,1124.0,430.0,1124.0,430.0,1124.0,430.0,1.0208900999091735,1.0208900999091735
9ade12b8-2cb0-4ae9-8b55-ab55d8ea9617,99,True,"[(694, 430)]",694,430,266,158,694,622,1101,1124,694,1124,694,1124,694,1124,694,1124,694,1124,694,1124,694,1124,694,1124,694,1124,694,1124,694,1124.0,694.0,1124.0,694.0,1124.0,694.0,1124.0,694.0,1.0208900999091735,1.0208900999091735
f9034c69-3e4a-41ba-ad3e-98434e14e327,145,True,"[(144, 78)]",144,78,54,37,144,144,222,222,144,222,144,222,144,222,144,222,144,222,144,222,144,222,144,222,144,222,144,222,144,222.0,144.0,222.0,144.0,222.0,144.0,222.0,144.0,1.0,1.0
f9034c69-3e4a-41ba-ad3e-98434e14e327,145,True,"[(78, 144)]",78,144,37,54,78,78,222,222,78,222,78,222,78,222,78,222,78,222,78,222,78,222,78,222,78,222,78,222,78,222.0,78.0,222.0,78.0,222.0,78.0,222.0,78.0,1.0,1.0
5fdf7a0d-8352-430c-a020-0ad477f323d2,45,True,"[(100, 1024)]",100,1024,37,313,100,100,1124,1124,100,1124,100,1124,100,1124,100,1124,100,1124,100,1124,100,1124,100,1124,100,1124,100,1124,100,1124.0,100.0,1124.0,100.0,1124.0,100.0,1124.0,100.0,1.0,1.0
5fdf7a0d-8352-430c-a020-0ad477f323d2,45,True,"[(1024, 100)]",1024,100,313,37,1024,1024,1124,1124,1024,1124,1024,1124,1024,1124,1024,1124,1024,1124,1024,1124,1024,1124,1024,1124,1024,1124,1024,1124,1024,1124.0,1024.0,1124.0,1024.0,1124.0,1024.0,1124.0,1024.0,1.0,1.0
6a94972b-638d-45ca-a086-a690cf8995ad,89,True,"[(100, 188)]",100,188,28,60,100,100,288,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288.0,100.0,288.0,100.0,288.0,100.0,288.0,100.0,1.0,1.0
6a94972b-638d-45ca-a086-a690cf8995ad,89,True,"[(188, 100)]",188,100,60,28,188,188,288,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288.0,188.0,288.0,188.0,288.0,188.0,288.0,188.0,1.0,1.0
20b0c2f9-177a-4b33-b4b2-761f9ea5bf5d,1123,True,"[(122, 166)]",122,166,23,67,122,122,288,288,122,288,122,288,122,288,122,288,122,288,122,288,122,288,122,288,122,288,122,288,122,288.0,122.0,288.0,122.0,288.0,122.0,288.0,122.0,1.0,1.0
20b0c2f9-177a-4b33-b4b2-761f9ea5bf5d,1123,True,"[(166, 122)]",166,122,67,23,166,166,288,288,166,288,166,288,166,288,166,288,166,288,166,288,166,288,166,288,166,288,166,288,166,288.0,166.0,288.0,166.0,288.0,166.0,288.0,166.0,1.0,1.0
68491c63-a053-4245-8e75-999747aa6314,155,True,"[(100, 166)]",100,166,37,40,100,100,266,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266.0,100.0,266.0,100.0,266.0,100.0,266.0,100.0,1.0,1.0
68491c63-a053-4245-8e75-999747aa6314,155,True,"[(166, 100)]",166,100,40,37,166,166,266,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266.0,166.0,266.0,166.0,266.0,166.0,266.0,166.0,1.0,1.0
12d7c0c2-84b7-4978-aee5-9fda826ab9e9,121,True,"[(100, 122)]",100,122,31,36,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222.0,100.0,222.0,100.0,222.0,100.0,222.0,100.0,1.0,1.0
12d7c0c2-84b7-4978-aee5-9fda826ab9e9,121,True,"[(122, 100)]",122,100,36,31,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222.0,122.0,222.0,122.0,222.0,122.0,222.0,122.0,1.0,1.0
68d516cd-fcb0-4d8a-9da2-87ecf745a3a0,155,True,"[(100, 276)]",100,276,28,64,100,100,376,376,100,376,100,376,100,376,100,376,100,376,100,376,100,376,100,376,100,376,100,376,100,376.0,100.0,376.0,100.0,376.0,100.0,376.0,100.0,1.0,1.0
68d516cd-fcb0-4d8a-9da2-87ecf745a3a0,155,True,"[(276, 100)]",276,100,64,28,276,276,376,376,276,376,276,376,276,376,276,376,276,376,276,376,276,376,276,376,276,376,276,376,276,376.0,276.0,376.0,276.0,376.0,276.0,376.0,276.0,1.0,1.0
6e356f1e-d61c-4fd7-8a95-b41f4d910c92,145,True,"[(100, 100)]",100,100,23,19,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
6e356f1e-d61c-4fd7-8a95-b41f4d910c92,145,True,"[(100, 100)]",100,100,19,23,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
f810952c-e301-484f-bf38-90229a770de5,155,True,"[(100, 100)]",100,100,23,19,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
f810952c-e301-484f-bf38-90229a770de5,155,True,"[(100, 100)]",100,100,19,23,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
8bc84c58-29b0-49ef-a9b6-ba4482370429,11,True,"[(166, 210)]",166,210,31,61,166,157,369,376,166,376,166,376,166,376,166,376,166,376,166,376,166,376,166,376,166,376,166,376,166,376.0,166.0,376.0,166.0,376.0,166.0,376.0,166.0,1.018970189701897,1.018970189701897
8bc84c58-29b0-49ef-a9b6-ba4482370429,11,True,"[(210, 166)]",210,166,61,31,210,212,369,376,210,376,210,376,210,376,210,376,210,376,210,376,210,376,210,376,210,376,210,376,210,376.0,210.0,376.0,210.0,376.0,210.0,376.0,210.0,1.018970189701897,1.018970189701897
1252b3a9-351b-4ff9-8178-95273e58d187,155,True,"[(100, 100)]",100,100,19,19,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
1252b3a9-351b-4ff9-8178-95273e58d187,155,True,"[(100, 100)]",100,100,19,19,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
96312dd1-a4eb-4c4a-a015-8facb20d3029,143,True,"[(193, 336)]",210,342,48,135,210,157,523,529,193,529,193,529,193,529,193,529,193,529,193,529,193,529,193,529,193,529,193,529,193,529.0,193.0,529.0,193.0,529.0,193.0,529.0,193.0,1.011472275334608,1.011472275334608
96312dd1-a4eb-4c4a-a015-8facb20d3029,143,True,"[(336, 193)]",342,210,135,48,342,366,523,529,336,529,336,529,336,529,336,529,336,529,336,529,336,529,336,529,336,529,336,529,336,529.0,336.0,529.0,336.0,529.0,336.0,529.0,336.0,1.011472275334608,1.011472275334608
6f42e9f4-0c0b-4cb6-9386-5de4402f5f39,23,True,"[(100, 354)]",100,354,27,88,100,100,454,454,100,454,100,454,100,454,100,454,100,454,100,454,100,454,100,454,100,454,100,454,100,454.0,100.0,454.0,100.0,454.0,100.0,454.0,100.0,1.0,1.0
6f42e9f4-0c0b-4cb6-9386-5de4402f5f39,23,True,"[(354, 100)]",354,100,88,27,354,354,454,454,354,454,354,454,354,454,354,454,354,454,354,454,354,454,354,454,354,454,354,454,354,454.0,354.0,454.0,354.0,454.0,354.0,454.0,354.0,1.0,1.0
daaa3833-8b72-483f-badc-d387a94f34cf,133,True,"[(100, 452)]",100,452,36,119,100,100,552,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552.0,100.0,552.0,100.0,552.0,100.0,552.0,100.0,1.0,1.0
daaa3833-8b72-483f-badc-d387a94f34cf,133,True,"[(452, 100)]",452,100,119,36,452,452,552,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552.0,452.0,552.0,452.0,552.0,452.0,552.0,452.0,1.0,1.0
75cb35ee-fc62-4bb5-afb2-59ccdb73bb0d,78,True,"[(122, 254)]",122,254,23,98,122,122,376,376,122,376,122,376,122,376,122,376,122,376,122,376,122,376,122,376,122,376,122,376,122,376.0,122.0,376.0,122.0,376.0,122.0,376.0,122.0,1.0,1.0
75cb35ee-fc62-4bb5-afb2-59ccdb73bb0d,78,True,"[(254, 122)]",254,122,98,23,254,254,376,376,254,376,254,376,254,376,254,376,254,376,254,376,254,376,254,376,254,376,254,376,254,376.0,254.0,376.0,254.0,376.0,254.0,376.0,254.0,1.0,1.0
590a4eb9-f8f1-4691-b2da-4315da75cc97,221,False,"[(302, 699), (306, 691)]",606,772,207,272,606,305,995,1001,302,997,306,997,306,997,306,997,306,997,306,997,306,997,306,997,306,1001,302,997,306,997.0,306.0,997.4703,305.5298,997.0,306.0,997.0,306.0,1.0060301507537688,1.0020100502512563
590a4eb9-f8f1-4691-b2da-4315da75cc97,221,False,"[(699, 302), (691, 306)]",772,606,272,207,772,690,995,1001,699,997,691,997,691,997,691,997,691,997,691,997,691,997,691,997,691,1001,699,997,691,997.0,691.0,997.4703,691.9405,997.0,691.0,997.0,691.0,1.0060301507537688,1.0020100502512563
44ea3556-e15f-40da-ad91-1a71e8a8298f,23,True,"[(100, 222)]",100,222,32,56,100,85,313,322,100,322,100,322,100,322,100,322,100,322,100,322,100,322,100,322,100,322,100,322,100,322.0,100.0,322.0,100.0,322.0,100.0,322.0,100.0,1.0287539936102237,1.0287539936102237
44ea3556-e15f-40da-ad91-1a71e8a8298f,23,True,"[(222, 100)]",222,100,56,32,222,228,313,322,222,322,222,322,222,322,222,322,222,322,222,322,222,322,222,322,222,322,222,322,222,322.0,222.0,322.0,222.0,322.0,222.0,322.0,222.0,1.0287539936102237,1.0287539936102237
5c4a0b72-1f9f-4780-b894-4f18b1d578a2,33,True,"[(474, 574)]",474,574,104,132,474,465,1041,1048,474,1048,474,1048,474,1048,474,1048,474,1048,474,1048,474,1048,474,1048,474,1048,474,1048,474,1048.0,474.0,1048.0,474.0,1048.0,474.0,1048.0,474.0,1.0067243035542748,1.0067243035542748
5c4a0b72-1f9f-4780-b894-4f18b1d578a2,33,True,"[(574, 474)]",574,474,132,104,574,576,1041,1048,574,1048,574,1048,574,1048,574,1048,574,1048,574,1048,574,1048,574,1048,574,1048,574,1048,574,1048.0,574.0,1048.0,574.0,1048.0,574.0,1048.0,574.0,1.0067243035542748,1.0067243035542748
9d63d6f1-1def-4c13-80e1-bcb025e2fd83,165,True,"[(122, 56)]",122,56,40,20,122,122,178,178,122,178,122,178,122,178,122,178,122,178,122,178,122,178,122,178,122,178,122,178,122,178.0,122.0,178.0,122.0,178.0,122.0,178.0,122.0,1.0,1.0
9d63d6f1-1def-4c13-80e1-bcb025e2fd83,165,True,"[(56, 122)]",56,122,20,40,56,56,178,178,56,178,56,178,56,178,56,178,56,178,56,178,56,178,56,178,56,178,56,178,56,178.0,56.0,178.0,56.0,178.0,56.0,178.0,56.0,1.0,1.0
7e5d17cf-f39f-4095-bfdf-7bce6aa5f474,45,True,"[(530, 166)]",530,166,165,40,530,540,673,696,530,696,530,696,530,696,530,696,530,696,530,696,530,696,530,696,530,696,530,696,530,696.0,530.0,696.0,530.0,696.0,530.0,696.0,530.0,1.0341753343239228,1.0341753343239228
7e5d17cf-f39f-4095-bfdf-7bce6aa5f474,45,True,"[(166, 530)]",166,530,40,165,166,133,673,696,166,696,166,696,166,696,166,696,166,696,166,696,166,696,166,696,166,696,166,696,166,696.0,166.0,696.0,166.0,696.0,166.0,696.0,166.0,1.0341753343239228,1.0341753343239228
5e695cfb-2ae1-46e9-aa2e-be5a551483e2,89,True,"[(100, 166)]",100,166,27,39,100,100,266,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266.0,100.0,266.0,100.0,266.0,100.0,266.0,100.0,1.0,1.0
5e695cfb-2ae1-46e9-aa2e-be5a551483e2,89,True,"[(166, 100)]",166,100,39,27,166,166,266,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266.0,166.0,266.0,166.0,266.0,166.0,266.0,166.0,1.0,1.0
28ced9e7-07be-4b9a-ab32-7b075bf05e3b,12,True,"[(100, 320)]",100,320,41,117,100,100,420,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420.0,100.0,420.0,100.0,420.0,100.0,420.0,100.0,1.0,1.0
28ced9e7-07be-4b9a-ab32-7b075bf05e3b,12,True,"[(320, 100)]",320,100,117,41,320,320,420,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420.0,320.0,420.0,320.0,420.0,320.0,420.0,320.0,1.0,1.0
a0e304bb-3793-464f-a7f1-5eb650815c1a,155,True,"[(122, 210)]",122,210,53,52,122,122,332,332,122,332,122,332,122,332,122,332,122,332,122,332,122,332,122,332,122,332,122,332,122,332.0,122.0,332.0,122.0,332.0,122.0,332.0,122.0,1.0,1.0
a0e304bb-3793-464f-a7f1-5eb650815c1a,155,True,"[(210, 122)]",210,122,52,53,210,210,332,332,210,332,210,332,210,332,210,332,210,332,210,332,210,332,210,332,210,332,210,332,210,332.0,210.0,332.0,210.0,332.0,210.0,332.0,210.0,1.0,1.0
85d2f2f5-e342-4fbd-a245-7cba6bad5cf0,99,True,"[(100, 266)]",100,266,27,71,100,100,366,366,100,366,100,366,100,366,100,366,100,366,100,366,100,366,100,366,100,366,100,366,100,366.0,100.0,366.0,100.0,366.0,100.0,366.0,100.0,1.0,1.0
85d2f2f5-e342-4fbd-a245-7cba6bad5cf0,99,True,"[(266, 100)]",266,100,71,27,266,266,366,366,266,366,266,366,266,366,266,366,266,366,266,366,266,366,266,366,266,366,266,366,266,366.0,266.0,366.0,266.0,366.0,266.0,366.0,266.0,1.0,1.0
39d934c9-6be1-4456-9ecb-22a0b5270d99,353,True,"[(876, 711)]",936,1278,296,440,936,876,1587,1587,876,1587,876,1587,876,1587,876,1587,876,1587,876,1587,876,1587,876,1587,876,1587,876,1587,876,1587.0,876.0,1587.0,876.0,1587.0,876.0,1587.0,876.0,1.0,1.0
39d934c9-6be1-4456-9ecb-22a0b5270d99,353,True,"[(711, 876)]",1278,936,440,296,1278,711,1587,1587,711,1587,711,1587,711,1587,711,1587,711,1587,711,1587,711,1587,711,1587,711,1587,711,1587,711,1587.0,711.0,1587.0,711.0,1587.0,711.0,1587.0,711.0,1.0,1.0
b5959f3f-9ba1-40d9-bf35-cdec703e5329,145,True,"[(100, 188)]",100,188,27,48,100,100,288,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288.0,100.0,288.0,100.0,288.0,100.0,288.0,100.0,1.0,1.0
b5959f3f-9ba1-40d9-bf35-cdec703e5329,145,True,"[(188, 100)]",188,100,48,27,188,188,288,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288.0,188.0,288.0,188.0,288.0,188.0,288.0,188.0,1.0,1.0
ce1c6bd7-660c-4b19-9ac8-e58ef9e3b636,133,True,"[(122, 166)]",122,166,32,62,122,122,288,288,122,288,122,288,122,288,122,288,122,288,122,288,122,288,122,288,122,288,122,288,122,288.0,122.0,288.0,122.0,288.0,122.0,288.0,122.0,1.0,1.0
ce1c6bd7-660c-4b19-9ac8-e58ef9e3b636,133,True,"[(166, 122)]",166,122,62,32,166,166,288,288,166,288,166,288,166,288,166,288,166,288,166,288,166,288,166,288,166,288,166,288,166,288.0,166.0,288.0,166.0,288.0,166.0,288.0,166.0,1.0,1.0
c8e818f9-cf03-438e-8485-7f054ced927e,111,True,"[(100, 56)]",100,56,23,15,100,100,156,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156.0,100.0,156.0,100.0,156.0,100.0,156.0,100.0,1.0,1.0
c8e818f9-cf03-438e-8485-7f054ced927e,111,True,"[(56, 100)]",56,100,15,23,56,56,156,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156.0,56.0,156.0,56.0,156.0,56.0,156.0,56.0,1.0,1.0
4c2a3843-fe3a-4735-9870-bd825339ceda,122,True,"[(122, 210)]",122,210,59,84,122,122,332,332,122,332,122,332,122,332,122,332,122,332,122,332,122,332,122,332,122,332,122,332,122,332.0,122.0,332.0,122.0,332.0,122.0,332.0,122.0,1.0,1.0
4c2a3843-fe3a-4735-9870-bd825339ceda,122,True,"[(210, 122)]",210,122,84,59,210,210,332,332,210,332,210,332,210,332,210,332,210,332,210,332,210,332,210,332,210,332,210,332,210,332.0,210.0,332.0,210.0,332.0,210.0,332.0,210.0,1.0,1.0
d473ce9c-76e1-4af7-8076-9a086bc02c4f,45,True,"[(122, 430)]",122,430,50,124,122,223,501,552,122,552,122,552,122,552,122,552,122,552,122,552,122,552,122,552,122,552,122,552,122,552.0,122.0,552.0,122.0,552.0,122.0,552.0,122.0,1.1017964071856288,1.1017964071856288
d473ce9c-76e1-4af7-8076-9a086bc02c4f,45,True,"[(430, 122)]",430,122,124,50,430,278,501,552,430,552,430,552,430,552,430,552,430,552,430,552,430,552,430,552,430,552,430,552,430,552.0,430.0,552.0,430.0,552.0,430.0,552.0,430.0,1.1017964071856288,1.1017964071856288
0b0cdd6f-3969-481f-8954-b1cf94775f01,121,True,"[(210, 222)]",210,222,77,65,210,297,429,432,210,432,210,432,210,432,210,432,210,432,210,432,210,432,210,432,210,432,210,432,210,432.0,210.0,432.0,210.0,432.0,210.0,432.0,210.0,1.006993006993007,1.006993006993007
0b0cdd6f-3969-481f-8954-b1cf94775f01,121,True,"[(222, 210)]",222,210,65,77,222,132,429,432,222,432,222,432,222,432,222,432,222,432,222,432,222,432,222,432,222,432,222,432,222,432.0,222.0,432.0,222.0,432.0,222.0,432.0,222.0,1.006993006993007,1.006993006993007
fea7043c-4578-4b6e-b3ab-e60449f9b8c1,56,True,"[(100, 200)]",100,200,32,42,100,100,300,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300.0,100.0,300.0,100.0,300.0,100.0,300.0,100.0,1.0,1.0
fea7043c-4578-4b6e-b3ab-e60449f9b8c1,56,True,"[(200, 100)]",200,100,42,32,200,200,300,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300.0,200.0,300.0,200.0,300.0,200.0,300.0,200.0,1.0,1.0
