eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Egalitarian,Individual Time In Egalitarian,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,PoA,PoS
bee17820-79cd-4944-8bc9-7dcd80fb777c,144,True,"[(166, 100)]",166,100,53,37,166,166,266,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266.0,166.0,266.0,166.0,266.0,166.0,266.0,166.0,1.0,1.0
bee17820-79cd-4944-8bc9-7dcd80fb777c,144,True,"[(100, 166)]",100,166,37,53,100,100,266,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266.0,100.0,266.0,100.0,266.0,100.0,266.0,100.0,1.0,1.0
1ec7a537-f966-485f-a9f0-9ca6c7f89eab,144,True,"[(122, 210)]",122,210,35,81,122,122,332,332,122,332,122,332,122,332,122,332,122,332,122,332,122,332,122,332,122,332,122,332,122,332.0,122.0,332.0,122.0,332.0,122.0,332.0,122.0,1.0,1.0
1ec7a537-f966-485f-a9f0-9ca6c7f89eab,144,True,"[(210, 122)]",210,122,81,35,210,210,332,332,210,332,210,332,210,332,210,332,210,332,210,332,210,332,210,332,210,332,210,332,210,332.0,210.0,332.0,210.0,332.0,210.0,332.0,210.0,1.0,1.0
3f4fca69-b45f-48f9-848d-458fd48df95a,111,True,"[(100, 364)]",100,364,32,94,100,100,464,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464.0,100.0,464.0,100.0,464.0,100.0,464.0,100.0,1.0,1.0
3f4fca69-b45f-48f9-848d-458fd48df95a,111,True,"[(364, 100)]",364,100,94,32,364,364,464,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464.0,364.0,464.0,364.0,464.0,364.0,464.0,364.0,1.0,1.0
11e16473-2b85-4ac3-b7c0-c26871eb4750,78,True,"[(188, 342)]",188,342,62,98,188,146,512,530,188,530,188,530,188,530,188,530,188,530,188,530,188,530,188,530,188,530,188,530,188,530.0,188.0,530.0,188.0,530.0,188.0,530.0,188.0,1.03515625,1.03515625
11e16473-2b85-4ac3-b7c0-c26871eb4750,78,True,"[(342, 188)]",342,188,98,62,342,366,512,530,342,530,342,530,342,530,342,530,342,530,342,530,342,530,342,530,342,530,342,530,342,530.0,342.0,530.0,342.0,530.0,342.0,530.0,342.0,1.03515625,1.03515625
b3e2ccfb-7e6c-4c96-a595-caa545704a1f,396,True,"[(100, 56)]",100,56,23,24,100,100,156,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156.0,100.0,156.0,100.0,156.0,100.0,156.0,100.0,1.0,1.0
b3e2ccfb-7e6c-4c96-a595-caa545704a1f,396,True,"[(56, 100)]",56,100,24,23,56,56,156,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156.0,56.0,156.0,56.0,156.0,56.0,156.0,56.0,1.0,1.0
d612a96d-d305-44a7-91fb-f4a000d1cf56,12,False,"[(108, 296)]",144,310,63,106,144,111,398,404,108,404,108,404,108,404,108,404,108,404,108,404,108,404,108,404,108,404,108,404,108,404.0,108.0,404.0,108.0,404.0,108.0,404.0,108.0,1.015075376884422,1.015075376884422
d612a96d-d305-44a7-91fb-f4a000d1cf56,12,False,"[(296, 108)]",310,144,106,63,310,287,398,404,296,404,296,404,296,404,296,404,296,404,296,404,296,404,296,404,296,404,296,404,296,404.0,296.0,404.0,296.0,404.0,296.0,404.0,296.0,1.015075376884422,1.015075376884422
ac0d1870-ea43-4087-8090-3731a819bf3d,144,True,"[(166, 144)]",166,144,56,40,166,166,310,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310.0,166.0,310.0,166.0,310.0,166.0,310.0,166.0,1.0,1.0
ac0d1870-ea43-4087-8090-3731a819bf3d,144,True,"[(144, 166)]",144,166,40,56,144,144,310,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310.0,144.0,310.0,144.0,310.0,144.0,310.0,144.0,1.0,1.0
8bda2f84-9abb-4d5e-81d0-a1825c68bfad,67,True,"[(100, 254)]",100,254,23,55,100,185,326,354,100,354,100,354,100,354,100,354,100,354,100,354,100,354,100,354,100,354,100,354,100,354.0,100.0,354.0,100.0,354.0,100.0,354.0,100.0,1.0858895705521472,1.0858895705521472
8bda2f84-9abb-4d5e-81d0-a1825c68bfad,67,True,"[(254, 100)]",254,100,55,23,254,141,326,354,254,354,254,354,254,354,254,354,254,354,254,354,254,354,254,354,254,354,254,354,254,354.0,254.0,354.0,254.0,354.0,254.0,354.0,254.0,1.0858895705521472,1.0858895705521472
