eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,Egalitarian,Individual Time In Egalitarian,PoA,PoS
e6a0b208-3fb5-4b92-ab7e-1c0f5610ee1d,35,False,"[(163, 128)]",308,358,55,51,308,163,291,291,163,291,163,291,163,291,163,291,163,291,163,291,163,291,163,291,163,291,163,291,163,291.0,163.0,291.0,163.0,291.0,163.0,291.0,163.0,1.0,1.0
0579bfd5-7f09-42e2-92af-68db3620b52e,34,False,"[(243, 192), (170, 239)]",410,444,150,157,410,173,397,409,170,409,170,409,170,409,170,435,243,409,170,409,170,409,170,409,170,435,243,409,170,418.8828,197.7477,409.01030000000003,170.0288,409.0,170.0,416.5834,191.2917,1.0957178841309825,1.0302267002518892
0579bfd5-7f09-42e2-92af-68db3620b52e,34,False,"[(192, 243), (239, 170)]",444,410,157,150,444,224,397,409,239,409,239,409,239,409,239,435,192,409,239,409,239,409,239,409,239,435,192,409,239,418.8828,221.1351,409.01030000000003,238.9815,409.0,239.0,416.5834,225.2917,1.0957178841309825,1.0302267002518892
3cd464c6-aef6-4a11-941d-b0a3335229e3,34,False,"[(178, 143), (141, 176)]",376,376,141,126,376,163,309,317,141,317,141,317,141,317,141,321,178,317,141,317,141,317,141,317,141,321,178,317,141,318.89430000000004,158.5217,317.5815,146.379,317.0,141.0,319.0,159.5,1.0388349514563107,1.0258899676375404
3cd464c6-aef6-4a11-941d-b0a3335229e3,34,False,"[(143, 178), (176, 141)]",376,376,126,141,376,146,309,317,176,317,176,317,176,317,176,321,143,317,176,317,176,317,176,317,176,321,143,317,176,318.89430000000004,160.3726,317.5815,171.2025,317.0,176.0,319.0,159.5,1.0388349514563107,1.0258899676375404
653f8526-f78c-4771-b350-924201a6f8bf,1,False,"[(137, 172), (152, 135), (166, 131)]",614,596,118,127,614,151,285,297,166,287,152,287,152,287,152,287,152,287,152,287,152,287,152,287,152,309,137,287,152,291.5271,148.91340000000002,287.0001,151.99990000000003,287.0,152.0,287.5556,152.7778,1.0842105263157895,1.0070175438596491
653f8526-f78c-4771-b350-924201a6f8bf,1,False,"[(172, 137), (135, 152), (131, 166)]",596,614,127,118,596,134,285,297,131,287,135,287,135,287,135,287,135,287,135,287,135,287,135,287,135,309,172,287,135,291.5271,142.6137,287.0001,135.0002,287.0,135.0,287.5556,134.7778,1.0842105263157895,1.0070175438596491
61ccefa1-b25c-4f33-abbe-d4d980577f7b,0,False,"[(90, 125), (122, 105), (136, 101)]",324,394,70,80,324,93,203,215,90,227,122,215,90,215,90,227,122,215,90,215,90,215,90,215,90,237,136,215,90,219.79449999999997,102.78540000000001,215.0,90.0,215.0,90.0,215.0,90.0,1.167487684729064,1.0591133004926108
61ccefa1-b25c-4f33-abbe-d4d980577f7b,0,False,"[(125, 90), (105, 122), (101, 136)]",394,324,80,70,394,110,203,215,125,227,105,215,125,215,125,227,105,215,125,215,125,215,125,215,125,237,101,215,125,219.79449999999997,117.00909999999999,215.0,125.0,215.0,125.0,215.0,125.0,1.167487684729064,1.0591133004926108
9fe193d4-b689-4a7f-9f5c-b866d4cb6c05,17,False,"[(115, 132), (152, 117)]",528,528,100,97,528,115,247,247,115,247,115,247,115,247,115,247,115,247,115,247,115,247,115,247,115,269,152,247,115,253.3680999999999,125.70999999999998,247.0,115.0,247.0,115.0,254.19240000000002,127.09620000000001,1.0890688259109311,1.0
9fe193d4-b689-4a7f-9f5c-b866d4cb6c05,17,False,"[(132, 115), (117, 152)]",528,528,97,100,528,132,247,247,132,247,132,247,132,247,132,247,132,247,132,247,132,247,132,247,132,269,117,247,132,253.3680999999999,127.65809999999999,247.0,132.0,247.0,132.0,254.19240000000002,127.09620000000001,1.0890688259109311,1.0
692c44ff-e763-4535-a580-1f48ab02c438,35,False,"[(117, 152)]",324,308,102,83,324,120,257,269,117,269,117,269,117,269,117,269,117,269,117,269,117,269,117,269,117,269,117,269,117,269.0,117.0,269.0,117.0,269.0,117.0,269.0,117.0,1.046692607003891,1.046692607003891
692c44ff-e763-4535-a580-1f48ab02c438,35,False,"[(152, 117)]",308,324,83,102,308,137,257,269,152,269,152,269,152,269,152,269,152,269,152,269,152,269,152,269,152,269,152,269,152,269.0,152.0,269.0,152.0,269.0,152.0,269.0,152.0,1.046692607003891,1.046692607003891
e9b00323-da1c-4be9-9322-e196bae804e1,34,False,"[(114, 79), (77, 94)]",410,392,62,59,410,77,171,171,77,171,77,171,77,171,77,171,77,171,77,171,77,171,77,171,77,193,114,171,77,177.6295,88.14960000000002,171.0,77.0,171.0,77.0,185.80759999999998,101.90379999999999,1.128654970760234,1.0
e9b00323-da1c-4be9-9322-e196bae804e1,34,False,"[(79, 114), (94, 77)]",392,410,59,62,392,94,171,171,94,171,94,171,94,171,94,171,94,171,94,171,94,171,94,171,94,193,79,171,94,177.6295,89.47989999999999,171.0,94.0,171.0,94.0,185.80759999999998,83.90379999999999,1.128654970760234,1.0
34b1ee89-80bb-455d-a2f1-45a216a3c19b,17,False,"[(170, 153)]",818,766,140,133,818,170,323,323,170,323,170,323,170,323,170,323,170,323,170,323,170,323,170,323,170,323,170,323,170,323.0,170.0,323.0,170.0,323.0,170.0,323.0,170.0,1.0,1.0
34b1ee89-80bb-455d-a2f1-45a216a3c19b,17,False,"[(153, 170)]",766,818,133,140,766,153,323,323,153,323,153,323,153,323,153,323,153,323,153,323,153,323,153,323,153,323,153,323,153,323.0,153.0,323.0,153.0,323.0,153.0,323.0,153.0,1.0,1.0
