eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,PoA,PoS
f71ffadc-e1ae-4c27-ad18-8046a14becba,21,False,"[(175, 154)]",442,442,135,127,442,175,329,329,175,329,175,329,175,329,175,329,175,329,175,329,175,329,175,329,175,329,175,329,175,329.0,175.0,329.0,175.0,329.0,175.0,329.0,175.0,1.0,1.0
5330f3a9-deec-43c4-a5ab-23e271216cfd,42,False,"[(94, 157), (169, 84), (166, 145)]",422,442,71,63,422,150,237,253,169,251,94,251,94,251,94,311,166,251,94,251,94,251,94,251,94,311,166,251,94,251.4692,111.59589999999997,251.0,94.0,251.94280000000003,129.3546,251.58100000000002,115.79050000000001,1.3122362869198312,1.0590717299578059
5330f3a9-deec-43c4-a5ab-23e271216cfd,42,False,"[(157, 94), (84, 169), (145, 166)]",442,422,63,71,442,87,237,253,84,251,157,251,157,251,157,311,145,251,157,251,157,251,157,251,157,311,145,251,157,251.4692,139.87329999999997,251.0,157.0,251.94280000000003,122.58819999999997,251.58100000000002,135.7905,1.3122362869198312,1.0590717299578059
e706191a-1a14-4d8a-8f94-2f41d9d8ab85,21,False,"[(252, 167), (196, 281)]",568,526,169,127,568,233,403,419,252,419,252,419,252,419,252,419,252,419,252,419,252,419,252,419,252,477,196,419,252,419.0,252.0,419.0,252.0,437.653,233.9903,433.67060000000004,237.83530000000002,1.183622828784119,1.0397022332506203
e706191a-1a14-4d8a-8f94-2f41d9d8ab85,21,False,"[(167, 252), (281, 196)]",526,568,127,169,526,170,403,419,167,419,167,419,167,419,167,419,167,419,167,419,167,419,167,419,167,477,281,419,167,419.0,167.0,419.0,167.0,437.653,203.66269999999997,433.67060000000004,195.83530000000002,1.183622828784119,1.0397022332506203
cb9f8a8f-f421-4e4f-a074-1743be9e25f3,1093,True,"[(694, 1492)]",694,1492,189,379,694,694,2186,2186,694,2186,694,2186,694,2186,694,2186,694,2186,694,2186,694,2186,694,2186,694,2186,694,2186,694,2186.0,694.0,2186.0,694.0,2186.0,694.0,2186.0,694.0,1.0,1.0
cb9f8a8f-f421-4e4f-a074-1743be9e25f3,1093,True,"[(1492, 694)]",1492,694,379,189,1492,1492,2186,2186,1492,2186,1492,2186,1492,2186,1492,2186,1492,2186,1492,2186,1492,2186,1492,2186,1492,2186,1492,2186,1492,2186.0,1492.0,2186.0,1492.0,2186.0,1492.0,2186.0,1492.0,1.0,1.0
13d66692-0df3-42b5-b71f-ad7b3fc3e34d,21,False,"[(348, 327)]",1282,1240,310,306,1282,348,675,675,348,675,348,675,348,675,348,675,348,675,348,675,348,675,348,675,348,675,348,675,348,675.0,348.0,675.0,348.0,675.0,348.0,675.0,348.0,1.0,1.0
13d66692-0df3-42b5-b71f-ad7b3fc3e34d,21,False,"[(327, 348)]",1240,1282,306,310,1240,327,675,675,327,675,327,675,327,675,327,675,327,675,327,675,327,675,327,675,327,675,327,675,327,675.0,327.0,675.0,327.0,675.0,327.0,675.0,327.0,1.0,1.0
2f8fc30d-00d8-4461-8f96-68a428efea7d,43,False,"[(118, 97), (95, 116), (89, 132)]",380,316,86,70,380,92,205,221,89,211,95,211,95,211,95,215,118,215,118,215,118,211,95,215,118,221,89,211,95,214.73000000000002,116.44740000000002,211.0,95.0,212.59570000000002,104.17520000000002,215.0,118.0,1.078048780487805,1.0292682926829269
2f8fc30d-00d8-4461-8f96-68a428efea7d,43,False,"[(97, 118), (116, 95), (132, 89)]",316,380,70,86,316,113,205,221,132,211,116,211,116,211,116,215,97,215,97,215,97,211,116,215,97,221,132,211,116,214.73000000000002,98.2826,211.0,116.0,212.59570000000002,108.4205,215.0,97.0,1.078048780487805,1.0292682926829269
3995778a-9ef6-4b1b-be14-e8196fa11979,43,False,"[(406, 363)]",1346,1366,305,325,1346,387,753,769,406,769,406,769,406,769,406,769,406,769,406,769,406,769,406,769,406,769,406,769,406,769.0,406.0,769.0,406.0,769.0,406.0,769.0,406.0,1.0212483399734396,1.0212483399734396
3995778a-9ef6-4b1b-be14-e8196fa11979,43,False,"[(363, 406)]",1366,1346,325,305,1366,366,753,769,363,769,363,769,363,769,363,769,363,769,363,769,363,769,363,769,363,769,363,769,363,769.0,363.0,769.0,363.0,769.0,363.0,769.0,363.0,1.0212483399734396,1.0212483399734396
e58c6ef5-4995-45f7-91ea-4008f641c940,1,False,"[(99, 246)]",400,568,78,129,400,99,345,345,99,345,99,345,99,345,99,345,99,345,99,345,99,345,99,345,99,345,99,345,99,345.0,99.0,345.0,99.0,345.0,99.0,345.0,99.0,1.0,1.0
e58c6ef5-4995-45f7-91ea-4008f641c940,1,False,"[(246, 99)]",568,400,129,78,568,246,345,345,246,345,246,345,246,345,246,345,246,345,246,345,246,345,246,345,246,345,246,345,246,345.0,246.0,345.0,246.0,345.0,246.0,345.0,246.0,1.0,1.0
04cd560d-50d6-48cb-88d9-75bc17470392,42,False,"[(76, 119), (119, 98)]",380,380,57,57,380,79,179,195,76,195,76,195,76,195,76,217,119,195,76,195,76,195,76,195,76,217,119,195,76,195.0,76.0,195.0,76.0,202.58770000000004,90.83049999999997,209.7812,104.8906,1.2122905027932962,1.089385474860335
04cd560d-50d6-48cb-88d9-75bc17470392,42,False,"[(119, 76), (98, 119)]",380,380,57,57,380,100,179,195,119,195,119,195,119,195,119,217,98,195,119,195,119,195,119,195,119,217,98,195,119,195.0,119.0,195.0,119.0,202.58770000000004,111.75720000000001,209.7812,104.8906,1.2122905027932962,1.089385474860335
77e3e92e-54f5-4d38-aa63-958e3adf1e6b,42,False,"[(76, 119)]",380,380,59,57,380,79,179,195,76,195,76,195,76,195,76,195,76,195,76,195,76,195,76,195,76,195,76,195,76,195.0,76.0,195.0,76.0,195.0,76.0,195.0,76.0,1.089385474860335,1.089385474860335
77e3e92e-54f5-4d38-aa63-958e3adf1e6b,42,False,"[(119, 76)]",380,380,57,59,380,100,179,195,119,195,119,195,119,195,119,195,119,195,119,195,119,195,119,195,119,195,119,195,119,195.0,119.0,195.0,119.0,195.0,119.0,195.0,119.0,1.089385474860335,1.089385474860335
