eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Utilitarian,Individual Time In Utilitarian,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,PoA,PoS
48591345-580f-4d2b-b985-45063545d6b6,26,False,"[(87, 74), (75, 88), (72, 99)]",236,236,61,47,236,87,161,171,72,161,87,161,87,161,87,161,87,161,87,161,87,161,87,161,87,171,72,161,87,161.0,87.0,161.0,87.0,162.14620000000002,80.1226,162.0,81.0,1.062111801242236,1.0
48591345-580f-4d2b-b985-45063545d6b6,26,False,"[(74, 87), (88, 75), (99, 72)]",236,236,47,61,236,74,161,171,99,161,74,161,74,161,74,161,74,161,74,161,74,161,74,161,74,171,99,161,74,161.0,74.0,161.0,74.0,162.14620000000002,82.02359999999999,162.0,81.0,1.062111801242236,1.0
c65e40e4-4b0a-4d41-a318-e19b6bf438e2,26,False,"[(124, 137)]",418,404,111,115,418,124,261,261,124,261,124,261,124,261,124,261,124,261,124,261,124,261,124,261,124,261,124,261,124,261.0,124.0,261.0,124.0,261.0,124.0,261.0,124.0,1.0,1.0
c65e40e4-4b0a-4d41-a318-e19b6bf438e2,26,False,"[(137, 124)]",404,418,115,111,404,137,261,261,137,261,137,261,137,261,137,261,137,261,137,261,137,261,137,261,137,261,137,261,137,261.0,137.0,261.0,137.0,261.0,137.0,261.0,137.0,1.0,1.0
f9d4fee0-9271-4434-96b5-d95be377f290,26,False,"[(74, 87), (95, 68), (89, 76)]",248,288,54,55,248,84,155,163,95,161,74,161,74,161,74,161,74,161,74,161,74,161,74,161,74,163,95,161,74,161.0,74.0,161.0,74.0,161.8342,82.7593,161.0,74.0,1.064516129032258,1.038709677419355
f9d4fee0-9271-4434-96b5-d95be377f290,26,False,"[(87, 74), (68, 95), (76, 89)]",288,248,55,54,288,71,155,163,68,161,87,161,87,161,87,161,87,161,87,161,87,161,87,161,87,163,68,161,87,161.0,87.0,161.0,87.0,161.8342,79.07490000000001,161.0,87.0,1.064516129032258,1.038709677419355
e8922efa-6d3f-447c-9153-26d6fcd5e0df,13,False,"[(164, 125), (113, 152), (179, 114), (194, 103)]",248,222,58,57,248,113,265,297,194,265,113,265,113,265,113,289,164,289,164,289,164,265,113,265,113,297,194,265,113,265.0,113.0,268.8096,122.6429,278.0232,145.9651,281.0,153.5,1.120754716981132,1.0
e8922efa-6d3f-447c-9153-26d6fcd5e0df,13,False,"[(125, 164), (152, 113), (114, 179), (103, 194)]",222,248,57,58,222,152,265,297,103,265,152,265,152,265,152,289,125,289,125,289,125,265,152,265,152,297,103,265,152,265.0,152.0,268.8096,146.1667,278.0232,132.0581,281.0,127.5,1.120754716981132,1.0
ceb9704b-e181-4d5f-984b-976cfab939ea,0,False,"[(66, 93), (85, 72)]",248,302,50,72,248,85,157,159,66,157,85,157,85,157,85,157,85,159,66,159,66,159,66,159,66,157,85,157,85,157.0,85.0,158.99720000000002,66.0264,158.06690000000003,74.86449999999999,159.0,66.0,1.0127388535031847,1.0
ceb9704b-e181-4d5f-984b-976cfab939ea,0,False,"[(93, 66), (72, 85)]",302,248,72,50,302,72,157,159,93,157,72,157,72,157,72,157,72,159,93,159,93,159,93,159,93,157,72,157,72,157.0,72.0,158.99720000000002,92.9708,158.06690000000003,83.20240000000001,159.0,93.0,1.0127388535031847,1.0
01cc9a3f-97e4-4665-95e8-dc2dfdf14582,13,False,"[(94, 81)]",274,248,70,62,274,94,175,175,94,175,94,175,94,175,94,175,94,175,94,175,94,175,94,175,94,175,94,175,94,175.0,94.0,175.0,94.0,175.0,94.0,175.0,94.0,1.0,1.0
01cc9a3f-97e4-4665-95e8-dc2dfdf14582,13,False,"[(81, 94)]",248,274,62,70,248,81,175,175,81,175,81,175,81,175,81,175,81,175,81,175,81,175,81,175,81,175,81,175,81,175.0,81.0,175.0,81.0,175.0,81.0,175.0,81.0,1.0,1.0
2afd5ae0-8c9e-42f2-a60f-e2d215f01d25,14,True,"[(85, 72), (78, 91)]",248,274,58,61,248,85,157,157,85,157,85,157,85,157,85,157,85,169,78,169,78,157,85,157,85,169,78,157,85,157.0,85.0,157.0,85.0,160.65369999999996,82.86859999999999,169.0,78.0,1.0764331210191083,1.0
2afd5ae0-8c9e-42f2-a60f-e2d215f01d25,14,True,"[(72, 85), (91, 78)]",274,248,61,58,274,72,157,157,72,157,72,157,72,157,72,157,72,169,91,169,91,157,72,157,72,169,91,157,72,157.0,72.0,157.0,72.0,160.65369999999996,77.7851,169.0,91.0,1.0764331210191083,1.0
eeb144f2-2056-47a7-a037-33d19edaea9e,27,False,"[(148, 161)]",430,404,104,122,430,148,309,309,148,309,148,309,148,309,148,309,148,309,148,309,148,309,148,309,148,309,148,309,148,309.0,148.0,309.0,148.0,309.0,148.0,309.0,148.0,1.0,1.0
eeb144f2-2056-47a7-a037-33d19edaea9e,27,False,"[(161, 148)]",404,430,122,104,404,161,309,309,161,309,161,309,161,309,161,309,161,309,161,309,161,309,161,309,161,309,161,309,161,309.0,161.0,309.0,161.0,309.0,161.0,309.0,161.0,1.0,1.0
